EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,,DEGC,,DEGC
  74DI19890511,  A16N,    39,  1,      6,2,19890602, 59.2393, -23.2930, 2327,     49.2,   8.3940,  35.2010,2,   -999.0,9,     9.29,4,    10.45,2,     1.13,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3889
  74DI19890511,  A16N,    39,  1,      7,2,19890602, 59.2393, -23.2930, 2327,     73.9,   8.3740,  35.2060,2,   -999.0,9,     9.39,4,    10.38,2,     1.13,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3663
  74DI19890511,  A16N,    39,  1,      8,2,19890602, 59.2393, -23.2930, 2327,     98.5,   8.3630,  35.2240,2,   -999.0,9,    10.09,4,    11.45,2,     1.20,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3528
  74DI19890511,  A16N,    39,  1,      9,2,19890602, 59.2393, -23.2930, 2327,    147.6,   8.2760,  35.2290,2,   -999.0,9,    10.11,4,    11.52,2,     1.21,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2607
  74DI19890511,  A16N,    39,  1,     10,2,19890602, 59.2393, -23.2930, 2327,    196.6,   8.1980,  35.2200,2,   -999.0,9,    10.30,4,    11.66,2,     1.22,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.1777
  74DI19890511,  A16N,    39,  1,     11,2,19890602, 59.2393, -23.2930, 2327,    294.2,   7.9780,  35.1990,2,   -999.0,9,    10.46,4,    12.05,2,     1.23,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   7.9480
  74DI19890511,  A16N,    40,  1,      1,2,19890602, 59.2151, -23.3180, 2327,    295.9,   7.9820,  35.2030,2,    266.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   7.9518
  74DI19890511,  A16N,    40,  1,      2,2,19890602, 59.2151, -23.3180, 2327,    990.0,   4.5680,  34.9580,2,    237.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   4.4881
  74DI19890511,  A16N,    41,  1,      1,2,19890602, 59.1989, -23.3500, 2327,      2.7,   8.8530,  35.2100,2,    289.1,2,     8.49,4,     8.13,2,     0.87,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8527
  74DI19890511,  A16N,    41,  1,      2,2,19890602, 59.1989, -23.3500, 2327,     10.3,   8.8640,  35.2150,2,    285.6,2,     8.56,4,     8.15,2,     0.85,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8629
  74DI19890511,  A16N,    41,  1,      3,2,19890602, 59.1989, -23.3500, 2327,     20.0,   8.7900,  35.2120,2,    283.2,2,     8.45,4,     8.20,2,     0.83,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.7879
  74DI19890511,  A16N,    41,  1,      4,2,19890602, 59.1989, -23.3500, 2327,     30.2,   8.4870,  35.2160,2,    278.8,2,     8.29,4,     9.18,2,     0.94,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4839
  74DI19890511,  A16N,    41,  1,      5,2,19890602, 59.1989, -23.3500, 2327,     40.1,   8.6060,  35.2480,2,    278.6,2,     7.51,4,     9.22,2,     0.96,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6018
  74DI19890511,  A16N,    41,  1,      6,2,19890602, 59.1989, -23.3500, 2327,     49.3,   8.5990,  35.2510,2,    278.1,2,     7.56,4,     9.34,2,     0.98,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5938
  74DI19890511,  A16N,    41,  1,      7,2,19890602, 59.1989, -23.3500, 2327,     73.6,   8.3820,  35.2230,2,    274.7,2,     8.89,4,    10.25,2,     1.02,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3744
  74DI19890511,  A16N,    41,  1,      8,2,19890602, 59.1989, -23.3500, 2327,     98.8,   8.4280,  35.2560,2,    267.3,2,     9.84,4,    11.14,2,     1.06,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4177
  74DI19890511,  A16N,    41,  1,      9,2,19890602, 59.1989, -23.3500, 2327,    148.0,   8.3390,  35.2480,2,    266.9,2,     9.79,4,    10.94,2,     1.05,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3236
  74DI19890511,  A16N,    41,  1,     10,2,19890602, 59.1989, -23.3500, 2327,    196.8,   8.1750,  35.2260,2,    262.0,2,     9.94,4,    11.14,2,     1.09,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.1547
  74DI19890511,  A16N,    41,  1,     11,2,19890602, 59.1989, -23.3500, 2327,    294.2,   8.0470,  35.2120,2,    263.5,2,     9.98,4,    11.40,2,     1.11,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.0168
  74DI19890511,  A16N,    42,  1,      1,2,19890602, 59.1933, -23.3810, 2327,      2.2,   8.8770,  35.2140,2,    291.8,2,     8.56,4,     7.96,2,     0.87,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8768
  74DI19890511,  A16N,    42,  1,      2,2,19890602, 59.1933, -23.3810, 2327,     10.1,   8.8740,  35.2130,2,    291.5,2,     8.66,4,     8.10,2,     0.89,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8729
  74DI19890511,  A16N,    42,  1,      3,2,19890602, 59.1933, -23.3810, 2327,     20.0,   8.8680,  35.2120,2,    291.6,2,     8.53,4,     8.13,2,     0.89,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8659
  74DI19890511,  A16N,    42,  1,      4,2,19890602, 59.1933, -23.3810, 2327,     30.1,   8.6460,  35.2360,2,    289.1,2,     8.42,4,     8.17,2,     0.89,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6428
  74DI19890511,  A16N,    42,  1,      5,2,19890602, 59.1933, -23.3810, 2327,     39.5,   8.5470,  35.2280,2,    283.9,2,     7.31,4,     9.08,2,     0.95,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5429
  74DI19890511,  A16N,    42,  1,      6,2,19890602, 59.1933, -23.3810, 2327,     49.6,   8.5860,  35.2450,2,    281.8,2,     7.32,4,     9.17,2,     0.98,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5808
  74DI19890511,  A16N,    42,  1,      7,2,19890602, 59.1933, -23.3810, 2327,     74.8,   8.4320,  35.2390,2,    277.3,2,     9.41,4,    10.47,2,     1.07,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4242
  74DI19890511,  A16N,    42,  1,      8,2,19890602, 59.1933, -23.3810, 2327,     98.3,   8.3000,  35.2220,2,    271.7,2,     9.84,4,    11.01,2,     1.11,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2899
  74DI19890511,  A16N,    42,  1,      9,2,19890602, 59.1933, -23.3810, 2327,    147.6,   8.3410,  35.2500,2,    263.1,2,     9.69,4,    10.93,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3257
  74DI19890511,  A16N,    42,  1,     10,2,19890602, 59.1933, -23.3810, 2327,    197.5,   8.2070,  35.2300,2,    268.2,2,     9.90,4,    11.04,2,     1.13,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.1866
  74DI19890511,  A16N,    42,  1,     11,2,19890602, 59.1933, -23.3810, 2327,    294.7,   8.0700,  35.2180,2,    265.1,2,     9.94,4,    11.15,2,     1.14,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.0397
  74DI19890511,  A16N,    43,  1,      1,2,19890602, 59.1965, -23.4460, 2327,      1.9,   8.9350,  35.2190,2,    290.9,2,     8.79,4,     7.37,2,     0.85,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.9348
  74DI19890511,  A16N,    43,  1,      2,2,19890602, 59.1965, -23.4460, 2327,      9.6,   8.9330,  35.2180,2,    288.6,2,     8.79,4,     8.13,2,     0.90,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.9320
  74DI19890511,  A16N,    43,  1,      3,2,19890602, 59.1965, -23.4460, 2327,     20.2,   8.9010,  35.2170,2,    289.0,2,     8.93,4,     9.00,2,     0.99,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8988
  74DI19890511,  A16N,    43,  1,      4,2,19890602, 59.1965, -23.4460, 2327,     29.9,   8.6310,  35.2050,2,    290.1,2,     8.79,4,     9.10,2,     1.00,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6279
  74DI19890511,  A16N,    43,  1,      5,2,19890602, 59.1965, -23.4460, 2327,     39.4,   8.4130,  35.2020,2,    282.0,2,     8.77,4,     9.26,2,     1.01,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4089
  74DI19890511,  A16N,    43,  1,      6,2,19890602, 59.1965, -23.4460, 2327,     50.1,   8.4080,  35.2010,2,    279.7,2,     8.83,4,     9.48,2,     1.02,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4028
  74DI19890511,  A16N,    43,  1,      7,2,19890602, 59.1965, -23.4460, 2327,     74.1,   8.5740,  35.2590,2,    275.1,2,     8.93,4,     9.60,2,     1.03,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5662
  74DI19890511,  A16N,    43,  1,      8,2,19890602, 59.1965, -23.4460, 2327,     99.5,   8.2690,  35.2200,2,    269.9,2,     9.59,4,    10.47,2,     1.09,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2588
  74DI19890511,  A16N,    43,  1,      9,2,19890602, 59.1965, -23.4460, 2327,    147.9,   8.2500,  35.2330,2,    265.7,2,     9.63,4,    10.74,2,     1.13,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2347
  74DI19890511,  A16N,    43,  1,     10,2,19890602, 59.1965, -23.4460, 2327,    196.3,   8.1490,  35.2190,2,    259.5,2,     9.86,4,    10.93,2,     1.14,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.1288
  74DI19890511,  A16N,    43,  1,     11,2,19890602, 59.1965, -23.4460, 2327,    294.5,   7.9210,  35.1960,2,    263.5,2,     9.98,4,    11.13,2,     1.17,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   7.8911
  74DI19890511,  A16N,    44,  1,      1,2,19890602, 59.1490, -23.4360, 2327,      2.1,   9.0420,  35.2090,2,    293.1,2,     8.37,4,     7.48,2,     0.89,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.0418
  74DI19890511,  A16N,    44,  1,      2,2,19890602, 59.1490, -23.4360, 2327,      9.6,   9.0420,  35.2080,2,    288.4,2,     8.67,4,     7.51,2,     0.93,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.0410
  74DI19890511,  A16N,    44,  1,      3,2,19890602, 59.1490, -23.4360, 2327,     19.5,   9.0350,  35.2080,2,    283.2,2,     8.77,4,     7.62,2,     0.95,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.0329
  74DI19890511,  A16N,    44,  1,      4,2,19890602, 59.1490, -23.4360, 2327,     29.7,   8.7720,  35.2360,2,    284.1,2,     7.99,4,     8.24,2,     1.00,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.7688
  74DI19890511,  A16N,    44,  1,      5,2,19890602, 59.1490, -23.4360, 2327,     39.8,   8.6800,  35.2560,2,    283.9,2,     7.91,4,     8.65,2,     1.03,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6758
  74DI19890511,  A16N,    44,  1,      6,2,19890602, 59.1490, -23.4360, 2327,     49.6,   8.6270,  35.2500,2,    280.1,2,     7.85,4,     8.81,2,     1.04,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6218
  74DI19890511,  A16N,    44,  1,      7,2,19890602, 59.1490, -23.4360, 2327,     74.1,   8.6350,  35.2610,2,    276.7,2,     7.87,4,     8.84,2,     1.05,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6272
  74DI19890511,  A16N,    44,  1,      8,2,19890602, 59.1490, -23.4360, 2327,     98.8,   8.5240,  35.2500,2,    277.2,2,     8.08,4,     9.15,2,     1.09,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5136
  74DI19890511,  A16N,    44,  1,      9,2,19890602, 59.1490, -23.4360, 2327,    147.0,   8.3140,  35.2390,2,    271.1,2,     9.58,4,    10.43,2,     1.15,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2988
  74DI19890511,  A16N,    44,  1,     10,2,19890602, 59.1490, -23.4360, 2327,    196.5,   8.2020,  35.2280,2,    265.7,2,     9.75,4,    10.71,2,     1.18,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.1817
  74DI19890511,  A16N,    44,  1,     11,2,19890602, 59.1490, -23.4360, 2327,    294.7,   8.0060,  35.2110,2,    263.4,2,     9.90,4,    11.30,2,     1.22,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   7.9759
  74DI19890511,  A16N,    45,  1,      1,2,19890604, 59.0082, -21.3060, 2794,      3.4,   9.4530,  35.2660,2,    285.8,2,     5.42,4,     6.16,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4526
  74DI19890511,  A16N,    45,  1,      2,2,19890604, 59.0082, -21.3060, 2794,     11.5,   9.4520,  35.2650,2,    285.5,2,     5.37,4,     6.48,2,     0.79,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4507
  74DI19890511,  A16N,    45,  1,      3,2,19890604, 59.0082, -21.3060, 2794,     21.3,   9.4480,  35.2660,2,    282.6,2,     5.31,4,     6.75,2,     0.79,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4456
  74DI19890511,  A16N,    45,  1,      4,2,19890604, 59.0082, -21.3060, 2794,     31.1,   9.2760,  35.2530,2,    283.5,2,     6.56,4,     8.47,2,     0.99,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.2726
  74DI19890511,  A16N,    45,  1,      5,2,19890604, 59.0082, -21.3060, 2794,     40.1,   8.8570,  35.2480,2,    275.7,2,     6.86,4,     8.65,2,     0.99,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8527
  74DI19890511,  A16N,    45,  1,      6,2,19890604, 59.0082, -21.3060, 2794,     50.4,   8.7770,  35.2380,2,    272.8,2,     7.00,4,     8.79,2,     1.00,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.7716
  74DI19890511,  A16N,    45,  1,      7,2,19890604, 59.0082, -21.3060, 2794,     75.4,   8.6960,  35.2380,2,    269.7,2,     7.83,4,     9.00,2,     1.02,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6880
  74DI19890511,  A16N,    45,  1,      8,2,19890604, 59.0082, -21.3060, 2794,     99.7,   8.6130,  35.2320,2,    268.1,2,     8.20,4,     9.31,2,     1.02,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6025
  74DI19890511,  A16N,    45,  1,      9,2,19890604, 59.0082, -21.3060, 2794,    149.3,   8.4280,  35.2100,2,    261.9,2,     9.83,4,    10.50,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4124
  74DI19890511,  A16N,    45,  1,     10,2,19890604, 59.0082, -21.3060, 2794,    198.3,   8.4370,  35.2290,2,    261.6,2,     9.95,4,    10.66,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4162
  74DI19890511,  A16N,    45,  1,     11,2,19890604, 59.0082, -21.3060, 2794,    293.1,   8.3410,  35.2390,2,    260.7,2,    10.19,4,    10.83,2,     1.17,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3103
  74DI19890511,  A16N,    46,  1,      1,2,19890604, 59.0109, -21.2950, 2794,      2.2,   9.4290,  35.2650,2,    287.5,2,     4.57,4,     6.59,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4288
  74DI19890511,  A16N,    46,  1,      2,2,19890604, 59.0109, -21.2950, 2794,      5.3,   9.4240,  35.2640,2,    286.3,2,     4.65,4,     6.78,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4234
  74DI19890511,  A16N,    46,  1,      3,2,19890604, 59.0109, -21.2950, 2794,     10.5,   9.4160,  35.2640,2,    283.0,2,     4.71,4,     6.86,2,     0.79,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4148
  74DI19890511,  A16N,    46,  1,      4,2,19890604, 59.0109, -21.2950, 2794,     15.2,   9.3500,  35.2590,2,    279.8,2,     5.19,4,     7.86,2,     0.88,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.3483
  74DI19890511,  A16N,    46,  1,      5,2,19890604, 59.0109, -21.2950, 2794,     25.0,   8.9570,  35.2440,2,    283.2,2,     6.64,4,     8.73,2,     0.97,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.9543
  74DI19890511,  A16N,    46,  1,      6,2,19890604, 59.0109, -21.2950, 2794,     49.7,   8.7100,  35.2290,2,    272.5,2,     6.73,4,     8.98,2,     0.99,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.7047
  74DI19890511,  A16N,    46,  1,      7,2,19890604, 59.0109, -21.2950, 2794,     74.1,   8.5320,  35.2100,2,    269.9,2,     8.79,4,     9.90,2,     1.06,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5242
  74DI19890511,  A16N,    46,  1,      8,2,19890604, 59.0109, -21.2950, 2794,     98.9,   8.5840,  35.2310,2,    270.5,2,     9.20,4,    10.25,2,     1.09,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5736
  74DI19890511,  A16N,    46,  1,      9,2,19890604, 59.0109, -21.2950, 2794,    147.9,   8.3120,  35.1860,2,    267.5,2,    10.01,4,    10.97,2,     1.14,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2967
  74DI19890511,  A16N,    46,  1,     10,2,19890604, 59.0109, -21.2950, 2794,    195.9,   8.3730,  35.2200,2,    261.7,2,    10.27,4,    11.32,2,     1.16,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3526
  74DI19890511,  A16N,    46,  1,     11,2,19890604, 59.0109, -21.2950, 2794,    294.0,   8.3260,  35.2360,2,    260.3,2,    10.13,4,    11.18,2,     1.14,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2952
  74DI19890511,  A16N,    47,  1,      1,2,19890604, 59.0072, -21.2660, 2794,      2.6,   9.5300,  35.2760,2,    285.9,2,     4.12,4,     6.86,2,     0.74,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5297
  74DI19890511,  A16N,    47,  1,      2,2,19890604, 59.0072, -21.2660, 2794,      5.4,   9.5320,  35.2760,2,    285.0,2,     4.15,4,     6.94,2,     0.74,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5314
  74DI19890511,  A16N,    47,  1,      3,2,19890604, 59.0072, -21.2660, 2794,     10.3,   9.5310,  35.2770,2,    282.8,2,     4.15,4,     6.97,2,     0.74,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5298
  74DI19890511,  A16N,    47,  1,      4,2,19890604, 59.0072, -21.2660, 2794,     14.9,   9.5280,  35.2750,2,    281.9,2,     4.18,4,     7.02,2,     0.74,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5263
  74DI19890511,  A16N,    47,  1,      5,2,19890604, 59.0072, -21.2660, 2794,     20.1,   9.5040,  35.2730,2,    283.3,2,     4.29,4,     7.13,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5018
  74DI19890511,  A16N,    47,  1,      6,2,19890604, 59.0072, -21.2660, 2794,     25.3,   9.3390,  35.2520,2,    287.4,2,     4.47,4,     7.45,2,     0.78,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.3362
  74DI19890511,  A16N,    47,  1,      7,2,19890604, 59.0072, -21.2660, 2794,     49.3,   8.7080,  35.2330,2,    274.3,2,     6.22,4,     8.65,2,     0.95,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.7028
  74DI19890511,  A16N,    47,  1,      8,2,19890604, 59.0072, -21.2660, 2794,     74.2,   8.5530,  35.2130,2,    264.3,2,     8.81,4,    10.36,2,     1.08,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5452
  74DI19890511,  A16N,    47,  1,      9,2,19890604, 59.0072, -21.2660, 2794,     98.6,   8.5690,  35.2230,2,    264.6,2,     9.29,4,    10.61,2,     1.08,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5586
  74DI19890511,  A16N,    47,  1,     10,2,19890604, 59.0072, -21.2660, 2794,    195.7,   8.3810,  35.2220,2,    259.2,2,     9.88,4,    11.18,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3606
  74DI19890511,  A16N,    47,  1,     11,2,19890604, 59.0072, -21.2660, 2794,    291.5,   8.3190,  35.2380,2,    264.2,2,     9.88,4,    11.42,2,     1.11,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2885
  74DI19890511,  A16N,    48,  1,      1,2,19890604, 59.0058, -21.2580, 2794,      2.9,   9.5390,  35.2740,2,    282.4,2,     4.06,4,     7.21,2,     0.72,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5387
  74DI19890511,  A16N,    48,  1,      2,2,19890604, 59.0058, -21.2580, 2794,      5.4,   9.5230,  35.2750,2,    284.2,2,     4.09,4,     7.30,2,     0.72,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5224
  74DI19890511,  A16N,    48,  1,      3,2,19890604, 59.0058, -21.2580, 2794,     10.6,   9.5200,  35.2760,2,    286.2,2,     4.12,4,     7.41,2,     0.73,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5188
  74DI19890511,  A16N,    48,  1,      4,2,19890604, 59.0058, -21.2580, 2794,     15.2,   9.5190,  35.2750,2,    284.6,2,     4.18,4,     7.51,2,     0.72,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5173
  74DI19890511,  A16N,    48,  1,      5,2,19890604, 59.0058, -21.2580, 2794,     20.4,   9.5220,  35.2760,2,    283.5,2,     4.71,4,     7.57,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5197
  74DI19890511,  A16N,    48,  1,      6,2,19890604, 59.0058, -21.2580, 2794,     25.5,   9.4850,  35.2700,2,    284.9,2,     4.92,4,     8.17,2,     0.80,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4822
  74DI19890511,  A16N,    48,  1,      7,2,19890604, 59.0058, -21.2580, 2794,     49.9,   8.8470,  35.2490,2,    275.1,2,     7.06,4,     9.85,2,     0.98,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.8417
  74DI19890511,  A16N,    48,  1,      8,2,19890604, 59.0058, -21.2580, 2794,     74.8,   8.5350,  35.2100,2,    266.0,2,     9.23,4,    10.91,2,     1.04,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5272
  74DI19890511,  A16N,    48,  1,      9,2,19890604, 59.0058, -21.2580, 2794,     99.3,   8.5700,  35.2230,2,    264.8,2,     9.43,4,    11.29,2,     1.09,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5596
  74DI19890511,  A16N,    48,  1,     10,2,19890604, 59.0058, -21.2580, 2794,    197.6,   8.3820,  35.2230,2,    262.0,2,     9.74,4,    11.64,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3614
  74DI19890511,  A16N,    48,  1,     11,2,19890604, 59.0058, -21.2580, 2794,    294.7,   8.3120,  35.2370,2,    261.3,2,    10.03,4,    11.91,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2812
  74DI19890511,  A16N,    49,  1,      1,2,19890604, 59.0102, -21.2400, 2794,      2.3,-999.0000,-999.0000,9,   -999.0,9,     4.80,4,     7.35,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,-999.0000
  74DI19890511,  A16N,    49,  1,      2,2,19890604, 59.0102, -21.2400, 2794,      5.1,   9.5170,  35.2700,2,    284.7,2,     4.83,4,     7.40,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5164
  74DI19890511,  A16N,    49,  1,      3,2,19890604, 59.0102, -21.2400, 2794,     10.2,   9.5200,  35.2710,2,    283.1,2,     4.83,4,     7.16,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5189
  74DI19890511,  A16N,    49,  1,      4,2,19890604, 59.0102, -21.2400, 2794,     15.0,   9.5170,  35.2700,2,    282.0,2,     4.86,4,     7.27,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.5153
  74DI19890511,  A16N,    49,  1,      5,2,19890604, 59.0102, -21.2400, 2794,     20.1,   9.4970,  35.2710,2,    281.5,2,     4.77,4,     7.40,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4948
  74DI19890511,  A16N,    49,  1,      6,2,19890604, 59.0102, -21.2400, 2794,     24.8,   9.4730,  35.2750,2,    281.1,2,     4.80,4,     7.51,2,     0.76,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   9.4702
  74DI19890511,  A16N,    49,  1,      7,2,19890604, 59.0102, -21.2400, 2794,     49.1,   8.6480,  35.2270,2,    267.7,2,     5.93,4,     8.60,2,     0.88,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.6428
  74DI19890511,  A16N,    49,  1,      8,2,19890604, 59.0102, -21.2400, 2794,     73.1,   8.6060,  35.2290,2,    268.1,2,     7.66,4,     9.80,2,     1.00,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5983
  74DI19890511,  A16N,    49,  1,      9,2,19890604, 59.0102, -21.2400, 2794,     98.6,   8.6090,  35.2370,2,    270.1,2,     9.65,4,    11.37,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5986
  74DI19890511,  A16N,    49,  1,     10,2,19890604, 59.0102, -21.2400, 2794,    196.8,   8.4040,  35.2230,2,    263.6,2,     9.65,4,    11.45,2,     1.10,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.3834
  74DI19890511,  A16N,    49,  1,     11,2,19890604, 59.0102, -21.2400, 2794,    293.6,   8.3210,  35.2380,2,    259.2,2,     9.74,4,    11.56,2,     1.11,4,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.2903
