EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,DEG C,TU,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,O/OO,O/OO,,O/OO,,DEG C
  06AQ19860627,291,1,3,2,19860728,0,-65.363,1.512,4543,2755.4,-999,34.666,2,232.7,2,124.8,2,30.92,2,-0.01,2,2.24,2,-999,9,-999,9,2242.2,0,881.1,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.37
  06AQ19860627,291,1,2,2,19860728,0,-65.363,1.512,4543,2935.1,-999,34.664,2,233.1,2,128,2,30.86,2,0,2,2.22,2,-999,9,-999,9,2242.5,0,881.9,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.411
  06AQ19860627,291,1,1,2,19860728,0,-65.363,1.512,4543,2950.2,-0.239,34.663,2,233.6,2,128.19,2,30.69,2,0.04,2,2.22,2,-999,9,-999,9,2242.5,2,882,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.413
  06AQ19860627,291,2,3,2,19860728,0,-65.363,1.512,4543,2999.8,-0.239,34.661,2,233.1,2,124.9,2,31.59,2,0.01,2,2.22,2,0.187,2,0.08,2,2243.1,2,883,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.416
  06AQ19860627,291,2,2,2,19860728,0,-65.363,1.512,4543,3242.1,-999,34.66,2,235.7,2,125.87,2,31.5,2,0.01,2,2.21,2,0.216,2,0.102,2,2241.5,0,876.5,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.482
  06AQ19860627,291,2,1,2,19860728,0,-65.363,1.512,4543,3258.8,-0.287,34.66,2,236.6,2,125.91,2,31.49,2,0.07,2,2.2,2,0.227,2,0.1,2,2241.4,2,876,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.486
  06AQ19860627,292,1,24,2,19860802,0,-65.055,3.848,3869,20.6,-999,34.497,2,304,2,71.28,2,28.26,2,0.19,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.821
  06AQ19860627,292,1,23,2,19860802,0,-65.055,3.848,3869,44.8,-999,34.5,2,304,2,71.31,2,28.22,2,0.19,2,2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.813
  06AQ19860627,292,1,22,2,19860802,0,-65.055,3.848,3869,83.2,-999,34.494,2,303.6,2,71.51,2,28.27,2,0.19,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.808
  06AQ19860627,292,1,21,2,19860802,0,-65.055,3.848,3869,125.1,-999,34.503,2,297.5,2,73.46,2,28.52,2,0.18,2,2.01,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.654
  06AQ19860627,292,1,20,2,19860802,0,-65.055,3.848,3869,205.1,-999,34.669,2,209.7,2,101.48,2,31.39,2,0,2,2.2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.461
  06AQ19860627,292,1,19,2,19860802,0,-65.055,3.848,3869,275.1,-999,34.684,2,204.4,2,106.65,2,31.67,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.557
  06AQ19860627,292,1,18,2,19860802,0,-65.055,3.848,3869,329.2,-999,34.687,2,204,2,108.46,2,31.64,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.566
  06AQ19860627,292,1,17,2,19860802,0,-65.055,3.848,3869,379.4,-999,34.688,2,203.6,2,110.28,2,31.82,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.544
  06AQ19860627,292,1,16,2,19860802,0,-65.055,3.848,3869,429.1,-999,34.689,2,203.1,2,111.46,2,31.79,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.533
  06AQ19860627,292,1,15,2,19860802,0,-65.055,3.848,3869,529.4,-999,34.69,2,202.2,2,114.24,2,31.75,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.502
  06AQ19860627,292,1,14,2,19860802,0,-65.055,3.848,3869,578.7,-999,34.694,2,202.2,2,115.74,2,31.8,2,0.01,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.476
  06AQ19860627,292,1,13,2,19860802,0,-65.055,3.848,3869,632.6,-999,34.689,2,201.8,2,117.08,2,31.89,2,0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.451
  06AQ19860627,292,1,12,2,19860802,0,-65.055,3.848,3869,756.1,-999,34.691,2,202.2,2,119.07,2,32.16,2,0.02,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.4
  06AQ19860627,292,1,11,2,19860802,0,-65.055,3.848,3869,1005.9,-999,34.686,2,204.9,2,122.67,2,32.17,2,0.02,2,2.26,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.286
  06AQ19860627,292,1,10,2,19860802,0,-65.055,3.848,3869,1206,-999,34.683,2,207,2,124.02,2,32.06,2,-999,2,2.26,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.209
  06AQ19860627,292,1,9,2,19860802,0,-65.055,3.848,3869,1407.1,-999,34.679,2,212.2,2,124.56,2,31.97,2,0.01,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.098
  06AQ19860627,292,1,8,2,19860802,0,-65.055,3.848,3869,1606.8,-999,34.675,2,216.6,2,124.95,2,31.8,2,0.01,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.014
  06AQ19860627,292,1,7,2,19860802,0,-65.055,3.848,3869,1807.5,-999,34.672,2,219.2,2,125.01,2,31.72,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.08
  06AQ19860627,292,1,6,2,19860802,0,-65.055,3.848,3869,2006.9,-999,34.67,2,223.6,2,125.08,2,31.58,2,0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.156
  06AQ19860627,292,1,5,2,19860802,0,-65.055,3.848,3869,2207.2,-999,34.668,2,227.9,2,125.14,2,31.6,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.238
  06AQ19860627,292,1,4,2,19860802,0,-65.055,3.848,3869,2460.6,-999,34.663,2,229.2,2,126.34,2,31.47,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.3
  06AQ19860627,292,1,3,2,19860802,0,-65.055,3.848,3869,2605.7,-999,34.663,2,230.1,2,127.05,2,31.57,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.324
  06AQ19860627,292,1,2,2,19860802,0,-65.055,3.848,3869,2694.1,-999,34.664,2,231.4,2,126.62,2,31.53,2,0.01,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.339
  06AQ19860627,292,1,1,2,19860802,0,-65.055,3.848,3869,2709,-999,34.664,2,230.9,2,126.69,2,31.51,2,0.04,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.346
  06AQ19860627,293,1,24,2,19860802,0,-64.501,4.4,3216,14.8,-1.817,34.459,2,317.9,2,67.23,2,28.06,2,0.27,2,2.01,2,-999,9,-999,9,2201.1,2,750,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.817
  06AQ19860627,293,1,23,2,19860802,0,-64.501,4.4,3216,29,-1.817,34.459,2,318.8,2,67.09,2,28.13,2,0.27,2,2.01,2,-999,9,-999,9,2200.8,2,748,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.818
  06AQ19860627,293,1,22,2,19860802,0,-64.501,4.4,3216,54.7,-1.812,34.46,2,318.4,2,67.09,2,28.02,2,0.28,2,2.01,2,-999,9,-999,9,2202.9,2,749,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.813
  06AQ19860627,293,1,21,2,19860802,0,-64.501,4.4,3216,84.4,-1.804,34.461,2,317.5,2,67.19,2,28.23,2,0.27,2,2.01,2,-999,9,-999,9,2202.2,2,751,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.806
  06AQ19860627,293,1,20,2,19860802,0,-64.501,4.4,3216,104.1,-1.799,34.46,2,315.3,2,67.39,2,28.13,2,0.27,2,2.01,2,-999,9,-999,9,2202.8,2,751,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.801
  06AQ19860627,293,1,19,2,19860802,0,-64.501,4.4,3216,143.9,-0.071,34.605,2,237.4,2,91.09,2,31.02,2,0.07,2,2.16,2,-999,9,-999,9,2232,2,877,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.076
  06AQ19860627,293,1,18,2,19860802,0,-64.501,4.4,3216,204.3,0.524,34.666,2,207,2,101.95,2,31.79,2,0,2,2.2,2,-999,9,-999,9,2242.5,2,920,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.512
  06AQ19860627,293,1,17,2,19860802,0,-64.501,4.4,3216,279.3,0.615,34.679,2,202.2,2,105.71,2,31.78,2,0.01,2,2.21,2,-999,9,-999,9,2245.6,2,924,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.6
  06AQ19860627,293,1,16,2,19860802,0,-64.501,4.4,3216,348.3,0.601,34.683,2,203.1,2,108.08,2,31.78,2,0.01,2,2.22,2,-999,9,-999,9,2247.7,2,927,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.583
  06AQ19860627,293,1,15,2,19860802,0,-64.501,4.4,3216,479.3,0.548,34.684,2,201.4,2,112.03,2,32.07,2,0.01,2,2.23,2,-999,9,-999,9,2247.9,2,929,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.524
  06AQ19860627,293,1,14,2,19860802,0,-64.501,4.4,3216,604.6,0.498,34.686,2,202.2,2,115.78,2,32.17,2,0.01,2,2.24,2,-999,9,-999,9,2248,2,931,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.468
  06AQ19860627,293,1,13,2,19860802,0,-64.501,4.4,3216,814,0.433,34.685,2,200.9,2,119.83,2,32.27,2,0.01,2,2.25,2,-999,9,-999,9,2252,2,939,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.392
  06AQ19860627,293,1,12,2,19860802,0,-64.501,4.4,3216,1004,-999,34.684,2,203.1,2,122.7,2,32.47,2,0.01,2,2.26,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.298
  06AQ19860627,293,1,11,2,19860802,0,-64.501,4.4,3216,1204.8,-999,34.68,2,205.7,2,123.88,2,32.48,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.213
  06AQ19860627,293,1,10,2,19860802,0,-64.501,4.4,3216,1404.5,0.2,34.678,2,209.7,2,124.58,2,32.28,2,0,2,2.26,2,-999,9,-999,9,2248.5,2,927,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.127
  06AQ19860627,293,1,9,2,19860802,0,-64.501,4.4,3216,1604.3,-999,34.674,2,215.7,2,124.97,2,32.18,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.014
  06AQ19860627,293,1,8,2,19860802,0,-64.501,4.4,3216,1805.6,-999,34.67,2,217.9,2,125.17,2,32.08,2,0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.065
  06AQ19860627,293,1,7,2,19860802,0,-64.501,4.4,3216,2004.3,-0.034,34.667,2,221,2,125.37,2,24.95,4,7.03,2,2.24,2,-999,9,-999,9,2245.5,2,898,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.14
  06AQ19860627,293,1,6,2,19860802,0,-64.501,4.4,3216,2203.6,-999,34.666,2,223.6,2,125.86,2,31.89,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.219
  06AQ19860627,293,1,5,2,19860802,0,-64.501,4.4,3216,2405,-999,34.664,2,226.1,2,126.36,2,31.89,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.264
  06AQ19860627,293,1,4,2,19860802,0,-64.501,4.4,3216,2608.6,-0.153,34.663,2,230.1,2,126.95,2,31.89,2,0,2,2.23,2,-999,9,-999,9,2243.6,2,893,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.302
  06AQ19860627,293,1,3,2,19860802,0,-64.501,4.4,3216,2804.9,-999,34.662,2,230.1,2,127.74,2,31.89,2,0,2,2.22,2,-999,9,-999,9,-999,9,890.3,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.341
  06AQ19860627,293,1,2,2,19860802,0,-64.501,4.4,3216,2856,-999,34.662,2,230.1,2,127.84,2,31.69,2,0,2,2.22,2,-999,9,-999,9,-999,9,889.6,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.364
  06AQ19860627,293,1,1,2,19860802,0,-64.501,4.4,3216,2898.4,-0.201,34.662,2,231.4,2,127.84,2,31.68,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,889,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.372
  06AQ19860627,294,1,24,2,19860802,0,-64.01,4.967,3854,7.5,-1.839,34.363,2,318.8,2,66.09,2,28.23,2,0.24,2,2.01,2,4.668,2,1.973,2,2201.9,2,764,2,15,-999,-999,9,4.43,2,-0.22,2,1.961,2,-999,-999,9,-999,9,-1.839
  06AQ19860627,294,1,23,2,19860802,0,-64.01,4.967,3854,30.3,-1.84,34.364,2,316.6,2,66.14,2,28.24,2,0.24,2,2.01,2,4.499,2,1.998,2,2202.7,2,766,2,15,-999,-999,9,4.275,2,-0.03,2,1.89,2,-999,-999,9,-999,9,-1.841
  06AQ19860627,294,6,81,2,19860802,0,-64.01,4.967,3854,75,-999,34.4,2,315.8,0,67.59,0,28.15,0,-999,9,2,0,4.554,2,1.942,2,-999,9,-999,9,15,-999,-999,9,4.29,2,0.18,2,1.913,2,-999,-999,9,-999,9,-1.818
  06AQ19860627,294,1,21,2,19860802,0,-64.01,4.967,3854,104.6,-999,34.429,2,315.3,2,68.55,2,28.1,2,0.24,2,1.99,2,4.508,2,1.917,2,-999,9,-999,9,15,-999,-999,9,4.2,2,0.4,2,1.857,2,-999,-999,9,-999,9,-1.767
  06AQ19860627,294,1,20,2,19860802,0,-64.01,4.967,3854,137.4,-0.561,34.525,2,273.1,2,78.7,2,29.54,2,0.14,2,2.07,2,3.147,2,1.335,2,2220.5,2,825,2,15,-999,-999,9,4.23,2,2.9,2,1.877,2,-999,-999,9,-999,9,-0.565
  06AQ19860627,294,1,19,2,19860802,0,-64.01,4.967,3854,205.5,0.862,34.658,2,201.4,2,95.82,2,31.65,2,0.01,2,2.2,2,0.742,2,0.306,2,2244.7,2,940,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.85
  06AQ19860627,294,1,18,2,19860802,0,-64.01,4.967,3854,256.1,1.087,34.694,2,194.9,2,100.31,2,31.44,2,-0.01,2,2.19,2,0.291,2,0.123,2,2248.1,2,929,2,15,-999,-999,9,4.3,2,8.37,2,1.812,2,-999,-999,9,-999,9,1.072
  06AQ19860627,294,1,17,2,19860802,0,-64.01,4.967,3854,305.8,1.059,34.702,2,196.2,2,101.49,2,31.13,2,-0.01,2,2.17,2,0.227,2,0.1,2,2249.1,2,917,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.042
  06AQ19860627,294,1,16,2,19860802,0,-64.01,4.967,3854,355.5,1.041,34.707,2,197.4,2,102.98,2,31.13,2,-0.01,2,2.16,2,0.18,2,0.071,2,2247.8,2,910,2,15,-999,-999,9,4.35,2,8.7,2,1.86,2,-999,-999,9,-999,9,1.021
  06AQ19860627,294,1,15,2,19860802,0,-64.01,4.967,3854,406.1,0.925,34.704,2,199.2,2,105.59,2,31.18,2,-0.01,2,2.16,2,0.189,2,0.08,2,2248.1,2,914,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.903
  06AQ19860627,294,1,14,2,19860802,0,-64.01,4.967,3854,506.7,0.77,34.698,2,201.8,2,108.83,2,31.31,2,-0.01,2,2.17,2,0.194,2,0.082,2,2248,2,908,2,15,-999,-999,9,4.31,2,8.04,2,1.897,2,-999,-999,9,-999,9,0.743
  06AQ19860627,294,1,13,2,19860802,0,-64.01,4.967,3854,660.1,0.6,34.69,2,204.4,2,111.13,2,31.54,2,-0.01,2,2.19,2,0.242,2,0.109,2,2249.6,2,913,2,15,-999,-999,9,4.26,2,8.02,2,1.853,2,-999,-999,9,-999,9,0.566
  06AQ19860627,294,1,12,2,19860802,0,-64.01,4.967,3854,806.4,-999,34.686,2,202.7,2,114.38,2,31.95,2,-0.02,2,2.22,2,0.224,2,0.099,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.451
  06AQ19860627,294,1,11,2,19860802,0,-64.01,4.967,3854,1104.5,-999,34.686,2,203.1,2,120.33,2,32.08,2,-0.01,2,2.23,2,0.101,2,0.048,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.346
  06AQ19860627,294,1,10,2,19860802,0,-64.01,4.967,3854,1406.5,-999,34.681,2,208.8,2,122.48,2,32,2,-0.01,2,2.23,2,0.076,2,0.038,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.188
  06AQ19860627,294,1,9,2,19860802,0,-64.01,4.967,3854,1705.7,-999,34.676,2,214.4,2,123.52,2,31.95,2,-0.01,2,2.23,2,0.072,2,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.05
  06AQ19860627,294,1,8,2,19860802,0,-64.01,4.967,3854,2005.3,-999,34.672,2,220.1,2,124.08,2,31.78,2,-0.02,2,2.22,2,0.1,2,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.081
  06AQ19860627,294,1,7,2,19860802,0,-64.01,4.967,3854,2306.2,-999,34.667,2,224,2,123.85,2,31.51,2,-0.02,2,2.2,2,0.119,2,0.054,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.198
  06AQ19860627,294,1,6,2,19860802,0,-64.01,4.967,3854,2606.8,-999,34.664,2,228.8,2,124.25,2,31.51,2,-0.02,2,2.2,2,0.133,2,0.059,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.277
  06AQ19860627,294,1,5,2,19860802,0,-64.01,4.967,3854,2905.4,-999,34.662,2,233.1,2,124.18,2,31.56,2,-0.02,2,2.2,2,0.161,2,0.075,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.353
  06AQ19860627,294,1,4,2,19860802,0,-64.01,4.967,3854,3207.9,-999,34.66,2,235.7,2,122.82,2,31.56,2,-0.02,2,2.19,2,0.228,2,0.103,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.423
  06AQ19860627,294,1,3,2,19860802,0,-64.01,4.967,3854,3504.8,-999,34.659,2,238.3,2,123.07,2,31.43,2,-0.02,2,2.18,2,0.238,2,0.108,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.486
  06AQ19860627,294,1,2,2,19860802,0,-64.01,4.967,3854,3828.4,-999,34.656,2,242.7,2,125.23,2,31.34,2,-0.01,2,2.18,2,0.276,2,0.124,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.582
  06AQ19860627,294,1,1,2,19860802,0,-64.01,4.967,3854,3844,-999,34.655,2,242.2,2,125.95,2,31.27,2,0.03,2,2.17,2,0.282,2,0.13,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.591
  06AQ19860627,297,1,24,2,19860803,0,-64.44,5.977,4040,5.9,-1.738,34.357,2,311.8,2,69.27,2,28.92,2,0.21,2,2.07,2,-999,9,-999,9,2203.3,2,775,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.738
  06AQ19860627,297,1,23,2,19860803,0,-64.44,5.977,4040,29.3,-1.733,34.358,2,311.4,2,69.27,2,28.97,2,0.21,2,2.07,2,-999,9,-999,9,2203.6,2,773,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.734
  06AQ19860627,297,1,22,2,19860803,0,-64.44,5.977,4040,64.4,-999,34.433,2,285.7,2,73.85,2,29.79,2,0.2,2,2.11,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.859
  06AQ19860627,297,1,21,2,19860803,0,-64.44,5.977,4040,85.3,-999,34.626,2,202.7,2,90.37,2,32.21,2,-999,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.911
  06AQ19860627,297,1,20,2,19860803,0,-64.44,5.977,4040,112.3,-999,34.672,2,189.2,2,94.05,2,32.17,2,0.04,2,2.24,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.276
  06AQ19860627,297,1,19,2,19860803,0,-64.44,5.977,4040,179.3,-999,34.692,2,195.8,2,95.81,2,31.74,2,0.02,2,2.21,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.285
  06AQ19860627,297,1,18,2,19860803,0,-64.44,5.977,4040,205.3,-999,34.697,2,192.3,2,96.45,2,31.65,2,0.03,2,2.2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.26
  06AQ19860627,297,1,17,2,19860803,0,-64.44,5.977,4040,254.8,-999,34.703,2,194,2,97.89,2,31.57,2,0.07,2,2.19,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.208
  06AQ19860627,297,1,16,2,19860803,0,-64.44,5.977,4040,278.4,-999,34.704,2,194.9,2,98.69,2,31.56,2,0.04,2,2.19,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.189
  06AQ19860627,297,1,15,2,19860803,0,-64.44,5.977,4040,306,-999,34.703,2,195.3,2,99.33,2,31.52,2,0.03,2,2.19,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,1.158
  06AQ19860627,297,1,14,2,19860803,0,-64.44,5.977,4040,454.9,-999,34.707,2,199.2,2,104.14,2,31.42,2,0.05,2,2.18,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.999
  06AQ19860627,297,1,13,2,19860803,0,-64.44,5.977,4040,686.4,-999,34.691,2,203.6,2,109.75,2,31.86,2,0.03,2,2.2,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.62
  06AQ19860627,297,1,12,2,19860803,0,-64.44,5.977,4040,856.5,-999,34.687,2,202.2,2,114.08,2,32.28,2,0.02,2,2.23,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.499
  06AQ19860627,297,1,11,2,19860803,0,-64.44,5.977,4040,1106,-999,34.685,2,202.2,2,119.53,2,32.46,2,0.02,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.378
  06AQ19860627,297,1,10,2,19860803,0,-64.44,5.977,4040,1405.7,-999,34.68,2,207.5,2,122.58,2,32.32,2,0.02,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.24
  06AQ19860627,297,1,9,2,19860803,0,-64.44,5.977,4040,1707.5,-999,34.677,2,213.1,2,123.85,2,32.35,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.086
