BOTTLE,20030219WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20030219
#original HYD file: p06ehy.txt   Wed Feb 19 09:07:11 2003
#original SUM file: p06esu.txt   Tue Sep 25 12:35:11 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG_C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
     316N138_3,  P06E,     3,  1,     26,    126,2,19920504,0822,-32.5013, -71.6677, 5817,    301.7,   8.7855,-999.0000,9,  34.5068,2,   -999.0,9,     37.1,2,    23.32,2,    35.10,2,     0.00,2,     2.66,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,    -39.4,2,     0.22,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.2,-999.0000,-999.000,-999.000,  8.7532,-999.000
     316N138_3,  P06E,     3,  1,     25,    125,4,19920504,0822,-32.5013, -71.6677, 5817,    490.0,   6.2173,-999.0000,9,  34.3833,4,   -999.0,9,    119.5,4,    21.16,4,    33.86,4,     0.00,4,     2.34,4, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,    -38.7,2,     0.68,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.0,-999.0000,-999.000,-999.000,  6.1738,-999.000
     316N138_3,  P06E,     3,  1,     23,    123,2,19920504,0822,-32.5013, -71.6677, 5817,    662.9,   5.0973,-999.0000,9,  34.3184,2,   -999.0,9,    171.2,2,    28.34,2,    33.42,2,     0.00,2,     2.29,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,    -82.7,2,     0.87,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.8,-999.0000,-999.000,-999.000,  5.0434,-999.000
     316N138_3,  P06E,     3,  1,     22,    122,2,19920504,0822,-32.5013, -71.6677, 5817,    748.9,   4.7054,-999.0000,9,-999.0000,9,   -999.0,9,   -999.0,2,  -999.00,3,  -999.00,2,  -999.00,2,  -999.00,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,-999.0000,-999.000
     316N138_3,  P06E,     3,  1,     21,    121,3,19920504,0822,-32.5013, -71.6677, 5817,    866.2,   4.1907,-999.0000,9,  34.3586,3,   -999.0,9,    148.7,3,    40.90,2,    36.01,2,     0.01,2,     2.48,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -121.8,2,     0.68,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     5.0,-999.0000,-999.000,-999.000,  4.1250,-999.000
     316N138_3,  P06E,     3,  1,     20,    120,2,19920504,0822,-32.5013, -71.6677, 5817,    957.2,   3.9154,-999.0000,9,  34.4023,2,   -999.0,9,    130.2,2,    52.60,2,    37.69,2,     0.01,2,     2.59,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -139.6,2,     0.51,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.5,-999.0000,-999.000,-999.000,  3.8441,-999.000
     316N138_3,  P06E,     3,  1,     19,    119,3,19920504,0822,-32.5013, -71.6677, 5817,   1262.9,   3.2394,-999.0000,9,-999.0000,9,   -999.0,9,   -999.0,2,  -999.00,2,  -999.00,2,  -999.00,2,  -999.00,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,-999.0000,-999.000
     316N138_3,  P06E,     3,  1,     18,    118,2,19920504,0822,-32.5013, -71.6677, 5817,   1471.0,   2.8353,-999.0000,9,  34.5618,2,   -999.0,9,    112.8,2,    96.74,2,    38.77,2,     0.01,2,     2.74,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -203.7,2,     0.14,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.8,-999.0000,-999.000,-999.000,  2.7317,-999.000
     316N138_3,  P06E,     3,  1,     17,    117,2,19920504,0822,-32.5013, -71.6677, 5817,   1670.7,   2.5380,-999.0000,9,  34.5938,2,   -999.0,9,    119.5,2,   105.77,2,    38.16,2,     0.01,2,     2.67,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -217.2,2,     0.12,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.6,-999.0000,-999.000,-999.000,  2.4215,-999.000
     316N138_3,  P06E,     3,  1,     16,    116,2,19920504,0822,-32.5013, -71.6677, 5817,   1812.3,   2.3792,-999.0000,9,  34.6168,2,   -999.0,9,    126.3,2,   112.97,2,    37.55,2,     0.00,2,     2.63,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -219.6,2,     0.10,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.7,-999.0000,-999.000,-999.000,  2.2530,-999.000
     316N138_3,  P06E,     3,  1,     15,    115,2,19920504,0822,-32.5013, -71.6677, 5817,   2067.6,   2.1423,-999.0000,9,  34.6354,2,   -999.0,9,    132.5,2,   118.31,2,    37.02,2,     0.01,2,     2.59,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -220.8,2,     0.06,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.6,-999.0000,-999.000,-999.000,  1.9979,-999.000
     316N138_3,  P06E,     3,  1,     14,    114,2,19920504,0822,-32.5013, -71.6677, 5817,   2299.8,   1.9964,-999.0000,9,  34.6515,2,   -999.0,9,    141.7,2,   121.66,2,    36.35,2,     0.01,2,     2.52,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -226.2,2,     0.11,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     5.5,-999.0000,-999.000,-999.000,  1.8341,-999.000
     316N138_3,  P06E,     3,  1,     13,    113,2,19920504,0822,-32.5013, -71.6677, 5817,   2570.3,   1.8843,-999.0000,9,  34.6618,2,   -999.0,9,    148.0,2,   123.50,2,    35.81,2,     0.01,2,     2.48,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -223.3,2,     0.14,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     4.7,-999.0000,-999.000,-999.000,  1.6997,-999.000
     316N138_3,  P06E,     3,  1,     12,    112,2,19920504,0822,-32.5013, -71.6677, 5817,   2816.2,   1.8293,-999.0000,9,  34.6716,2,   -999.0,9,    150.3,2,   125.84,2,    35.59,2,     0.01,2,     2.47,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -213.8,2,     0.14,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     4.3,-999.0000,-999.000,-999.000,  1.6229,-999.000
     316N138_3,  P06E,     3,  1,     11,    111,3,19920504,0822,-32.5013, -71.6677, 5817,   3064.4,   1.8083,-999.0000,9,  34.6759,2,   -999.0,9,    151.5,2,   125.68,2,    35.59,2,     0.00,2,     2.47,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -206.5,2,     0.14,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     3.8,-999.0000,-999.000,-999.000,  1.5784,-999.000
     316N138_3,  P06E,     3,  1,     10,    110,2,19920504,0822,-32.5013, -71.6677, 5817,   3334.3,   1.7943,-999.0000,9,  34.6761,2,   -999.0,9,    149.8,3,   128.52,2,    35.69,2,     0.01,2,     2.47,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -202.8,2,     0.14,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     2.6,-999.0000,-999.000,-999.000,  1.5378,-999.000
     316N138_3,  P06E,     3,  1,      9,    109,2,19920504,0822,-32.5013, -71.6677, 5817,   3578.9,   1.7763,-999.0000,9,  34.6830,2,   -999.0,9,    156.1,2,   126.52,2,    35.20,2,     0.00,2,     2.43,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -189.2,2,     0.17,2,-999.000,9,   -999.0,9,   -999.0,9, -999.00,     7.2,-999.0000,-999.000,-999.000,  1.4949,-999.000
     316N138_3,  P06E,     3,  1,      8,    108,2,19920504,0822,-32.5013, -71.6677, 5817,   3797.0,   1.7551,-999.0000,9,  34.6851,2,   -999.0,9,    160.0,2,   124.84,2,    34.98,2,     0.01,2,     2.42,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  1.4511,-999.000
