BOTTLE,20040112WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Jan. 12, 2004
#original HYD file: s04phy.txt   Mon Jan 12 11:16:38 2004
#original SUM file: s04psu.txt   Mon Aug 13 15:01:03 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEC C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
  90KDIOFFE6_1,  S04P,   683,  1,     17,     17,2,19920222,2344,-67.1657, -71.1207,  439,     59.4,  -1.6933,  33.9317,2,  33.9365,2,    299.3,2,    297.7,2,    72.15,2,    27.54,2,     0.24,2,     1.94,2,    4.676,2,    2.094,3, -999.000,9,   1.4910,4,     0.83,3,   -121.1,2,     0.75,2,   7.758,4,   2189.1,2,    497.0,2,    3.99,     2.5,  0.0070,   0.180,   0.048, -1.6945,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     16,     16,2,19920222,2344,-67.1657, -71.1207,  439,     78.3,  -1.6334,  33.9649,2,  33.9666,2,    295.6,2,    295.3,2,    73.67,2,    28.16,2,     0.22,2,     1.94,2,    4.608,2,    2.050,3, -999.000,9,   1.9140,2,     0.47,2,   -120.4,2,     0.68,2,   8.417,2,   2192.7,2,    510.4,2,    3.99,     2.6,  0.0040,   0.190,   0.049, -1.6350,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     15,     15,2,19920222,2344,-67.1657, -71.1207,  439,    104.2,  -1.5425,  34.0481,2,  34.0477,2,    283.3,2,    286.4,2,    75.17,2,    28.76,2,     0.03,2,     1.98,2,    4.419,2,    1.948,3, -999.000,9,   1.9080,2,     1.45,2,   -125.8,2,     0.69,2,   8.442,2,   2203.2,2,    521.9,2,    3.99,     3.0,  0.0090,   0.160,   0.048, -1.5447,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     14,     14,2,19920222,2344,-67.1657, -71.1207,  439,    153.8,  -0.5792,  34.2397,2,  34.2544,2,    247.7,2,    246.5,2,    85.63,2,    30.69,2,     0.01,2,     2.13,2,    3.005,2,    1.319,3, -999.000,9,   1.8930,2,     3.91,2,   -118.7,2,     0.48,2,   8.308,2,   2228.3,2,    576.4,2,    3.99,     2.9,  0.0090,   0.160,   0.055, -0.5840,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     13,     13,2,19920222,2344,-67.1657, -71.1207,  439,    204.8,   0.3021,  34.4413,2,  34.4328,2,    209.3,2,    210.9,2,    94.13,2,    32.17,2,     0.01,2,     2.23,2,    1.634,2,    0.692,3, -999.000,9,   1.9210,2,     6.07,2,   -129.7,2,     0.33,2,   4.330,4,   2243.1,2,    622.6,2,    3.99,     2.7,  0.0090,   0.160,-999.000,  0.2941,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     12,     12,2,19920222,2344,-67.1657, -71.1207,  439,    254.5,   0.9116,  34.5701,2,  34.5685,2,    186.0,2,    186.8,2,    99.81,2,    32.87,2,     0.01,2,     2.26,2,    0.763,2,    0.321,3, -999.000,9,   1.8980,2,     7.76,2,   -137.0,2,     0.25,2,   8.226,2,   2252.3,2,    648.1,2,    3.99,     3.2,  0.0040,   0.160,   0.045,  0.9002,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     11,     11,2,19920222,2344,-67.1657, -71.1207,  439,    305.0,   1.2174,  34.6447,2,  34.6453,2,    180.9,2,    180.4,2,   102.87,2,    32.50,2,     0.01,2,     2.24,2,    0.391,2,    0.148,3, -999.000,9,   1.8840,2,     8.94,2,   -146.0,6,     0.22,2,   8.170,2,   2263.5,2,    639.2,2,    3.99,     3.2,  0.0050,   0.160,   0.036,  1.2027,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,     10,     10,2,19920222,2344,-67.1657, -71.1207,  439,    380.7,   1.2943,  34.6779,2,  34.6824,2,    180.6,2,    179.0,2,   107.92,2,    32.38,2,     0.01,2,     2.23,2,    0.223,2,    0.079,3, -999.000,9,   1.8930,2,     8.87,2,   -147.4,6,     0.24,2,   8.144,2,   2265.9,2,    633.1,2,    3.99,     5.7,  0.0060,   0.160,   0.034,  1.2755,-999.000
  90KDIOFFE6_1,  S04P,   683,  1,      9,      9,2,19920222,2344,-67.1657, -71.1207,  439,    438.7,   1.3213,  34.7026,2,  34.7051,2,    175.0,2,    176.0,2,   116.74,2,    32.28,2,     0.04,2,     2.26,2,    0.116,2,    0.036,3, -999.000,9,   1.8650,2,     9.29,2,   -153.8,6,     0.19,6,   8.093,2,   2268.2,2,    636.6,2,    3.99,     2.6,  0.0040,   0.190,   0.032,  1.2993,-999.000
  90KDIOFFE6_1,  S04P,   684,  1,     11,     11,2,19920223,1054,-66.8945, -71.9983,  432,     10.8,  -0.1756,  33.5477,2,  33.5462,2,    375.8,3,    339.9,2,    64.36,2,    22.45,2,     0.14,2,     1.66,2,    6.160,6,    2.709,3,    0.145,2,   1.8040,2,    -1.52,2,   -111.2,2,     1.25,2,   8.106,2,   2136.0,2,    394.1,2,    3.99,     4.3,  0.0040,   0.200,   0.044, -0.1759,   0.005
