EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CHLORA,PHAEO,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UG/KG,UG/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  33MW19930704,  A16N,    26,  1,     13,2,19930714,   0,  8.9980, -27.4743, 5067,    850.2,   5.3880,  34.6510,2,    115.2,2,    26.36,2,    35.11,2,     0.00,2,     2.29,2,    0.005,2,    0.003,2,   2231.2,2,   2301.6,2,   1272.0,2,   7.5920,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.3154
  33MW19930704,  A16N,    26,  1,     14,2,19930714,   0,  8.9980, -27.4743, 5067,    698.0,   6.6120,  34.7390,2,     85.2,2,    22.47,2,    36.44,2,     0.01,2,     2.31,2,    0.014,2,    0.007,2,   2238.9,2,   2296.6,2,   1364.0,2,   7.5600,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.5466
  33MW19930704,  A16N,    26,  1,     15,2,19930714,   0,  8.9980, -27.4743, 5067,    547.6,   7.9490,  34.8410,2,     66.5,2,    18.02,2,    35.78,2,     0.01,2,     2.20,2,    0.041,2,    0.026,2,   2240.3,2,   2298.1,2,   1377.0,2,   7.5560,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.8927
  33MW19930704,  A16N,    26,  1,     16,2,19930714,   0,  8.9980, -27.4743, 5067,    402.5,   9.6040,  35.0060,2,     56.1,2,    14.03,2,    33.73,2,     0.01,2,     2.01,2,    0.161,2,    0.094,2,   2234.8,2,   2299.9,2,   1292.8,2,   7.5790,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.5580
  33MW19930704,  A16N,    26,  1,     17,2,19930714,   0,  8.9980, -27.4743, 5067,    303.7,  10.3970,  35.0510,2,     80.5,2,    11.46,2,    30.53,2,     0.03,2,     1.75,2,    0.404,2,    0.223,2,   2235.7,2,   2301.5,2,   1078.3,3,   7.6520,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  10.3607
  33MW19930704,  A16N,    26,  1,     18,2,19930714,   0,  8.9980, -27.4743, 5067,    193.0,  11.3510,  35.1030,2,    106.6,2,     9.33,2,    24.45,2,     0.02,2,     1.53,2,    0.796,6,    0.411,6,   2213.0,2,   2306.0,2,    882.3,3,   7.7310,2,    20.00,     0.00,     0.02,   -999.0,9,   -999.0,  -999.00,9,  11.3267
  33MW19930704,  A16N,    26,  1,     19,2,19930714,   0,  8.9980, -27.4743, 5067,    169.0,  12.0370,  35.2050,2,    106.6,2,     8.28,2,    23.08,2,     0.03,2,     1.45,2,    0.926,2,    0.478,2,   2187.9,2,   2320.3,2,    845.5,2,   7.7500,2,    20.00,     0.01,     0.03,   -999.0,9,   -999.0,  -999.00,9,  12.0149
  33MW19930704,  A16N,    26,  1,     20,2,19930714,   0,  8.9980, -27.4743, 5067,    100.9,  13.8900,  35.4430,2,    107.0,2,     6.74,2,    20.69,2,     0.05,2,     1.28,2,    1.141,2,    0.587,2,   2184.5,2,   2333.2,2,    749.4,2,   7.7960,2,    20.00,     0.10,     0.17,   -999.0,9,   -999.0,  -999.00,9,  13.8755
  33MW19930704,  A16N,    26,  1,     21,2,19930714,   0,  8.9980, -27.4743, 5067,     69.0,  16.8510,  35.7450,2,    106.6,2,     4.31,2,    15.90,2,     0.30,2,     1.00,2,    1.315,2,    0.671,2,   2175.6,3,   2344.8,2,    646.6,2,   7.8550,2,    20.00,     0.27,     0.29,   -999.0,9,   -999.0,  -999.00,9,  16.8397
  33MW19930704,  A16N,    26,  1,     22,2,19930714,   0,  8.9980, -27.4743, 5067,     44.4,  25.1390,  36.1730,2,    206.7,2,     0.01,2,     0.10,2,     0.03,2,     0.00,2,    1.875,2,    0.987,2,   2018.9,2,   2372.3,2,    278.9,2,   8.1670,2,    20.00,     0.34,     0.19,   -999.0,9,   -999.0,  -999.00,9,  25.1293
  33MW19930704,  A16N,    26,  1,     23,2,19930714,   0,  8.9980, -27.4743, 5067,     19.6,  26.9210,  36.2770,2,    205.5,2,     0.00,2,     0.00,2,     0.02,2,     0.00,2,    1.849,6,    0.998,6,   2009.4,2,   2380.6,2,    262.0,2,   8.1860,2,    20.00,     0.26,     0.10,   -999.0,9,   -999.0,  -999.00,9,  26.9165
  33MW19930704,  A16N,    26,  1,     24,2,19930714,   0,  8.9980, -27.4743, 5067,      1.2,  27.7240,  34.4340,2,    198.0,2,     0.01,2,     0.11,2,     0.02,2,     0.00,2,    1.740,2,    1.210,4,   1899.9,2,   2259.6,2,    236.9,2,   8.2130,2,    20.00,     0.18,     0.05,   -999.0,9,   -999.0,     1.90,2,  27.7237
  33MW19930704,  A16N,    27,  1,      1,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.007,2,    0.003,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      2,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9470,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -0.004,2,   -0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      3,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.005,6,   -0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      4,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -0.001,2,    0.003,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      5,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -0.001,2,   -0.003,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,    27,  1,      6,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -0.004,2,    0.004,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      7,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9470,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      8,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,      9,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9430,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,     10,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,     11,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,     12,2,19930714,   0,  9.9983, -27.8483, 5576,   2502.1,   3.0260,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8253
  33MW19930704,  A16N,    27,  1,     13,2,19930714,   0,  9.9983, -27.8483, 5576,    300.5,  10.6820,  35.0860,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  10.6454
  33MW19930704,  A16N,    27,  1,     14,2,19930714,   0,  9.9983, -27.8483, 5576,    198.4,  11.8440,  35.2020,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.00,     0.03,   -999.0,9,   -999.0,  -999.00,9,  11.8183
  33MW19930704,  A16N,    27,  1,     15,2,19930714,   0,  9.9983, -27.8483, 5576,    150.0,  12.8330,  35.3040,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.01,     0.03,   -999.0,9,   -999.0,  -999.00,9,  12.8125
  33MW19930704,  A16N,    27,  1,     16,2,19930714,   0,  9.9983, -27.8483, 5576,     99.4,  15.1960,  35.5550,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.17,     0.23,   -999.0,9,   -999.0,  -999.00,9,  15.1808
  33MW19930704,  A16N,    27,  1,     17,2,19930714,   0,  9.9983, -27.8483, 5576,     80.4,  17.9890,  35.8310,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  17.9752
  33MW19930704,  A16N,    27,  1,     18,2,19930714,   0,  9.9983, -27.8483, 5576,     80.4,  17.9890,  35.8380,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.34,     0.37,   -999.0,9,   -999.0,  -999.00,9,  17.9752
  33MW19930704,  A16N,    27,  1,     19,2,19930714,   0,  9.9983, -27.8483, 5576,     60.0,  21.9020,  35.8900,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  21.8901
  33MW19930704,  A16N,    27,  1,     20,2,19930714,   0,  9.9983, -27.8483, 5576,     60.4,  21.8100,  35.8900,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.46,     0.25,   -999.0,9,   -999.0,  -999.00,9,  21.7981
  33MW19930704,  A16N,    27,  1,     21,2,19930714,   0,  9.9983, -27.8483, 5576,     39.9,  26.2230,  36.0760,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.27,     0.10,   -999.0,9,   -999.0,  -999.00,9,  26.2140
  33MW19930704,  A16N,    27,  1,     22,2,19930714,   0,  9.9983, -27.8483, 5576,     20.8,  27.2490,  35.8520,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.20,     0.06,   -999.0,9,   -999.0,  -999.00,9,  27.2442
  33MW19930704,  A16N,    27,  1,     23,2,19930714,   0,  9.9983, -27.8483, 5576,      3.4,  27.4360,  35.6910,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  27.4352
  33MW19930704,  A16N,    27,  1,     24,2,19930714,   0,  9.9983, -27.8483, 5576,      3.4,  27.4360,  35.6930,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     0.17,     0.05,   -999.0,9,   -999.0,     1.87,2,  27.4352
  33MW19930704,  A16N,    27,  3,      1,2,19930714,   0,  9.9983, -27.8483, 5576,   5592.4,   2.3050,  34.8680,2,    240.3,2,    49.03,2,    22.25,2,     0.00,2,     1.47,2,    0.003,2,    0.003,2,   2205.5,2,   -999.0,9,    776.7,2,   7.7910,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.7654
  33MW19930704,  A16N,    27,  3,      2,2,19930714,   0,  9.9983, -27.8483, 5576,   5001.2,   2.2610,  34.8740,2,    239.8,2,    48.52,2,    22.26,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   2203.0,2,   2354.9,2,    769.8,2,   7.7910,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.7995
  33MW19930704,  A16N,    27,  3,      3,2,19930714,   0,  9.9983, -27.8483, 5576,   4502.8,   2.3000,  34.8830,2,    239.4,2,    45.72,2,    22.09,2,     0.01,2,     1.46,2,   -0.007,2,   -0.003,4,   2200.2,2,   -999.0,9,    770.7,2,   7.7910,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.8985
  33MW19930704,  A16N,    27,  3,      4,2,19930714,   0,  9.9983, -27.8483, 5576,   4004.9,   2.3720,  34.8930,2,    241.2,2,    41.53,2,    21.46,2,     0.00,2,     1.42,2, -999.000,9, -999.000,9,   2192.7,2,   -999.0,9,    760.6,2,   7.7950,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.0267
  33MW19930704,  A16N,    27,  3,      5,2,19930714,   0,  9.9983, -27.8483, 5576,   3500.6,   2.5240,  34.9080,2,    240.7,2,    37.21,2,    21.18,2,     0.01,2,     1.41,2,   -0.002,2,    0.000,2,   2186.8,2,   2339.5,2,    759.9,2,   7.7960,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.2309
  33MW19930704,  A16N,    27,  3,      6,2,19930714,   0,  9.9983, -27.8483, 5576,   2999.6,   2.7350,  34.9290,2,    241.6,2,    31.95,2,    20.79,2,     0.01,2,     1.35,2, -999.000,9, -999.000,9,   2180.3,2,   2334.1,2,    744.2,2,   7.7990,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.4900
  33MW19930704,  A16N,    27,  3,      7,2,19930714,   0,  9.9983, -27.8483, 5576,   2500.8,   3.0550,  34.9530,2,    240.3,2,    25.54,2,    20.48,2,     0.01,2,     1.35,2,   -0.006,2,    0.006,2,   2178.3,2,   2330.5,2,    750.2,2,   7.7990,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8539
  33MW19930704,  A16N,    27,  3,      8,2,19930714,   0,  9.9983, -27.8483, 5576,   1986.6,   3.5570,  34.9670,2,    239.0,2,    19.66,2,    20.20,2,     0.01,2,     1.28,2, -999.000,9, -999.000,9,   2168.1,2,   2320.2,2,    745.9,2,   7.7960,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3973
  33MW19930704,  A16N,    27,  3,      9,2,19930714,   0,  9.9983, -27.8483, 5576,   1748.7,   3.8920,  34.9760,2,    231.2,2,    17.31,2,    20.49,2,     0.01,2,     1.32,2,    0.009,2,    0.009,2,   2168.4,2,   -999.0,9,    764.4,2,   7.7890,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.7501
  33MW19930704,  A16N,    27,  3,     10,2,19930714,   0,  9.9983, -27.8483, 5576,   1500.1,   4.2910,  34.9650,2,    210.3,2,    18.32,2,    22.55,2,     0.01,2,     1.46,2, -999.000,9, -999.000,9,   2178.8,2,   2315.6,2,    817.6,2,   7.7620,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.1675
  33MW19930704,  A16N,    27,  3,     11,2,19930714,   0,  9.9983, -27.8483, 5576,   1253.0,   4.8320,  34.9170,2,    175.6,2,    21.52,2,    26.69,2,     0.01,2,     1.74,2,    0.000,2,    0.002,2,   2198.0,2,   2310.9,2,    940.1,2,   7.7100,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.7261
  33MW19930704,  A16N,    27,  3,     12,2,19930714,   0,  9.9983, -27.8483, 5576,    998.6,   5.2290,  34.7570,2,    126.5,2,    25.59,2,    33.22,2,     0.01,2,     2.15,2,    0.012,2,    0.000,2,   2226.2,2,   -999.0,9,   1168.8,2,   7.6220,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.1437
  33MW19930704,  A16N,    27,  3,     13,2,19930714,   0,  9.9983, -27.8483, 5576,    749.3,   6.3750,  34.7460,2,     86.1,2,    23.52,2,    36.76,2,     0.01,2,     2.32,2,    0.023,2,   -0.003,4,   2240.8,2,   2302.5,2,   1365.0,2,   7.5640,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   6.3058
  33MW19930704,  A16N,    27,  3,     14,2,19930714,   0,  9.9983, -27.8483, 5576,    549.3,   8.1510,  34.8900,2,     57.4,2,    18.44,2,    36.85,2,     0.02,2,     2.27,2,    0.038,6,    0.025,6,   2245.6,2,   2299.0,2,   1417.8,2,   7.5480,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.0936
  33MW19930704,  A16N,    27,  3,     15,2,19930714,   0,  9.9983, -27.8483, 5576,    397.6,   9.9640,  35.0870,2,     53.9,2,    13.79,2,    33.36,2,     0.01,2,     1.97,2,    0.183,2,    0.105,2,   2239.3,2,   2311.8,2,   1266.2,2,   7.5900,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.9174
  33MW19930704,  A16N,    27,  3,     16,2,19930714,   0,  9.9983, -27.8483, 5576,    299.8,  10.6590,  35.0850,2,     80.0,2,    11.72,2,    29.03,2,     0.01,2,     1.76,2,    0.417,2,    0.232,2,   2212.3,2,   -999.0,9,   1057.7,2,   7.6810,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  10.6226
  33MW19930704,  A16N,    27,  3,     17,2,19930714,   0,  9.9983, -27.8483, 5576,    203.8,  11.7010,  35.1940,2,     87.0,2,     9.64,2,    26.31,2,     0.02,2,     1.59,2,    0.713,2,    0.366,2,   2201.5,2,   2311.2,2,    957.6,2,   7.7020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  11.6748
  33MW19930704,  A16N,    27,  3,     18,2,19930714,   0,  9.9983, -27.8483, 5576,    148.4,  12.7830,  35.3000,2,     82.2,2,     8.52,2,    24.94,2,     0.02,2,     1.55,2,    0.853,2,    0.448,2,   2198.7,2,   2313.0,2,    908.1,2,   7.7210,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  12.7628
  33MW19930704,  A16N,    27,  3,     19,2,19930714,   0,  9.9983, -27.8483, 5576,    101.5,  14.7840,  35.5160,2,     75.7,2,     6.68,2,    23.25,2,     0.04,2,     1.42,2,    1.061,2,    0.553,2,   2197.6,2,   2327.8,2,    857.1,2,   7.7470,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  14.7688
  33MW19930704,  A16N,    27,  3,     20,2,19930714,   0,  9.9983, -27.8483, 5576,     79.8,  17.1250,  35.7490,2,     88.8,2,     4.42,2,    17.51,2,     0.12,2,     1.12,2,    1.289,2,    0.678,2,   2178.0,2,   2346.4,2,    702.5,2,   7.8210,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  17.1117
  33MW19930704,  A16N,    27,  3,     21,2,19930714,   0,  9.9983, -27.8483, 5576,     59.2,  21.3360,  35.8820,2,    189.1,2,     1.38,2,     0.06,2,     0.02,2,     0.15,2,    1.630,2,    0.858,2,   2071.9,2,   2354.4,2,    370.5,2,   8.0630,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  21.3245
  33MW19930704,  A16N,    27,  3,     22,2,19930714,   0,  9.9983, -27.8483, 5576,     38.6,  25.9830,  36.0750,2,    206.3,2,     0.38,2,     0.00,2,     0.01,2,     0.00,2,    1.868,2,    1.011,2,   2014.9,2,   2374.0,2,    277.6,2,   8.1670,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  25.9744
  33MW19930704,  A16N,    27,  3,     23,2,19930714,   0,  9.9983, -27.8483, 5576,     19.1,  27.3100,  35.8310,2,    198.2,2,     0.38,2,     0.00,2,     0.01,2,     0.00,2,    1.776,2,    0.976,2,   1992.2,2,   2350.5,2,    263.7,2,   8.1790,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  27.3056
  33MW19930704,  A16N,    27,  3,     24,2,19930714,   0,  9.9983, -27.8483, 5576,      0.9,  27.4490,  35.6660,2,    197.3,2,     0.39,2,     0.03,2,     0.00,2,     0.00,2,    1.755,2,    0.945,2,   1979.6,2,   2345.1,2,    259.8,2,   8.1840,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  27.4488
  33MW19930704,  A16N,    28,  1,      1,2,19930715,   0, 11.0050, -28.1583, 5590,   5994.3,   2.3360,  34.8670,2,   -999.0,9,    48.13,2,    22.17,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.7408
  33MW19930704,  A16N,    28,  1,      2,2,19930715,   0, 11.0050, -28.1583, 5590,   5499.3,   2.2820,  34.8700,2,   -999.0,9,    48.23,2,    22.23,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.7556
  33MW19930704,  A16N,    28,  1,      3,2,19930715,   0, 11.0050, -28.1583, 5590,   5002.6,   2.2600,  34.8740,2,   -999.0,9,    47.66,2,    22.25,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.7984
  33MW19930704,  A16N,    28,  1,      4,2,19930715,   0, 11.0050, -28.1583, 5590,   4501.9,   2.2840,  34.8820,2,   -999.0,9,    45.64,2,    22.09,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.8831
  33MW19930704,  A16N,    28,  1,      5,2,19930715,   0, 11.0050, -28.1583, 5590,   4001.4,   2.3620,  34.8940,2,   -999.0,9,    42.12,2,    21.70,2,     0.00,2,     1.41,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.0174
  33MW19930704,  A16N,    28,  1,      6,2,19930715,   0, 11.0050, -28.1583, 5590,   3503.6,   2.4930,  34.9080,2,   -999.0,9,    39.02,2,    21.44,2,     0.00,2,     1.40,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.2003
  33MW19930704,  A16N,    28,  1,      7,2,19930715,   0, 11.0050, -28.1583, 5590,   3001.3,   2.6990,  34.9250,2,   -999.0,9,    33.17,2,    20.90,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.4546
  33MW19930704,  A16N,    28,  1,      8,2,19930715,   0, 11.0050, -28.1583, 5590,   2501.6,   3.0170,  34.9470,2,   -999.0,9,    27.55,2,    20.71,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.8165
  33MW19930704,  A16N,    28,  1,      9,2,19930715,   0, 11.0050, -28.1583, 5590,   2000.1,   3.5260,  34.9690,2,   -999.0,9,    20.42,2,    20.38,2,     0.00,2,     1.30,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3655
