EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,DOC,DOCE,DOC_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,DEG C,UMOL/KG,UMOL/KG,,ug/kg,,ug/kg,,DEG C
  320619970113,     5,  9,     21,2,19970116,0000,-76.4994, 176.0140,  412,     10.6,  -0.0840,  34.4080,2,    400.8,2,    72.48,2,    10.13,2,     0.09,2,     1.09,2,      0.1,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.0844
  320619970113,     5,  1,     20,2,19970116,0000,-76.4994, 176.0140,  412,     14.1,  -0.1670,  34.4050,2,    401.8,2,    71.89,2,  -999.00,9,     0.08,2,     1.07,2,     0.22,2,   2071.0,2,    186.0,2,        4,     59.8,      0.4,2,     -999,9,     -999,9,  -0.1675
  320619970113,     5,  4,     20,2,19970116,0000,-76.4994, 176.0140,  412,     15.1,  -0.0600,  34.3750,2,    394.0,2,    70.92,2,    10.05,2,     0.09,2,     1.06,2,     0.28,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.0605
  320619970113,     5,  9,     20,2,19970116,0000,-76.4994, 176.0140,  412,     15.3,  -0.1560,  34.4080,2,    401.4,2,    72.57,2,    10.08,2,     0.09,2,     1.08,2,      0.1,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1565
  320619970113,     5,  7,     20,2,19970116,0000,-76.4994, 176.0140,  412,     15.4,  -0.0420,  34.3690,2,    393.4,2,    70.62,2,     9.70,2,     0.10,2,     1.05,2,     0.18,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.0425
  320619970113,     5,  7,     19,2,19970116,0000,-76.4994, 176.0140,  412,     20.0,  -0.0410,  34.3850,2,    395.1,2,    71.11,2,     9.75,2,     0.10,2,     1.05,2,     0.37,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    87.16,2,    10.27,2,  -0.0417
  320619970113,     5,  4,     19,2,19970116,0000,-76.4994, 176.0140,  412,     20.2,  -0.0800,  34.3850,2,    395.4,2,    71.21,2,    10.05,2,     0.09,2,     1.07,2,     0.28,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.0807
  320619970113,     5,  1,     19,2,19970116,0000,-76.4994, 176.0140,  412,     20.3,  -0.1710,  34.4070,2,    401.7,2,    72.09,2,    10.05,2,     0.08,2,     1.09,2,     0.26,2,   2071.8,2,    185.8,2,        4,     59.8,      0.8,2,     -999,9,     -999,9,  -0.1717
  320619970113,     5,  9,     19,2,19970116,0000,-76.4994, 176.0140,  412,     20.5,  -0.1730,  34.4150,2,    398.2,2,    72.87,2,    10.63,2,     0.09,2,     1.11,2,     0.18,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1737
  320619970113,     5,  7,     18,2,19970116,0000,-76.4994, 176.0140,  412,     25.2,  -0.1270,  34.4050,2,    385.5,2,    71.99,2,    11.78,2,     0.10,2,     1.21,2,     1.08,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1279
  320619970113,     5,  4,     18,2,19970116,0000,-76.4994, 176.0140,  412,     25.3,  -0.1150,  34.3940,2,    396.1,2,    71.60,2,    10.25,2,     0.09,2,     1.09,2,      0.3,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1159
  320619970113,     5,  9,     18,2,19970116,0000,-76.4994, 176.0140,  412,     25.3,  -0.2030,  34.4170,2,    390.6,2,    73.16,2,    11.99,2,     0.09,2,     1.20,2,     0.46,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.2038
  320619970113,     5,  1,     18,2,19970116,0000,-76.4994, 176.0140,  412,     25.4,  -0.1690,  34.4070,2,    402.0,2,    71.89,2,    10.04,2,     0.09,2,     1.08,2,     0.23,2,   2071.6,2,    185.7,2,        4,     58.8,      1.2,2,     -999,9,     -999,9,  -0.1699
  320619970113,     5,  1,     17,2,19970116,0000,-76.4994, 176.0140,  412,     29.6,  -0.1670,  34.4070,2,    402.0,2,    72.09,2,    10.04,2,     0.09,2,     1.09,2,     0.23,2,   2071.3,2,    185.9,2,        4,     58.8,      1.4,2,     -999,9,     -999,9,  -0.1680
  320619970113,     5,  7,     17,2,19970116,0000,-76.4994, 176.0140,  412,     29.9,  -0.8030,  34.4210,2,    351.2,2,    72.38,2,    17.82,2,     0.11,2,     1.53,2,     2.23,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    98.07,2,    10.74,2,  -0.8038
  320619970113,     5,  4,     17,2,19970116,0000,-76.4994, 176.0140,  412,     30.2,  -0.1230,  34.4020,2,    388.2,2,    71.89,2,    11.77,2,     0.10,2,     1.19,2,     0.54,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1240
  320619970113,     5,  9,     17,2,19970116,0000,-76.4994, 176.0140,  412,     30.5,  -0.6680,  34.4190,2,    358.8,2,    73.36,2,    17.40,2,     0.10,2,     1.52,2,     1.53,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.6689
  320619970113,     5,  4,     16,2,19970116,0000,-76.4994, 176.0140,  412,     40.2,  -0.3340,  34.4240,2,    347.7,2,    73.06,2,    18.43,2,     0.11,2,     1.55,2,     1.75,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.3353
  320619970113,     5,  1,     16,2,19970116,0000,-76.4994, 176.0140,  412,     40.4,  -0.1650,  34.4090,2,    399.0,2,    72.09,2,    10.69,2,     0.08,2,     1.12,2,     0.39,2,   2078.3,2,    190.0,2,        4,     57.5,      0.4,2,     -999,9,     -999,9,  -0.1664
  320619970113,     5,  9,     16,2,19970116,0000,-76.4994, 176.0140,  412,     40.5,  -1.1850,  34.4250,2,   -999.0,9,    73.75,2,    22.73,2,     0.13,2,     1.81,2,      2.2,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.1860
  320619970113,     5,  7,     16,2,19970116,0000,-76.4994, 176.0140,  412,     40.6,  -1.1790,  34.4370,2,    317.7,2,    73.45,2,    22.72,2,     0.13,2,     1.80,2,     1.96,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    64.37,2,     6.15,2,  -1.1800
  320619970113,     5,  7,     15,2,19970116,0000,-76.4994, 176.0140,  412,     50.2,  -1.5090,  34.4390,2,    280.9,2,    73.55,2,    28.17,2,     0.17,2,     2.04,2,     1.19,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    28.66,2,     2.98,2,  -1.5101
  320619970113,     5,  9,     15,2,19970116,0000,-76.4994, 176.0140,  412,     50.4,  -1.3300,  34.4350,2,    300.4,2,    74.33,2,    25.24,2,     0.14,2,     1.92,2,     1.95,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3312
  320619970113,     5,  4,     15,2,19970116,0000,-76.4994, 176.0140,  412,     50.4,  -1.3200,  34.4480,2,    294.7,2,    74.04,2,    26.61,2,     0.15,2,     1.97,2,      1.5,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3212
  320619970113,     5,  1,     15,2,19970116,0000,-76.4994, 176.0140,  412,     51.8,  -1.2020,  34.4430,2,    326.3,2,    74.43,2,    21.57,2,     0.11,2,     1.72,2,     2.65,2,   2194.1,2,    392.2,2,        4,     51.8,      1.4,2,     -999,9,     -999,9,  -1.2033
  320619970113,     5,  1,     14,2,19970116,0000,-76.4994, 176.0140,  412,     59.9,  -1.3710,  34.4560,2,    309.8,2,    74.43,2,    24.56,2,     0.11,2,     1.89,2,     2.22,2,   2213.5,2,    453.6,2,        4,     50.4,      1.0,2,     -999,9,     -999,9,  -1.3724
  320619970113,     5,  4,     14,2,19970116,0000,-76.4994, 176.0140,  412,     60.3,  -1.5360,  34.4580,2,    280.2,2,    74.33,2,    28.95,2,     0.13,2,     2.06,2,     0.82,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5373
  320619970113,     5,  7,     14,2,19970116,0000,-76.4994, 176.0140,  412,     60.4,  -1.5710,  34.4530,2,    275.1,2,    74.14,2,    29.47,2,     0.15,2,     2.08,2,     0.59,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    14.51,2,     1.15,2,  -1.5723
  320619970113,     5,  9,     14,2,19970116,0000,-76.4994, 176.0140,  412,     60.7,  -1.5280,  34.4500,2,    279.5,2,    75.01,2,    28.81,2,     0.15,2,     2.07,2,     0.95,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5293
  320619970113,     5,  4,     13,2,19970116,0000,-76.4994, 176.0140,  412,     69.9,  -1.5980,  34.4630,2,    277.3,2,    74.62,2,    29.55,2,     0.13,2,     2.08,2,     0.62,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5995
  320619970113,     5,  7,     13,2,19970116,0000,-76.4994, 176.0140,  412,     70.6,  -1.5640,  34.4590,2,    272.8,2,    74.53,2,    29.91,2,     0.13,2,     2.09,2,     0.34,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5655
  320619970113,     5,  9,     13,2,19970116,0000,-76.4994, 176.0140,  412,     80.3,  -1.5910,  34.4630,2,    278.5,2,    75.60,2,    29.34,2,     0.12,2,     2.09,2,     0.71,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5928
  320619970113,     5,  4,     12,2,19970116,0000,-76.4994, 176.0140,  412,     80.3,  -1.6180,  34.4690,2,    273.7,2,    75.11,2,    30.16,2,     0.11,2,     2.09,2,     0.22,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6197
  320619970113,     5,  7,     12,2,19970116,0000,-76.4994, 176.0140,  412,     80.8,  -1.5940,  34.4660,2,    271.5,2,    75.11,2,    30.25,2,     0.10,2,     2.10,2,     0.12,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    16.15,2,     0.98,2,  -1.5958
  320619970113,     5,  1,     13,2,19970116,0000,-76.4994, 176.0140,  412,     80.8,  -1.5500,  34.4680,2,    294.4,2,    74.72,2,    26.70,2,     0.10,2,     1.98,2,     1.66,2,   2225.3,2,    504.6,2,        4,     50.1,      0.2,2,     -999,9,     -999,9,  -1.5518
  320619970113,     5,  4,     11,2,19970116,0000,-76.4994, 176.0140,  412,     90.2,  -1.6650,  34.4700,2,    270.6,2,    75.79,2,    30.40,2,     0.06,2,     2.10,2,     0.04,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6669
  320619970113,     5,  7,     11,2,19970116,0000,-76.4994, 176.0140,  412,     90.5,  -1.6200,  34.4690,2,    270.8,2,    75.21,2,    30.38,2,     0.09,2,     2.10,2,     0.03,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6220
  320619970113,     5,  9,     12,2,19970116,0000,-76.4994, 176.0140,  412,    100.6,  -1.6420,  34.4700,2,    272.9,2,    76.48,2,    30.26,2,     0.10,2,     2.10,2,     0.15,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6442
  320619970113,     5,  7,     10,2,19970116,0000,-76.4994, 176.0140,  412,    100.8,  -1.6350,  34.4700,2,    270.7,2,    75.79,2,    30.37,2,     0.06,2,     2.10,2,     0.02,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    13.04,2,     0.46,2,  -1.6372
  320619970113,     5,  4,     10,2,19970116,0000,-76.4994, 176.0140,  412,    100.8,  -1.6850,  34.4720,2,    270.3,2,    75.99,2,    30.46,2,     0.05,2,     2.10,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6871
  320619970113,     5,  1,     12,2,19970116,0000,-76.4994, 176.0140,  412,    100.9,  -1.6290,  34.4740,2,    275.2,2,    75.70,2,    29.86,2,     0.08,2,     2.07,2,     0.26,2,   2232.7,2,    535.1,2,        4,     44.9,      0.9,2,     -999,9,     -999,9,  -1.6312
  320619970113,     5,  4,      9,2,19970116,0000,-76.4994, 176.0140,  412,    125.2,  -1.6040,  34.4800,2,    271.0,2,    76.09,2,    30.43,2,     0.04,2,     2.09,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6068
  320619970113,     5,  1,     11,2,19970116,0000,-76.4994, 176.0140,  412,    125.3,  -1.5610,  34.4830,2,    275.2,2,    76.09,2,    29.85,2,     0.09,2,     2.07,2,     0.22,2,   2232.8,2,    543.4,2,        4,     43.9,      0.8,2,     -999,9,     -999,9,  -1.5638
  320619970113,     5,  9,     11,2,19970116,0000,-76.4994, 176.0140,  412,    126.4,  -1.6600,  34.4740,2,    270.2,2,    77.16,2,    30.47,2,     0.03,2,     2.10,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6627
  320619970113,     5,  7,      9,2,19970116,0000,-76.4994, 176.0140,  412,    126.5,  -1.6740,  34.4750,2,    270.3,2,    75.99,2,    30.31,2,     0.03,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     9.32,2,     0.29,2,  -1.6767
  320619970113,     5,  4,      8,2,19970116,0000,-76.4994, 176.0140,  412,    150.0,  -1.4960,  34.4950,2,    273.4,2,    76.87,2,    30.03,2,     0.08,2,     2.09,2,     0.22,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4995
  320619970113,     5,  9,     10,2,19970116,0000,-76.4994, 176.0140,  412,    150.4,  -1.5250,  34.4860,2,    269.9,2,    78.04,2,    30.43,2,     0.02,2,     2.10,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5285
  320619970113,     5,  1,     10,2,19970116,0000,-76.4994, 176.0140,  412,    151.4,  -1.4280,  34.5020,2,    271.1,2,    77.45,2,    30.27,2,     0.11,2,     2.09,2,     0.03,2,   2235.7,2,    546.3,2,        4,     42.9,      0.3,2,     -999,9,     -999,9,  -1.4316
  320619970113,     5,  7,      8,2,19970116,0000,-76.4994, 176.0140,  412,    151.6,  -1.5030,  34.4920,2,    271.6,2,    76.87,2,    30.11,2,     0.08,2,     2.09,2,     0.06,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5065
  320619970113,     5,  9,      9,2,19970116,0000,-76.4994, 176.0140,  412,    175.2,  -1.3600,  34.5120,2,    269.2,2,    79.80,2,    30.33,2,     0.06,2,     2.10,2,     0.08,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3644
  320619970113,     5,  4,      7,2,19970116,0000,-76.4994, 176.0140,  412,    175.4,  -1.3980,  34.5150,2,    271.2,2,    77.94,2,    30.36,2,     0.06,2,     2.10,2,     0.06,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4023
  320619970113,     5,  7,      7,2,19970116,0000,-76.4994, 176.0140,  412,    176.4,  -1.4040,  34.5110,2,    270.5,2,    77.84,2,    30.29,2,     0.07,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4083
  320619970113,     5,  1,      9,2,19970116,0000,-76.4994, 176.0140,  412,    176.6,  -1.3720,  34.5170,2,    271.7,2,    78.43,2,    30.07,2,     0.11,2,     2.08,2,     0.14,2,   2234.3,2,    547.1,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3764
  320619970113,     5,  9,      8,2,19970116,0000,-76.4994, 176.0140,  412,    200.5,  -1.5030,  34.5180,2,    273.2,2,    79.02,2,    30.39,2,     0.03,2,     2.10,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5078
  320619970113,     5,  4,      5,2,19970116,0000,-76.4994, 176.0140,  412,    200.5,  -1.3390,  34.5310,2,    271.0,2,    78.72,2,    30.38,2,     0.09,2,     2.09,2,     0.04,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3441
  320619970113,     5,  4,      6,2,19970116,0000,-76.4994, 176.0140,  412,    200.6,  -1.3360,  34.5310,2,    270.3,2,    78.82,2,    30.38,2,     0.08,2,     2.10,2,     0.04,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3411
  320619970113,     5,  7,      5,2,19970116,0000,-76.4994, 176.0140,  412,    202.5,  -1.3860,  34.5270,2,    270.8,2,    78.14,2,    30.28,2,     0.05,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3910
  320619970113,     5,  7,      6,2,19970116,0000,-76.4994, 176.0140,  412,    202.7,  -1.3840,  34.5270,2,    270.7,2,    78.33,2,    30.32,2,     0.05,2,     2.09,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,    12.58,2,     0.45,2,  -1.3891
  320619970113,     5,  1,      8,2,19970116,0000,-76.4994, 176.0140,  412,    203.5,  -1.3730,  34.5300,2,    272.5,2,    79.01,2,    30.01,2,     0.12,2,     2.08,2,     0.25,2,   2237.4,2,    542.1,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3781
  320619970113,     5,  9,      7,2,19970116,0000,-76.4994, 176.0140,  412,    225.6,  -1.3150,  34.5390,2,    268.9,2,    81.07,2,    30.41,2,     0.05,2,     2.10,2,     0.03,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.3208
  320619970113,     5,  4,      4,2,19970116,0000,-76.4994, 176.0140,  412,    225.6,  -1.4660,  34.5420,2,    274.8,2,    78.82,2,    30.09,2,     0.13,2,     2.09,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4715
  320619970113,     5,  4,      3,2,19970116,0000,-76.4994, 176.0140,  412,    225.7,  -1.4660,  34.5430,2,    275.0,2,    78.82,2,    30.09,2,     0.13,2,     2.09,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4715
  320619970113,     5,  7,      4,2,19970116,0000,-76.4994, 176.0140,  412,    227.3,  -1.4730,  34.5420,2,    274.3,2,    78.72,2,    29.97,2,     0.12,2,     2.09,2,     0.12,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4785
  320619970113,     5,  7,      3,2,19970116,0000,-76.4994, 176.0140,  412,    227.5,  -1.4730,  34.5420,2,    274.4,2,    78.82,2,    30.03,2,     0.12,2,     2.08,2,     0.13,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4786
  320619970113,     5,  1,      7,2,19970116,0000,-76.4994, 176.0140,  412,    227.8,  -1.4660,  34.5430,2,    273.5,2,    78.82,2,    30.26,2,     0.11,2,     2.08,2,     0.08,2,   2237.3,2,    547.9,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4716
  320619970113,     5,  9,      6,2,19970116,0000,-76.4994, 176.0140,  412,    250.5,  -1.4810,  34.5530,2,    274.5,2,    80.97,2,    29.98,2,     0.12,2,     2.09,2,     0.25,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.4872
  320619970113,     5,  4,      1,2,19970116,0000,-76.4994, 176.0140,  412,    251.3,  -1.5490,  34.5530,2,    277.4,2,    78.43,2,    30.06,2,     0.10,2,     2.09,2,     0.18,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5550
  320619970113,     5,  4,      2,2,19970116,0000,-76.4994, 176.0140,  412,    251.4,  -1.5470,  34.5520,2,    277.0,2,    78.52,2,    30.05,2,     0.12,2,     2.09,2,     0.19,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5530
  320619970113,     5,  1,      6,2,19970116,0000,-76.4994, 176.0140,  412,    251.7,  -1.5460,  34.5610,2,    275.7,2,    78.82,2,    30.11,2,     0.11,2,     2.09,2,     0.17,2,   2237.0,2,    543.0,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5521
  320619970113,     5,  7,      2,2,19970116,0000,-76.4994, 176.0140,  412,    255.0,  -1.5240,  34.5600,2,    274.7,2,    79.21,2,    30.09,2,     0.12,2,     2.09,2,     0.16,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5302
  320619970113,     5,  7,      1,2,19970116,0000,-76.4994, 176.0140,  412,    255.2,  -1.5240,  34.5610,2,    275.2,2,    79.21,2,    30.15,2,     0.12,2,     2.09,2,     0.15,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5302
  320619970113,     5,  9,      5,2,19970116,0000,-76.4994, 176.0140,  412,    275.6,  -1.5560,  34.5720,2,    276.6,2,    80.97,2,    30.14,2,     0.11,2,     2.09,2,     0.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.5627
  320619970113,     5,  1,      5,2,19970116,0000,-76.4994, 176.0140,  412,    278.4,  -1.6360,  34.5770,2,    277.8,2,    78.33,2,    30.11,2,     0.11,2,     2.09,2,     0.17,2,   2240.5,2,    543.3,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6426
  320619970113,     5,  9,      4,2,19970116,0000,-76.4994, 176.0140,  412,    300.5,  -1.6860,  34.5860,2,    278.3,2,    79.79,2,    30.33,2,     0.11,2,     2.10,2,     0.08,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.6930
  320619970113,     5,  1,      4,2,19970116,0000,-76.4994, 176.0140,  412,    302.5,  -1.7520,  34.6000,2,    280.0,2,    77.25,2,    30.43,2,     0.04,2,     2.08,2,        0,2,   2240.5,2,    539.7,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.7589
  320619970113,     5,  9,      3,2,19970116,0000,-76.4994, 176.0140,  412,    325.4,  -1.7880,  34.6040,2,    280.1,2,    79.40,2,    30.46,2,     0.06,2,     2.10,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.7954
  320619970113,     5,  9,      2,2,19970116,0000,-76.4994, 176.0140,  412,    350.8,  -1.8370,  34.6410,2,    281.4,2,    79.89,2,    30.60,2,     0.02,2,     2.10,2,        0,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8449
  320619970113,     5,  1,      3,2,19970116,0000,-76.4994, 176.0140,  412,    354.4,  -1.8530,  34.6430,2,    281.5,2,    77.45,2,    30.57,2,     0.04,2,     2.10,2,     0.01,2,   2245.3,2,    553.0,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8610
  320619970113,     5,  1,      2,2,19970116,0000,-76.4994, 176.0140,  412,    378.8,  -1.8770,  34.6630,2,    280.2,2,    78.42,2,    30.79,2,     0.02,2,     2.11,2,        0,2,   2247.6,2,    553.4,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8856
  320619970113,     5,  1,      1,2,19970116,0000,-76.4994, 176.0140,  412,    406.3,  -1.8940,  34.6930,2,    280.3,2,    80.18,2,    30.83,2,     0.02,2,     2.13,2,     0.01,2,   2250.1,2,    566.7,2,        4,     44.6,      0.2,2,     -999,9,     -999,9,  -1.9033
  320619970113,     5,  9,      1,2,19970116,0000,-76.4994, 176.0140,  412,    406.6,  -1.8820,  34.6910,2,    280.6,2,    82.03,2,    30.77,2,     0.02,2,     2.13,2,     0.01,2,   -999.0,9,   -999.0,9,     -999,   -999.0,   -999.0,9,     -999,9,     -999,9,  -1.8913
  320619970113,     6,  1,     24,2,19970118,0000,-76.4946, 177.9920,  345,      2.6,  -0.1270,  34.4050,2,    392.4,2,    71.70,2,    10.38,2,     0.10,2,     1.09,2,     0.06,2,   2074.7,2,    207.9,2,        4,   -999.0,   -999.0,9,     -999,9,     -999,9,  -0.1271
  320619970113,     6,  1,     23,2,19970118,0000,-76.4946, 177.9920,  345,      2.7,  -0.1260,  34.4050,2,    392.5,2,    71.70,2,    10.38,2,     0.10,2,     1.08,2,     0.07,2,   2075.7,2,    207.9,2,        4,     58.6,      0.8,2,    64.74,2,     9.98,2,  -0.1261
  320619970113,     6,  1,     22,2,19970118,0000,-76.4946, 177.9920,  345,      4.6,  -0.1270,  34.4070,2,    392.1,2,    71.79,2,    10.39,2,     0.10,2,     1.09,2,     0.07,2,   2075.0,2,    205.5,2,        4,     58.6,      1.2,2,    65.82,2,     9.69,2,  -0.1272
  320619970113,     6,  1,     21,2,19970118,0000,-76.4946, 177.9920,  345,      9.4,  -0.1270,  34.4090,2,    393.2,2,    71.79,2,    10.39,2,     0.10,2,     1.09,2,     0.08,2,   2077.4,2,    206.1,2,        4,     58.8,      0.9,2,    71.09,2,     9.35,2,  -0.1273
  320619970113,     6,  1,     20,2,19970118,0000,-76.4946, 177.9920,  345,     14.4,  -0.1290,  34.4210,2,    395.5,2,    72.48,2,     9.84,2,     0.10,2,     1.06,2,     0.11,2,   2074.4,2,    203.1,2,        4,     58.0,      0.4,2,     -999,9,     -999,9,  -0.1295
  320619970113,     6,  1,     19,2,19970118,0000,-76.4946, 177.9920,  345,     19.3,  -0.1130,  34.4370,2,    400.3,2,    72.96,2,     9.19,2,     0.09,2,     1.05,2,     0.15,2,   2068.4,2,    197.4,2,        4,     56.1,      1.3,2,    79.58,2,     9.45,2,  -0.1137
  320619970113,     6,  1,     18,2,19970118,0000,-76.4946, 177.9920,  345,     24.7,  -0.1410,  34.4410,2,    395.2,2,    73.35,2,    10.34,2,     0.09,2,     1.12,2,     0.45,2,   2081.0,2,    205.6,2,        4,     56.3,      0.8,2,     -999,9,     -999,9,  -0.1418
