EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2TMP,PCO2_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,DEGC,,TU,TU,,NMOL/KG,,PERCNT,PERCNT,,O/OO,,O/OO,O/OO,,DEGC
  58JH19940723,  AR18,   582,  1,     11,    104,2,19940727, 64.6560,  -6.0050, 3190,    600.6,  -0.0596,  34.8983,2,  34.8995,2,    296.7,2,     7.65,2,    14.76,2,     0.00,2,     1.11,3,    3.201,2, -999.000,5,    0.221,2,    6.033,3,   2165.1,2,    340.1, -0.0839752,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.0840
  58JH19940723,  AR18,   582,  1,     10,    107,2,19940727, 64.6560,  -6.0050, 3190,    799.6,  -0.4402,  34.9013,2,  34.9022,2,    296.8,2,     8.57,2,    14.82,2,     0.00,2,     1.05,2,    2.426,2,    1.342,2,    0.145,2,    3.923,2,   -999.0,9,   -999.0,  -0.471565,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.4716
  58JH19940723,  AR18,   582,  1,      9,    111,2,19940727, 64.6560,  -6.0050, 3190,   1002.9,  -0.6180,  34.9063,2,  34.9081,2,    296.0,2,     9.59,2,    15.17,2,     0.01,2,     1.07,2,    1.611,2, -999.000,5,    0.063,2,    3.674,3,   2166.8,2,    331.6,  -0.657722,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.6577
  58JH19940723,  AR18,   582,  1,      8,    112,2,19940727, 64.6560,  -6.0050, 3190,   1200.5,  -0.7452,  34.9094,2,  34.9093,2,    296.9,2,    10.44,2,    15.22,2,     0.01,2,     1.21,3,    1.108,2,    0.795,2,    0.000,2,    2.427,2,   -999.0,9,   -999.0,  -0.793638,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.7936
  58JH19940723,  AR18,   582,  1,      7,    100,2,19940727, 64.6560,  -6.0050, 3190,   1501.3,  -0.8556,  34.9100,2,  34.9107,2,    296.9,2,    11.36,2,    15.43,2,     0.00,2,     1.13,2,    0.641,2, -999.000,5,    0.000,2,    2.068,2,   2164.8,2,    323.5,   -0.91888,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.9189
  58JH19940723,  AR18,   582,  1,      6,    106,2,19940727, 64.6560,  -6.0050, 3190,   1747.6,  -0.8930,  34.9098,2,  34.9095,2,    297.9,2,    11.79,2,    15.50,2,     0.00,2,     1.08,2,    0.659,2,    0.674,2,    0.000,2,    1.891,2,   -999.0,9,   -999.0,  -0.969957,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.9700
  58JH19940723,  AR18,   582,  1,      5,    113,2,19940727, 64.6560,  -6.0050, 3190,   2000.7,  -0.9083,  34.9099,2,  34.9095,2,    297.8,2,    12.10,2,    15.49,2,     0.01,2,     1.11,2,    0.773,2, -999.000,5,    0.034,2,    1.989,2,   2165.4,2,    319.2,   -1.00061,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0006
  58JH19940723,  AR18,   582,  1,      4,    104,2,19940727, 64.6560,  -6.0050, 3190,   2249.5,  -0.9089,  34.9096,2,  34.9099,2,    298.0,2,    12.39,2,    15.55,2,     0.00,2,     1.12,2,    0.541,2,    0.563,2,    0.000,2,    1.729,2,   -999.0,9,   -999.0,   -1.01755,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0176
  58JH19940723,  AR18,   582,  1,      3,    103,2,19940727, 64.6560,  -6.0050, 3190,   2546.2,  -0.8985,  34.9096,2,  34.9101,2,    298.0,2,    12.94,2,    15.70,2,     0.01,2,     1.45,4,    0.199,2, -999.000,5,    0.025,2,    1.309,2,   2166.2,2,    324.1,   -1.02818,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0282
  58JH19940723,  AR18,   582,  1,      2,    102,2,19940727, 64.6560,  -6.0050, 3190,   2748.6,  -0.8852,  34.9098,2,  34.9099,2,    297.8,2,    13.00,2,    15.72,2,     0.01,2,     1.21,2,    0.373,2,    0.592,2,    0.000,2,    1.536,2,   -999.0,9,   -999.0,    -1.0302,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0302
  58JH19940723,  AR18,   582,  1,      1,    101,2,19940727, 64.6560,  -6.0050, 3190,   3000.5,  -0.8669,  34.9097,2,  34.9093,2,    298.5,2,    13.09,2,    15.75,2,     0.01,2,     1.16,2,    0.938,2, -999.000,5,    0.000,2,    1.646,2,   2163.2,2,    321.4,   -1.03195,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0320
  58JH19940723,  AR18,   583,  2,     12,    110,2,19940727, 64.3220,  -6.7670, 2700,      3.5,   8.8123,  34.7305,2,  34.7349,2,    301.3,2,     0.51,2,     1.04,2,     0.07,2,     0.26,2,    4.660,2,    1.999,2, -999.000,2,    7.226,2,   -999.0,9,   -999.0,    8.81193,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   8.8119
  58JH19940723,  AR18,   583,  2,     11,    104,2,19940727, 64.3220,  -6.7670, 2700,      7.5,   8.7966,  34.7208,2,  34.7362,2,    301.7,2,     0.54,2,     1.07,2,     0.08,2,     0.29,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    8.79581,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   8.7958
  58JH19940723,  AR18,   583,  2,     10,    107,2,19940727, 64.3220,  -6.7670, 2700,     16.8,   8.1332,  34.7522,2,  34.7701,2,    306.1,2,     1.02,2,     1.99,2,     0.12,2,     0.43,2,    5.298,2, -999.000,5,    0.378,2,    8.033,2,   -999.0,9,   -999.0,    8.13151,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   8.1315
  58JH19940723,  AR18,   583,  2,      9,    111,2,19940727, 64.3220,  -6.7670, 2700,     28.8,   6.0878,  34.8194,2,  34.7695,0,    311.9,2,     2.01,2,     3.95,2,     0.24,2,     0.48,2,    7.238,3, -999.000,5,    0.472,2,   10.114,2,   -999.0,9,   -999.0,    6.08535,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.0853
  58JH19940723,  AR18,   583,  2,      8,    112,2,19940727, 64.3220,  -6.7670, 2700,     46.7,   3.8025,  34.9174,2,  34.9329,2,    304.5,2,     4.95,2,     9.25,2,     0.42,2,     0.82,2,    6.141,2, -999.000,5,    0.613,3,    9.840,2,   -999.0,9,   -999.0,    3.79935,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   3.7993
  58JH19940723,  AR18,   583,  2,      7,    100,2,19940727, 64.3220,  -6.7670, 2700,     73.0,   2.9392,  34.9512,2,  34.9477,2,    305.9,2,     5.87,2,    12.49,2,     0.03,2,     0.93,2,    7.344,3, -999.000,5,    0.486,2, -999.000,5,   -999.0,9,   -999.0,    2.93476,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   2.9348
  58JH19940723,  AR18,   583,  2,      6,    106,2,19940727, 64.3220,  -6.7670, 2700,    100.7,   3.0789,  34.9937,2,  34.9963,2,    307.3,2,     5.83,2,    12.47,2,     0.02,2,     0.92,2,    5.462,2,    2.915,2,    0.328,2,    8.428,2,   -999.0,9,   -999.0,    3.07263,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   3.0726
  58JH19940723,  AR18,   583,  2,      5,    113,2,19940727, 64.3220,  -6.7670, 2700,    121.3,   3.0175,  34.9920,2,  34.9921,2,    310.2,2,     5.81,2,    12.52,2,     0.02,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    3.00999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   3.0100
  58JH19940723,  AR18,   583,  2,      4,    109,2,19940727, 64.3220,  -6.7670, 2700,    147.7,   2.9590,  34.9938,2,  34.9915,2,    309.0,2,     5.70,2,    12.24,2,     0.02,2,     0.91,2,    4.382,3,    1.911,3,    0.214,3,    6.308,2,   -999.0,9,   -999.0,     2.9499,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   2.9499
  58JH19940723,  AR18,   583,  2,      3,    103,2,19940727, 64.3220,  -6.7670, 2700,    197.6,   2.7676,  34.9825,2,  34.9862,2,    308.8,2,     5.75,2,    12.57,2,     0.02,2,     0.91,2,    6.467,2, -999.000,5,    0.395,2,    8.798,2,   -999.0,9,   -999.0,    2.75565,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   2.7556
  58JH19940723,  AR18,   583,  2,      2,    102,2,19940727, 64.3220,  -6.7670, 2700,    250.7,   2.3835,  34.9638,2,  34.9663,2,    306.8,2,     5.94,2,    12.88,2,     0.02,2,     0.93,2,    5.974,2, -999.000,5,    0.480,2,    9.289,2,   -999.0,9,   -999.0,    2.36902,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   2.3690
  58JH19940723,  AR18,   583,  2,      1,    101,2,19940727, 64.3220,  -6.7670, 2700,    298.3,   1.9308,  34.9427,2,  34.9459,2,    306.6,2,     6.07,2,    13.05,2,     0.01,2,     0.95,2,    7.276,3, -999.000,5,    0.457,2,   10.009,2,   -999.0,9,   -999.0,    1.91456,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   1.9146
  58JH19940723,  AR18,   583,  1,     12,    110,2,19940727, 64.3220,  -6.7670, 2700,    398.7,   0.6436,  34.8928,2,  34.8938,2,    304.2,2,     6.65,2,    13.43,2,     0.01,2,     0.98,2,    5.096,2,    2.842,2,    0.221,3,    7.746,2,   -999.0,9,   -999.0,   0.625812,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   0.6258
  58JH19940723,  AR18,   583,  1,     11,    104,2,19940727, 64.3220,  -6.7670, 2700,    499.5,   0.1855,  34.8925,2,  34.8938,2,    302.3,2,     7.10,2,    13.60,2,     0.01,2,     0.99,2,    5.351,2, -999.000,5,    0.302,2,    6.952,2,   -999.0,9,   -999.0,   0.164668,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   0.1647
  58JH19940723,  AR18,   583,  1,     10,    107,2,19940727, 64.3220,  -6.7670, 2700,    601.6,  -0.0798,  34.8955,2,  34.8971,2,    301.6,2,     7.46,2,    13.66,2,     0.01,2,     0.99,2,    3.530,2,    1.625,2,    0.159,2,    5.866,2,   -999.0,9,   -999.0,  -0.104117,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.1041
  58JH19940723,  AR18,   583,  1,      9,    111,2,19940727, 64.3220,  -6.7670, 2700,    799.0,  -0.4263,  34.8993,2,  34.8999,2,    299.6,2,     8.37,2,    13.85,2,     0.01,2,     1.01,2,    3.602,2, -999.000,5,    0.212,2,    4.974,2,   -999.0,9,   -999.0,  -0.457726,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.4577
  58JH19940723,  AR18,   583,  1,      8,    112,2,19940727, 64.3220,  -6.7670, 2700,    999.8,  -0.6183,  34.9042,2,  34.8269,0,    299.5,2,     9.35,2,    14.08,2,     0.01,2,     1.03,2,    1.881,2,    0.891,2,    0.060,2,    3.529,2,   -999.0,9,   -999.0,  -0.657718,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.6579
  58JH19940723,  AR18,   583,  1,      7,    100,2,19940727, 64.3220,  -6.7670, 2700,   1199.0,  -0.7304,  34.9084,2,  34.9093,2,    298.9,2,    10.27,2,    14.30,2,     0.01,2,     1.04,2,    2.017,2, -999.000,5,    0.127,2,    2.873,2,   -999.0,9,   -999.0,  -0.778907,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.7789
  58JH19940723,  AR18,   583,  1,      6,    106,2,19940727, 64.3220,  -6.7670, 2700,   1499.0,  -0.8413,  34.9099,2,  34.9109,2,    297.8,2,    11.21,2,    14.50,2,     0.01,2,     1.06,2,    0.881,2,    0.605,2,    0.000,2,    2.206,2,   -999.0,9,   -999.0,  -0.904626,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.9046
  58JH19940723,  AR18,   583,  1,      5,    113,2,19940727, 64.3220,  -6.7670, 2700,   1748.7,  -0.8831,  34.9101,2,  34.9097,2,    297.7,2,    11.66,2,    14.63,2,     0.01,2,     1.07,2,    1.562,2, -999.000,5,    0.091,3,    1.984,2,   -999.0,9,   -999.0,  -0.960261,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.9603
  58JH19940723,  AR18,   583,  1,      4,    109,2,19940727, 64.3220,  -6.7670, 2700,   1997.6,  -0.9084,  34.9098,2,  34.9097,2,    297.6,2,    12.07,2,    14.65,2,     0.01,2,     1.07,2, -999.000,5,    0.545,2, -999.000,2,    1.875,2,   -999.0,9,   -999.0,   -1.00051,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0005
  58JH19940723,  AR18,   583,  1,      3,    103,2,19940727, 64.3220,  -6.7670, 2700,   2248.3,  -0.9025,  34.9096,2,  34.9087,2,    297.7,2,    12.25,2,    14.62,2,     0.01,2,     1.07,2,    1.510,2, -999.000,5,    0.013,2,    1.888,2,   -999.0,9,   -999.0,   -1.01118,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0112
  58JH19940723,  AR18,   583,  1,      2,    102,2,19940727, 64.3220,  -6.7670, 2700,   2498.3,  -0.8889,  34.9097,2,  34.9105,2,    298.0,2,    12.35,2,    14.69,2,     0.01,2,     1.06,2,    0.549,2,    0.426,2,    0.000,2,    1.752,2,   -999.0,9,   -999.0,   -1.01531,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0153
  58JH19940723,  AR18,   583,  1,      1,    101,3,19940727, 64.3220,  -6.7670, 2700,   2614.1,  -0.8824,  34.9097,2,  34.9105,2,    298.5,2,    11.98,2,    14.50,2,     0.01,2,     1.07,2,    2.797,3, -999.000,5,    0.053,2,    2.072,2,   -999.0,9,   -999.0,   -1.01738,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -1.0174
  58JH19940723,  AR18,   584,  2,     12,    110,2,19940727, 63.9350,  -7.6030, 1533,      1.5,  10.1059,  34.9451,2,  34.9512,2,    300.1,2,     0.53,2,     0.51,2,     0.04,2,     0.22,2,    4.300,2, -999.000,5,    0.380,2,    6.115,2,   2050.1,2,    244.1,    10.1057,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  10.1057
  58JH19940723,  AR18,   584,  2,     11,    104,4,19940727, 63.9350,  -7.6030, 1533,      9.0,  10.0637,  34.9370,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,       -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  10.0627
  58JH19940723,  AR18,   584,  2,     10,    107,2,19940727, 63.9350,  -7.6030, 1533,     19.5,   7.9952,  34.9724,2,  34.9071,0,    284.8,2,     2.42,2,     5.90,2,     0.18,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,    7.99325,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.9932
  58JH19940723,  AR18,   584,  2,      9,    111,2,19940727, 63.9350,  -7.6030, 1533,     29.2,   7.6023,  35.0961,2,  35.0992,2,    268.6,2,     5.03,2,    11.71,2,     0.26,2,     0.89,2,    4.762,2,    3.109,2,    0.406,2,    5.387,2,   -999.0,9,   -999.0,    7.59946,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.5995
  58JH19940723,  AR18,   584,  2,      8,    112,2,19940727, 63.9350,  -7.6030, 1533,     48.0,   7.0671,  35.0678,2,  35.0671,2,    270.9,2,     5.62,2,    12.80,2,     0.53,2,     0.96,2,    6.388,2, -999.000,5,    0.340,2,    6.253,2,   -999.0,9,   -999.0,    7.06262,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.0626
  58JH19940723,  AR18,   584,  2,      7,    100,2,19940727, 63.9350,  -7.6030, 1533,     75.1,   7.0802,  35.1068,2,  35.1063,2,    270.2,2,     6.32,2,    13.69,2,     0.18,2,     0.98,2,    4.505,2,    2.725,2,    0.295,2,    5.108,2,   -999.0,9,   -999.0,    7.07317,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   7.0732
  58JH19940723,  AR18,   584,  2,      6,    106,2,19940727, 63.9350,  -7.6030, 1533,     99.1,   6.9760,  35.1044,2,  35.1067,2,    270.9,2,     6.47,2,    13.75,2,     0.11,2,     1.00,2,    5.797,2, -999.000,5,    0.362,2,    5.559,2,   -999.0,9,   -999.0,    6.96678,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.9668
  58JH19940723,  AR18,   584,  2,      5,    113,2,19940727, 63.9350,  -7.6030, 1533,    123.8,   6.8889,  35.1244,2,  35.1266,2,    278.8,2,     6.80,2,    13.83,2,     0.03,2,     0.99,2,    4.563,2, -999.000,5,    0.329,2,    5.133,2,   -999.0,9,   -999.0,    6.87744,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.8774
  58JH19940723,  AR18,   584,  2,      4,    109,2,19940727, 63.9350,  -7.6030, 1533,    150.1,   6.5288,  35.1018,2,  35.1020,2,    278.1,2,     6.87,2,    13.93,2,     0.02,2,     0.99,2,    5.349,2, -999.000,5,    0.332,2,    5.745,2,   -999.0,9,   -999.0,     6.5153,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   6.5153
  58JH19940723,  AR18,   584,  2,      3,    103,2,19940727, 63.9350,  -7.6030, 1533,    198.7,   4.5476,  34.9672,2,  34.9705,2,    289.8,2,     6.71,2,    13.46,2,     0.02,2,     0.97,2,    4.781,2,    3.107,2,    0.336,2,    6.663,2,   -999.0,9,   -999.0,    4.53276,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   4.5328
  58JH19940723,  AR18,   584,  2,      2,    102,2,19940727, 63.9350,  -7.6030, 1533,    249.3,   2.3703,  34.8233,2,  34.8257,2,    309.3,2,     6.42,2,    12.96,2,     0.01,2,     0.96,2,    6.767,2, -999.000,5,    0.425,2,    9.456,2,   -999.0,9,   -999.0,    2.35599,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   2.3560
  58JH19940723,  AR18,   584,  2,      1,    101,2,19940727, 63.9350,  -7.6030, 1533,    299.3,   1.2315,  34.8101,2,  34.8078,2,    314.3,2,     6.64,2,    13.14,2,     0.02,2,     0.98,2,    5.823,2, -999.000,5,    0.341,2,    9.735,2,   -999.0,9,   -999.0,      1.217,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   1.2170
  58JH19940723,  AR18,   584,  1,     12,    110,2,19940727, 63.9350,  -7.6030, 1533,    400.5,   0.2470,  34.8536,2,  34.8556,2,    309.2,2,     7.03,2,    13.32,2,     0.01,2,     0.98,2,    5.618,2, -999.000,5,    0.267,3,    8.135,2,   -999.0,9,   -999.0,   0.230476,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,   0.2305
  58JH19940723,  AR18,   584,  1,     11,    104,2,19940727, 63.9350,  -7.6030, 1533,    498.8,  -0.0739,  34.8852,2,  34.8869,2,    303.5,2,     7.68,2,    13.50,2,     0.01,2,     1.00,2,    3.600,2,    1.680,2,    0.170,2,    5.847,2,   -999.0,9,   -999.0, -0.0936141,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.0936
  58JH19940723,  AR18,   584,  1,     10,    107,2,19940727, 63.9350,  -7.6030, 1533,    598.7,  -0.2026,  34.8948,2,  34.8951,2,    300.6,2,     8.94,2,    13.80,2,     0.01,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,   -0.22617,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.2262
  58JH19940723,  AR18,   584,  1,      9,    111,2,19940727, 63.9350,  -7.6030, 1533,    699.1,  -0.3665,  34.9005,2,  34.9004,2,    298.5,2,     8.10,2,    13.71,2,     0.01,2,     1.00,2,    2.450,2,    1.334,2,    0.108,2,    4.283,2,   -999.0,9,   -999.0,  -0.393712,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.3937
  58JH19940723,  AR18,   584,  1,      8,    112,2,19940727, 63.9350,  -7.6030, 1533,    798.7,  -0.4449,  34.9033,2,  34.9034,2,    298.1,2,     9.46,2,    13.90,2,     0.01,2,     1.04,2,    2.826,2, -999.000,5,    0.074,2,    4.093,2,   -999.0,9,   -999.0,  -0.476194,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.4762
  58JH19940723,  AR18,   584,  1,      7,    100,2,19940727, 63.9350,  -7.6030, 1533,    899.4,  -0.5044,  34.9050,2,  34.9048,2,    297.3,2,     9.59,2,    13.98,2,     0.01,2,     1.03,2,    1.945,2,    1.123,2,    0.075,2,    3.552,2,   -999.0,9,   -999.0,  -0.540019,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.5400
  58JH19940723,  AR18,   584,  1,      6,    106,3,19940727, 63.9350,  -7.6030, 1533,    998.3,  -0.5704,  34.9068,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,       -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.6103
  58JH19940723,  AR18,   584,  1,      5,    113,2,19940727, 63.9350,  -7.6030, 1533,   1101.6,  -0.6140,  34.9073,2,  34.9069,2,    297.2,2,    10.29,2,    14.11,2,     0.01,2,     1.04,2,    2.138,2, -999.000,5,    0.054,2,    3.287,2,   -999.0,9,   -999.0,  -0.658647,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.6586
  58JH19940723,  AR18,   584,  1,      4,    109,2,19940727, 63.9350,  -7.6030, 1533,   1202.4,  -0.6648,  34.9087,2,  34.9091,2,    297.7,2,    10.53,2,    14.23,2,     0.01,2,     1.06,2,    1.374,2,    0.855,2,    0.086,2,    2.847,2,   -999.0,9,   -999.0,  -0.714126,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.7141
  58JH19940723,  AR18,   584,  1,      3,    103,2,19940727, 63.9350,  -7.6030, 1533,   1299.8,  -0.7045,  34.9092,2,  34.9095,2,    296.2,2,    10.87,2,    14.35,2,     0.01,2,     1.05,2,    1.815,2, -999.000,5,    0.095,2,    2.896,2,   -999.0,9,   -999.0,  -0.758537,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.7585
  58JH19940723,  AR18,   584,  1,      2,    102,2,19940727, 63.9350,  -7.6030, 1533,   1399.4,  -0.7427,  34.9095,2,  34.9103,2,    296.4,2,    11.07,2,    14.42,2,     0.01,2,     1.05,2,    1.124,2,    0.742,2,    0.026,2,    2.553,2,   -999.0,9,   -999.0,  -0.801692,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.8017
  58JH19940723,  AR18,   584,  1,      1,    101,2,19940727, 63.9350,  -7.6030, 1533,   1455.3,  -0.7620,  34.9095,2,  34.9107,2,    297.5,2,    11.44,2,    14.44,2,     0.01,2,     1.07,2,    1.733,2, -999.000,5,    0.048,2,    2.639,2,   -999.0,9,   -999.0,  -0.823847,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   -999.0,   -999.0,9,  -0.8238
