BOTTLE,20030417WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 20, 2002
#original HYD file: a10hy.txt   Wed Aug 21 13:20:54 2002
#original SUM file: a10su_tmp.txt   Thu Apr 17 10:44:51 2003
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,NEON,NEON_FLAG_W,O18O16,O18O16_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER,TRITER_FLAG_W
,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,NMOL/KG,,MILLE,,UMOL/KG,,UATM,,UMOL/KG,,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU,
      06MT22_5,   A10,   629,  1,    305,2,19921231,0650,-28.0393, -46.1290, 2408,   2001.0,   3.6950,  34.9480,2,-999.0000,9,    246.2,2,    21.35,2,    24.41,2,     1.49,2,    0.023,2,    0.021,2,    0.149,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   2170.5,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.5321,-999.000,9
      06MT22_5,   A10,   629,  1,    304,2,19921231,0650,-28.0393, -46.1290, 2408,   2251.0,   3.2210,  34.9450,2,-999.0000,9,    253.0,2,    25.04,2,    23.46,2,     1.42,2,    0.004,4,    0.004,4,    0.189,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   2170.6,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.0415,-999.000,9
      06MT22_5,   A10,   629,  1,    303,2,19921231,0650,-28.0393, -46.1290, 2408,   2326.0,   2.9570,  34.9320,2,-999.0000,9,    254.1,2,    28.81,2,    23.40,2,     1.44,2,    0.003,4,    0.000,4,    0.366,3, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   2182.9,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.7748,-999.000,9
      06MT22_5,   A10,   629,  1,    301,2,19921231,0650,-28.0393, -46.1290, 2408,   2426.0,   2.7010,  34.9160,2,-999.0000,9,    253.3,2,    33.88,2,    23.84,2,     1.50,2,    0.001,4,    0.016,2,    0.399,3, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   2180.6,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.5071,-999.000,9
      06MT22_5,   A10,   629,  1,    302,2,19921231,0650,-28.0393, -46.1290, 2408,   2427.0,   2.7000,  34.9170,2,  34.9170,2,    253.0,2,    33.75,2,    23.81,2,     1.49,2,    0.011,2,    0.002,4,    0.394,3, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   2179.8,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.5127,-999.000,9
      06MT22_5,   A10,   630,  1,    324,2,19921231,1140,-28.0885, -45.9388, 2596,     11.0,  24.1650,  36.4830,2,-999.0000,9,    215.4,2,     0.93,2,     0.32,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 24.1627,-999.000,9
      06MT22_5,   A10,   630,  1,    323,2,19921231,1140,-28.0885, -45.9388, 2596,     11.0,  24.1650,  36.4830,2,  36.4940,2,    215.9,2,     0.37,2,     0.23,2,     0.09,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 24.1627,-999.000,9
      06MT22_5,   A10,   630,  1,    322,2,19921231,1140,-28.0885, -45.9388, 2596,     30.0,  24.0930,  36.7350,2,-999.0000,9,    218.3,2,     0.50,2,     0.13,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 24.0866,-999.000,9
      06MT22_5,   A10,   630,  1,    321,2,19921231,1140,-28.0885, -45.9388, 2596,     50.0,  22.9550,  36.7780,2,-999.0000,9,    223.9,2,     0.16,2,     0.04,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 22.9447,-999.000,9
      06MT22_5,   A10,   630,  1,    320,2,19921231,1140,-28.0885, -45.9388, 2596,     70.0,  21.3910,  36.5600,2,  36.5730,2,    223.3,2,     0.04,2,     0.00,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 21.3773,-999.000,9
      06MT22_5,   A10,   630,  1,    319,2,19921231,1140,-28.0885, -45.9388, 2596,    100.0,  20.1070,  36.3290,2,-999.0000,9,    222.8,2,     0.00,2,     0.37,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 20.0885,-999.000,9
      06MT22_5,   A10,   630,  1,    318,2,19921231,1140,-28.0885, -45.9388, 2596,    150.0,  18.8860,  36.1680,2,-999.0000,9,    209.0,2,     0.43,2,     2.09,2,     0.23,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 18.8594,-999.000,9
      06MT22_5,   A10,   630,  1,    317,2,19921231,1140,-28.0885, -45.9388, 2596,    200.0,  17.3700,  35.8860,2,-999.0000,9,    210.0,2,     0.62,2,     3.08,2,     0.29,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 17.3365,-999.000,9
      06MT22_5,   A10,   630,  1,    316,2,19921231,1140,-28.0885, -45.9388, 2596,    300.0,  14.8190,  35.4800,2,-999.0000,9,    215.8,2,     1.54,2,     6.96,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 14.7738,-999.000,9
      06MT22_5,   A10,   630,  1,    315,2,19921231,1140,-28.0885, -45.9388, 2596,    399.0,  13.0280,  35.2200,2,-999.0000,9,    211.2,2,     2.80,2,    11.17,2,     0.78,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 12.9727,-999.000,9
      06MT22_5,   A10,   630,  1,    314,2,19921231,1140,-28.0885, -45.9388, 2596,    499.0,  10.9560,  34.9330,2,  34.9300,2,    208.2,2,     5.05,2,    16.20,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 10.8938,-999.000,9
      06MT22_5,   A10,   630,  1,    313,2,19921231,1140,-28.0885, -45.9388, 2596,    600.0,   8.8580,  34.6830,2,-999.0000,9,    207.4,2,     8.33,2,    22.16,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  8.7925,-999.000,9
      06MT22_5,   A10,   630,  1,    312,2,19921231,1140,-28.0885, -45.9388, 2596,    699.0,   6.7610,  34.4710,2,-999.0000,9,    215.1,2,    12.88,2,    26.46,2,     1.74,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  6.6951,-999.000,9
      06MT22_5,   A10,   630,  1,    311,2,19921231,1140,-28.0885, -45.9388, 2596,    849.0,   4.7970,  34.3250,2,  34.3240,2,    225.5,2,    20.20,2,    30.19,2,     2.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  4.7288,-999.000,9
      06MT22_5,   A10,   630,  1,    310,2,19921231,1140,-28.0885, -45.9388, 2596,    999.0,   3.9370,  34.3380,2,-999.0000,9,    211.8,2,    30.70,2,    33.34,2,     2.19,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.8618,-999.000,9
      06MT22_5,   A10,   630,  1,    309,2,19921231,1140,-28.0885, -45.9388, 2596,   1200.0,   3.2880,  34.4350,2,-999.0000,9,    196.5,2,    44.08,2,    35.20,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.2018,-999.000,9
      06MT22_5,   A10,   630,  1,    308,2,19921231,1140,-28.0885, -45.9388, 2596,   1398.0,   3.1110,  34.5670,2,  34.5700,2,    192.2,2,    49.27,2,    34.97,2,     2.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.0104,-999.000,9
      06MT22_5,   A10,   630,  1,    307,2,19921231,1140,-28.0885, -45.9388, 2596,   1600.0,   3.6900,  34.7960,2,-999.0000,9,    208.6,2,    33.45,2,    30.37,2,     1.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.5644,-999.000,9
      06MT22_5,   A10,   630,  1,    306,2,19921231,1140,-28.0885, -45.9388, 2596,   1800.0,   3.8000,  34.8920,2,-999.0000,9,    226.7,2,    25.96,2,    27.08,2,     1.65,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.6546,-999.000,9
      06MT22_5,   A10,   630,  1,    305,2,19921231,1140,-28.0885, -45.9388, 2596,   2000.0,   3.7540,  34.9420,2,  34.9420,2,    242.6,2,    21.55,2,    24.66,2,     1.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.5902,-999.000,9
      06MT22_5,   A10,   630,  1,    304,2,19921231,1140,-28.0885, -45.9388, 2596,   2255.0,   3.4040,  34.9510,2,-999.0000,9,    252.1,2,    22.75,2,    23.38,2,     1.43,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.2212,-999.000,9
      06MT22_5,   A10,   630,  1,    303,2,19921231,1140,-28.0885, -45.9388, 2596,   2502.0,   2.8020,  34.9230,2,-999.0000,9,    254.1,2,    31.37,2,    23.63,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.6057,-999.000,9
      06MT22_5,   A10,   630,  1,    301,2,19921231,1140,-28.0885, -45.9388, 2596,   2610.0,   2.3540,  34.8880,2,-999.0000,9,    251.5,2,    42.57,2,    25.10,2,     1.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.1487,-999.000,9
      06MT22_5,   A10,   630,  1,    302,2,19921231,1140,-28.0885, -45.9388, 2596,   2612.0,   2.3460,  34.8880,2,  34.8880,2,    250.7,2,    43.12,2,    25.00,2,     1.54,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.1477,-999.000,9
      06MT22_5,   A10,   631,  1,    324,2,19921231,1712,-28.1525, -45.6737, 2782,     10.0,  24.4510,  36.4530,2,-999.0000,9,    213.4,2,     0.10,2,     0.00,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2047.0,2,   -999.0,9,   2416.1,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 24.4489,-999.000,9
      06MT22_5,   A10,   631,  1,    323,2,19921231,1712,-28.1525, -45.6737, 2782,     30.0,  23.2770,  36.5970,2,-999.0000,9,    219.4,2,     0.03,2,     0.01,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,    0.973,2,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2056.6,2,   -999.0,9,   2424.1,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 23.2708,   0.026,9
      06MT22_5,   A10,   631,  1,    322,2,19921231,1712,-28.1525, -45.6737, 2782,     49.0,  22.4470,  36.5630,2,-999.0000,9,    230.6,2,     0.08,2,     0.04,2,     0.03,2,    2.306,2,    1.234,2,    2.294,2, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2055.7,2,   -999.0,9,   2417.1,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 22.4371,-999.000,9
      06MT22_5,   A10,   631,  1,    321,2,19921231,1712,-28.1525, -45.6737, 2782,     70.0,  19.7600,  36.1580,2,  36.1640,2,    232.7,2,     0.00,2,     0.07,2,     0.04,2,    2.265,2,    1.252,2,    2.006,2, -999.000,9,   2.1487,4,     0.25,3,   -999.0,9,   8.164,4,  -999.00,9,   2056.2,2,   -999.0,9,   2390.0,2,  -999.00,9,  -999.0,  0.0075,   0.250,   0.029, 19.7471,-999.000,9
      06MT22_5,   A10,   631,  1,    320,2,19921231,1712,-28.1525, -45.6737, 2782,    100.0,  18.8790,  36.0870,2,-999.0000,9,    224.7,2,     0.05,2,     0.18,2,     0.13,2,    2.116,3,    1.150,3,    1.015,2,    0.921,2,   1.7056,2,    -0.82,2,   -999.0,9,   6.953,2,  -999.00,9,   2065.3,2,   -999.0,9,   2390.0,2,  -999.00,9,  -999.0,  0.0060,   0.250,   0.024, 18.8612,   0.025,9
      06MT22_5,   A10,   631,  1,    319,2,19921231,1712,-28.1525, -45.6737, 2782,    149.0,  17.7910,  35.9490,2,-999.0000,9,    212.3,2,     0.49,2,     2.29,2,     0.24,2,    2.276,2,    1.275,2,    0.640,2, -999.000,9,   1.7070,2,    -1.38,2,   -999.0,9,   6.934,7,  -999.00,9,   2078.0,2,   -999.0,9,   2381.9,2,  -999.00,9,  -999.0,  0.0060,   0.250,   0.024, 17.7655,-999.000,9
      06MT22_5,   A10,   631,  1,    318,2,19921231,1712,-28.1525, -45.6737, 2782,    200.0,  16.3180,  35.7090,2,  35.7080,2,    208.4,2,     1.07,2,     4.54,2,     0.40,2,    2.500,3,    1.296,2,    0.626,2, -999.000,9,   1.7003,2,    -1.44,2,   -999.0,9,   6.994,2,  -999.00,9,   2087.3,2,   -999.0,9,   2368.9,2,  -999.00,9,  -999.0,  0.0060,   0.250,   0.024, 16.2857,-999.000,9
      06MT22_5,   A10,   631,  1,    317,2,19921231,1712,-28.1525, -45.6737, 2782,    300.0,  14.2590,  35.3990,2,-999.0000,9,    211.2,2,     1.95,2,     7.97,2,     0.60,2,    2.281,2,    1.269,2,    1.161,3,    0.759,2,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2097.9,2,   -999.0,9,   2348.8,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 14.2150,   0.021,9
      06MT22_5,   A10,   631,  1,    316,2,19921231,1712,-28.1525, -45.6737, 2782,    400.0,  12.5910,  35.1600,2,-999.0000,9,    210.6,2,     3.33,2,    11.96,2,     0.88,2,    2.265,2,    1.264,2,    1.487,3,    0.652,2,   1.7391,2,     0.40,2,   -999.0,9,   7.286,2,  -999.00,9,   2110.2,2,   -999.0,9,   2339.8,2,  -999.00,9,  -999.0,  0.0061,   0.250,   0.025, 12.5368,   0.019,9
      06MT22_5,   A10,   631,  1,    315,2,19921231,1712,-28.1525, -45.6737, 2782,    499.0,  10.6830,  34.9030,2,  34.9040,2,    206.6,2,     5.47,2,    17.02,2,     1.15,2, -999.000,9, -999.000,9, -999.000,9,    0.513,2,   1.7355,2,     0.51,2,   -999.0,9,   7.326,2,  -999.00,9,   2125.6,2,   -999.0,9,   2297.7,2,  -999.00,9,  -999.0,  0.0061,   0.250,   0.026, 10.6218,   0.019,9
      06MT22_5,   A10,   631,  1,    314,2,19921231,1712,-28.1525, -45.6737, 2782,    599.0,   8.6530,  34.6620,2,-999.0000,9,    208.3,2,     9.05,2,    22.40,2,     1.47,2,    1.617,2,    0.889,2,    1.420,2, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2143.4,2,   -999.0,9,   2284.9,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  8.5885,-999.000,9
      06MT22_5,   A10,   631,  1,    313,2,19921231,1712,-28.1525, -45.6737, 2782,    700.0,   6.3480,  34.4290,2,-999.0000,9,    218.3,2,    13.72,2,    26.77,2,     1.82,2,    1.428,2,    0.738,2,    1.936,2, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2156.9,2,   -999.0,9,   2281.0,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  6.2842,-999.000,9
      06MT22_5,   A10,   631,  1,    312,2,19921231,1712,-28.1525, -45.6737, 2782,    850.0,   4.7110,  34.3270,2,-999.0000,9,    221.5,2,    21.57,2,    30.21,2,     2.04,2,    1.032,2,    0.534,2,    1.974,2,    0.154,2,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2173.3,2,   -999.0,9,   2285.9,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  4.6432,   0.008,9
      06MT22_5,   A10,   631,  1,    311,2,19921231,1712,-28.1525, -45.6737, 2782,   1000.0,   3.8370,  34.3480,2,  34.3520,2,    207.8,2,    32.70,2,    32.84,2,     2.26,2,    0.504,2,    0.306,2,    1.315,2, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2195.8,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.7629,-999.000,9
      06MT22_5,   A10,   631,  1,    310,2,19921231,1712,-28.1525, -45.6737, 2782,   1200.0,   3.3160,  34.4530,2,-999.0000,9,    192.7,2,    44.49,2,    34.23,2,     2.32,2,    0.190,2,    0.081,2,    0.587,2,    0.031,2,   1.8069,7,     4.04,2,   -999.0,9,   7.809,7,  -999.00,9,   2216.8,2,   -999.0,9,   2300.7,2,  -999.00,9,  -999.0,  0.0072,   0.250,   0.031,  3.2292,   0.004,9
      06MT22_5,   A10,   631,  1,    309,2,19921231,1712,-28.1525, -45.6737, 2782,   1400.0,   3.1110,  34.5770,2,-999.0000,9,    191.9,2,    49.39,2,    33.72,2,     2.25,2,    2.060,4,    1.155,4,    2.265,4, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2222.1,2,   -999.0,9,   2310.5,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.0098,-999.000,9
      06MT22_5,   A10,   631,  1,    308,2,19921231,1712,-28.1525, -45.6737, 2782,   1600.0,   3.4340,  34.7480,2,  34.7500,2,    204.0,2,    40.09,2,    30.21,2,     1.95,2,    0.050,2,    0.032,2,    0.082,2,    0.018,2,   1.8024,5,     4.36,3,   -999.0,9,   7.847,5,  -999.00,9,   2206.6,2,   -999.0,9,   2312.5,2,  -999.00,9,  -999.0,  0.0081,   0.250,   0.063,  3.3120,   0.004,9
      06MT22_5,   A10,   631,  1,    307,2,19921231,1712,-28.1525, -45.6737, 2782,   1800.0,   3.7040,  34.8940,2,-999.0000,9,    229.7,2,  -999.00,9,  -999.00,9,  -999.00,9,    0.019,2,    0.019,2,    0.129,6,    0.051,2,   1.8051,5,     2.68,3,   -999.0,9,   7.800,5,  -999.00,9,   2182.5,2,   -999.0,9,   2302.6,2,  -999.00,9,  -999.0,  0.0081,   0.250,   0.035,  3.5599,   0.005,9
      06MT22_5,   A10,   631,  1,    306,2,19921231,1712,-28.1525, -45.6737, 2782,   2000.0,   3.6190,  34.9390,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  3.4572,-999.000,9
      06MT22_5,   A10,   631,  1,    305,2,19921231,1712,-28.1525, -45.6737, 2782,   2251.0,   3.3170,  34.9490,2,-999.0000,9,    252.5,2,  -999.00,9,  -999.00,9,  -999.00,9,    0.030,2,    0.062,4,    0.136,2, -999.000,9,   1.8056,5,     1.93,3,   -999.0,9,   7.896,5,  -999.00,9,   2168.8,2,   -999.0,9,   2322.3,2,  -999.00,9,  -999.0,  0.0081,   0.250,   0.036,  3.1358,-999.000,9
      06MT22_5,   A10,   631,  1,    304,2,19921231,1712,-28.1525, -45.6737, 2782,   2505.0,   3.0080,  34.9340,2,  34.9370,2,    253.7,2,  -999.00,9,  -999.00,9,  -999.00,9,    0.103,4,    0.070,4,    0.149,4,    0.022,2,   1.7757,3,     2.43,2,   -999.0,9,   7.723,3,  -999.00,9,   2172.4,2,   -999.0,9,   2302.6,2,  -999.00,9,  -999.0,  0.0071,   0.250,   0.031,  2.8074,   0.003,9
      06MT22_5,   A10,   631,  1,    303,2,19921231,1712,-28.1525, -45.6737, 2782,   2754.0,   2.7140,  34.9170,2,-999.0000,9,    254.3,2,  -999.00,9,  -999.00,9,  -999.00,9,    0.019,2,    0.015,2,    0.044,2, -999.000,9,-999.0000,1,  -999.00,1,   -999.0,9,-999.000,1,  -999.00,9,   2177.2,2,   -999.0,9,   2312.5,2,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000,  2.4945,-999.000,9
      06MT22_5,   A10,   631,  1,    301,2,19921231,1712,-28.1525, -45.6737, 2782,   2810.0,   2.6180,  34.9100,2,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.009,2,    0.011,2,    0.034,2,    0.018,2,   1.8239,2,     2.99,2,   -999.0,9,   7.944,2,  -999.00,9,   2179.3,2,   -999.0,9,   2320.3,2,  -999.00,9,  -999.0,  0.0073,   0.250,   0.032,  2.3949,   0.002,9
      06MT22_5,   A10,   631,  1,    302,2,19921231,1712,-28.1525, -45.6737, 2782,   2819.0,   2.6190,  34.9100,2,-999.0000,9,    253.8,2,  -999.00,9,  -999.00,9,  -999.00,9,    0.006,2,    0.026,2,    0.029,2,    0.016,2,   2.8687,4,     3.33,3,   -999.0,9,   9.729,4,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,  0.0115,   0.250,   0.039,  2.3949,   0.003,9
      06MT22_5,   A10,   632,  1,    324,2,19921231,2240,-28.2238, -45.4082, 2965,     12.0,  23.5630,  36.5790,2,  36.5710,2,    217.6,2,     0.06,2,     0.14,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 23.5605,-999.000,9
      06MT22_5,   A10,   632,  1,    323,2,19921231,2240,-28.2238, -45.4082, 2965,     30.0,  23.3730,  36.6710,2,-999.0000,9,    220.2,2,     0.10,2,     0.06,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,-999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.0,-999.0000,-999.000,-999.000, 23.3668,-999.000,9
