BOTTLE,20020807WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020807
#original HYD file: p16ahy.txt   Tue Aug  6 13:38:08 2002
#original SUM file: p16asu.txt   Tue Aug  6 10:10:24 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG_C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
     316N138_9,     x,     1,  1,     11,     11,9,19921008,0402,-21.4932,-148.4938, 4454,    385.4,  13.8242,  35.0649,2,-999.0000,9,    189.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,5, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000, 13.7686,-999.000
     316N138_9,     x,     1,  1,     12,     12,2,19921008,0402,-21.4932,-148.4938, 4454,    460.4,  10.3447,  34.6624,2,  34.6660,2,    184.5,2,    182.7,2,     7.46,2,    17.34,2,     0.00,2,     1.31,2,    0.905,2,    0.482,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,    675.1,2,   20.00,  -999.0,-999.0000,-999.000,-999.000, 10.2897,-999.000
     316N138_9,     x,     1,  1,     13,     13,2,19921008,0402,-21.4932,-148.4938, 4454,    560.6,   7.4903,  34.4178,2,  34.4189,2,    191.6,2,    194.7,2,    11.50,2,    23.95,2,     0.00,2,     1.70,2,    0.562,2,    0.314,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2151.3,2,    820.3,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  7.4349,-999.000
     316N138_9,     x,     1,  1,     14,     14,2,19921008,0402,-21.4932,-148.4938, 4454,    661.0,   5.9406,  34.3456,2,  34.3462,2,    191.8,2,    192.0,2,    19.36,2,    28.44,2,     0.00,2,     1.98,2,    0.186,2,    0.115,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2173.8,2,    915.7,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  5.8826,-999.000
     316N138_9,     x,     1,  1,     15,     15,2,19921008,0402,-21.4932,-148.4938, 4454,    736.4,   5.4503,  34.3536,2,  34.3553,2,    181.3,2,    179.5,2,    27.45,2,    30.56,2,     0.00,2,     2.13,2,    0.082,6,    0.059,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2187.8,2,    992.6,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  5.3880,-999.000
     316N138_9,     x,     1,  1,     16,     16,2,19921008,0402,-21.4932,-148.4938, 4454,    812.0,   4.9106,  34.3690,2,  34.3703,2,    170.9,2,    171.5,2,    36.02,2,    32.14,2,     0.00,2,     2.23,2,    0.040,2,    0.033,3, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  4.8448,-999.000
     316N138_9,     x,     1,  1,     17,     17,2,19921008,0402,-21.4932,-148.4938, 4454,    912.7,   4.4621,  34.3857,2,  34.3888,2,    165.2,2,    166.1,2,    44.35,2,    33.18,2,     0.00,2,     2.30,2,    0.021,6,    0.015,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2213.9,2,   1085.1,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  4.3906,-999.000
     316N138_9,     x,     1,  1,     18,     18,2,19921008,0402,-21.4932,-148.4938, 4454,   1014.5,   4.0036,  34.4523,2,  34.4513,2,    149.5,2,    153.2,2,    60.55,2,    34.55,2,     0.00,2,     2.41,2,    0.007,2,    0.009,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2242.8,2,   1158.7,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  3.9268,-999.000
     316N138_9,     x,     1,  1,     19,     19,2,19921008,0402,-21.4932,-148.4938, 4454,   1140.4,   3.5736,  34.5010,2,  34.4977,2,    146.9,2,    149.0,2,    73.42,2,    34.98,2,     0.00,2,     2.45,2,    0.004,2,    0.004,3, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2252.1,2,   1176.4,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  3.4899,-999.000
     316N138_9,     x,     1,  1,     20,     20,2,19921008,0402,-21.4932,-148.4938, 4454,   1317.6,   3.0377,  34.5441,2,  34.5434,2,    147.3,2,    149.3,2,    88.46,2,    35.24,2,     0.00,2,     2.45,2,    0.003,6,    0.002,6, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2266.1,2,   1183.6,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  2.9445,-999.000
     316N138_9,     x,     1,  1,     21,     21,2,19921008,0402,-21.4932,-148.4938, 4454,   1519.8,   2.7007,  34.5780,2,  34.5783,2,    148.7,2,    148.6,2,    99.21,2,    35.29,2,     0.00,2,     2.46,2, -999.000,5, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2276.3,2,   1191.5,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  2.5947,-999.000
     316N138_9,     x,     1,  1,     22,     22,2,19921008,0402,-21.4932,-148.4938, 4454,   1721.7,   2.4362,  34.6038,2,  34.6040,2,    150.1,2,    149.1,2,   107.83,2,    35.33,2,     0.00,2,     2.47,2,    0.003,2,    0.007,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2289.8,2,   1185.3,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  2.3169,-999.000
     316N138_9,     x,     1,  1,     23,     23,2,19921008,0402,-21.4932,-148.4938, 4454,   1923.6,   2.2586,  34.6215,2,  34.6221,2,    151.4,2,    149.7,2,   112.60,2,    35.26,2,     0.00,2,     2.48,2, -999.000,5, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2295.6,2,   1184.8,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  2.1247,-999.000
     316N138_9,     x,     1,  1,     24,     24,2,19921008,0402,-21.4932,-148.4938, 4454,   2127.5,   2.0892,  34.6383,2,  34.6389,2,    151.8,2,    150.5,2,   118.59,2,    35.31,2,     0.00,2,     2.47,2,    0.003,2, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2301.5,2,   1182.3,2,   20.00,  -999.0,-999.0000,-999.000,-999.000,  1.9405,-999.000
     316N138_9,     x,     1,  1,     25,     25,9,19921008,0402,-21.4932,-148.4938, 4454,   2330.8,   1.9866,  34.6470,2,-999.0000,9,    152.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,5, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  1.8218,-999.000
