BOTTLE,20020813WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020813
#original HYD file: p19chy.txt   Tue Aug 13 13:37:20 2002
#original SUM file: p19csu.txt   Tue Aug 13 13:37:43 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
    316N138_12,  P19C,   234,  1,     76,     76,3,19930223,1609,-53.0375, -74.9138,  126,      2.4,  11.4164,  31.3495,2,  31.2499,4,    304.0,2,    288.4,4,     1.30,4,     2.74,4,     0.33,4,     0.61,4, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1887.4,2,    208.7,2,    4.00,  -999.0,-999.0000,-999.000,-999.000, 11.4161,-999.000
    316N138_12,  P19C,   234,  1,     75,     75,2,19930223,1609,-53.0375, -74.9138,  126,     27.3,  10.3987,  33.6062,2,  33.6051,2,    290.8,2,    271.5,2,     1.87,2,     9.58,2,     0.24,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000, 10.3955,-999.000
    316N138_12,  P19C,   234,  1,     70,     70,2,19930223,1609,-53.0375, -74.9138,  126,     44.0,  10.0059,  33.6981,2,  33.6982,2,    287.9,2,    270.8,2,     1.89,2,    11.06,2,     0.22,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2050.4,2,    265.9,2,    4.00,  -999.0,-999.0000,-999.000,-999.000, 10.0009,-999.000
    316N138_12,  P19C,   234,  1,     71,     71,2,19930223,1609,-53.0375, -74.9138,  126,     44.4,  10.0059,  33.6979,2,-999.0000,9,    288.1,2,    270.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000, 10.0008,-999.000
    316N138_12,  P19C,   234,  1,     72,     72,2,19930223,1609,-53.0375, -74.9138,  126,     45.7,   9.9959,  33.7005,2,-999.0000,9,    288.1,2,    270.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.9907,-999.000
    316N138_12,  P19C,   234,  1,     73,     73,2,19930223,1609,-53.0375, -74.9138,  126,     46.2,   9.9959,  33.6993,2,-999.0000,9,    288.1,2,    270.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.9906,-999.000
    316N138_12,  P19C,   234,  1,     74,     74,2,19930223,1609,-53.0375, -74.9138,  126,     48.2,   9.9269,  33.7169,2,-999.0000,9,    287.8,2,    270.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.9214,-999.000
    316N138_12,  P19C,   234,  1,     52,     52,9,19930223,1609,-53.0375, -74.9138,  126,     53.3,   9.7979,  33.7433,2,-999.0000,9,    283.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7920,-999.000
    316N138_12,  P19C,   234,  1,     53,     53,2,19930223,1609,-53.0375, -74.9138,  126,     53.7,   9.7979,  33.7432,2,-999.0000,9,    283.8,2,    272.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7919,-999.000
    316N138_12,  P19C,   234,  1,     54,     54,3,19930223,1609,-53.0375, -74.9138,  126,     54.2,   9.7879,  33.7441,2,-999.0000,9,    283.8,2,    273.2,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7819,-999.000
    316N138_12,  P19C,   234,  1,     55,     55,9,19930223,1609,-53.0375, -74.9138,  126,     55.6,   9.7510,  33.7526,2,-999.0000,9,    282.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7447,-999.000
    316N138_12,  P19C,   234,  1,     56,     56,2,19930223,1609,-53.0375, -74.9138,  126,     57.4,   9.7519,  33.7529,2,-999.0000,9,    279.8,2,    272.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7455,-999.000
    316N138_12,  P19C,   234,  1,     57,     57,2,19930223,1609,-53.0375, -74.9138,  126,     59.3,   9.7529,  33.7552,2,-999.0000,9,    278.6,2,    272.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7463,-999.000
    316N138_12,  P19C,   234,  1,     51,     51,2,19930223,1609,-53.0375, -74.9138,  126,     61.1,   9.7529,  33.7564,2,  33.7545,2,    279.6,2,    272.8,2,     2.46,2,    11.91,2,     0.19,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7461,-999.000
    316N138_12,  P19C,   234,  1,     58,     58,2,19930223,1609,-53.0375, -74.9138,  126,     61.4,   9.7540,  33.7574,2,-999.0000,9,    279.6,2,    272.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2056.4,2,    270.1,2,    4.00,  -999.0,-999.0000,-999.000,-999.000,  9.7471,-999.000
    316N138_12,  P19C,   234,  1,     59,     59,2,19930223,1609,-53.0375, -74.9138,  126,     63.0,   9.7510,  33.7584,2,-999.0000,9,    273.5,2,    272.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7439,-999.000
    316N138_12,  P19C,   234,  1,     60,     60,2,19930223,1609,-53.0375, -74.9138,  126,     64.5,   9.7420,  33.7611,2,-999.0000,9,    273.5,2,    273.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7348,-999.000
    316N138_12,  P19C,   234,  1,     61,     61,2,19930223,1609,-53.0375, -74.9138,  126,     66.3,   9.7160,  33.7652,2,-999.0000,9,    277.1,2,    272.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.7086,-999.000
    316N138_12,  P19C,   234,  1,     62,     62,2,19930223,1609,-53.0375, -74.9138,  126,     66.9,   9.7010,  33.7677,2,-999.0000,9,    279.8,2,    272.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6935,-999.000
    316N138_12,  P19C,   234,  1,     63,     63,2,19930223,1609,-53.0375, -74.9138,  126,     67.7,   9.6940,  33.7667,2,-999.0000,9,    279.8,2,    272.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6864,-999.000
    316N138_12,  P19C,   234,  1,     64,     64,2,19930223,1609,-53.0375, -74.9138,  126,     69.0,   9.6830,  33.7672,2,-999.0000,9,    280.4,2,    272.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6753,-999.000
    316N138_12,  P19C,   234,  1,     65,     65,2,19930223,1609,-53.0375, -74.9138,  126,     69.9,   9.6780,  33.7695,2,-999.0000,9,    280.4,2,    271.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6702,-999.000
    316N138_12,  P19C,   234,  1,     32,     32,2,19930223,1609,-53.0375, -74.9138,  126,     70.5,   9.6740,  33.7709,2,-999.0000,9,    280.4,2,    271.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6661,-999.000
    316N138_12,  P19C,   234,  1,     66,     66,9,19930223,1609,-53.0375, -74.9138,  126,     70.8,   9.6520,  33.7719,2,-999.0000,9,    282.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6441,-999.000
    316N138_12,  P19C,   234,  1,     33,     33,2,19930223,1609,-53.0375, -74.9138,  126,     71.5,   9.6610,  33.7693,2,-999.0000,9,    282.0,2,    271.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6530,-999.000
    316N138_12,  P19C,   234,  1,     67,     67,3,19930223,1609,-53.0375, -74.9138,  126,     71.7,   9.6610,  33.7702,2,-999.0000,9,    282.0,2,    278.4,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6530,-999.000
    316N138_12,  P19C,   234,  1,     36,     36,2,19930223,1609,-53.0375, -74.9138,  126,     72.0,   9.6550,  33.7716,2,-999.0000,9,    282.0,2,    271.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6470,-999.000
    316N138_12,  P19C,   234,  1,     34,     34,2,19930223,1609,-53.0375, -74.9138,  126,     72.1,   9.6490,  33.7721,2,-999.0000,9,    282.0,2,    270.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6410,-999.000
    316N138_12,  P19C,   234,  1,     68,     68,2,19930223,1609,-53.0375, -74.9138,  126,     72.5,   9.6370,  33.7750,2,-999.0000,9,    282.0,2,    271.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6290,-999.000
    316N138_12,  P19C,   234,  1,     69,     69,3,19930223,1609,-53.0375, -74.9138,  126,     72.6,   9.6430,  33.7755,2,-999.0000,9,    282.0,2,    270.5,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6349,-999.000
    316N138_12,  P19C,   234,  1,     35,     35,2,19930223,1609,-53.0375, -74.9138,  126,     72.6,   9.6360,  33.7738,2,-999.0000,9,    282.0,2,    270.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.6279,-999.000
    316N138_12,  P19C,   234,  1,     31,     31,2,19930223,1609,-53.0375, -74.9138,  126,     99.7,   8.9583,  33.8589,2,  33.8588,2,    257.2,2,    255.2,2,     3.21,2,    15.40,2,     0.18,2,     1.24,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2082.0,2,    312.8,2,    4.00,  -999.0,-999.0000,-999.000,-999.000,  8.9477,-999.000
    316N138_12,  P19C,   234,  1,      2,      2,2,19930223,1609,-53.0375, -74.9138,  126,    123.3,   7.7848,  33.9668,2,  33.9443,2,    238.0,2,    239.4,2,     4.69,2,    18.93,2,     0.04,2,     1.45,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2110.5,2,    369.6,2,    4.00,  -999.0,-999.0000,-999.000,-999.000,  7.7728,-999.000
    316N138_12,  P19C,   235,  1,     52,     52,9,19930223,1844,-53.0827, -74.9632,  486,      2.9,  10.6239,  33.4356,2,-999.0000,9,    280.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000, 10.6236,-999.000
    316N138_12,  P19C,   235,  1,     51,     51,2,19930223,1844,-53.0827, -74.9632,  486,      3.0,  10.6191,  33.4395,2,  33.4434,2,    280.3,2,    280.6,2,     1.97,2,     8.71,2,     0.22,2,     0.88,2,    3.652,2,    1.829,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2023.3,2,    239.6,2,    4.00,  -999.0,-999.0000,-999.000,-999.000, 10.6188,-999.000
    316N138_12,  P19C,   235,  1,      2,      2,2,19930223,1844,-53.0827, -74.9632,  486,     28.2,   9.8364,  33.7474,2,  33.7433,2,    277.5,2,    277.2,2,     2.18,2,    11.57,2,     0.18,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.8333,-999.000
    316N138_12,  P19C,   235,  1,     31,     31,2,19930223,1844,-53.0827, -74.9632,  486,     29.0,   9.8276,  33.7493,2,-999.0000,1,    277.4,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.8244,-999.000
    316N138_12,  P19C,   235,  1,     30,     30,2,19930223,1844,-53.0827, -74.9632,  486,     53.1,   9.3466,  33.8214,2,  33.8195,2,    266.6,2,    265.8,2,     1.84,2,    13.62,2,     0.24,2,     1.15,2,    3.758,2,    1.856,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.3408,-999.000
    316N138_12,  P19C,   235,  1,     76,     76,9,19930223,1844,-53.0827, -74.9632,  486,     53.2,   9.3415,  33.8219,2,-999.0000,9,    266.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.3357,-999.000
    316N138_12,  P19C,   235,  1,     74,     74,2,19930223,1844,-53.0827, -74.9632,  486,     77.8,   9.0296,  33.9050,2,-999.0000,1,    268.3,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.0213,-999.000
    316N138_12,  P19C,   235,  1,     73,     73,2,19930223,1844,-53.0827, -74.9632,  486,     78.6,   9.0285,  33.9050,2,  33.9057,2,    268.0,2,    269.4,2,     2.05,2,    14.93,2,     0.12,2,     1.20,2,    3.872,2,    1.889,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  9.0202,-999.000
    316N138_12,  P19C,   235,  1,     72,     72,2,19930223,1844,-53.0827, -74.9632,  486,    103.0,   8.7096,  33.9264,2,-999.0000,1,    253.1,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  8.6988,-999.000
    316N138_12,  P19C,   235,  1,     71,     71,2,19930223,1844,-53.0827, -74.9632,  486,    103.6,   8.6920,  33.9263,2,  33.9246,2,    254.5,2,    255.5,2,     3.71,2,    16.40,2,     0.12,2,     1.29,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  8.6812,-999.000
    316N138_12,  P19C,   235,  1,     36,     36,2,19930223,1844,-53.0827, -74.9632,  486,    127.4,   7.8173,  33.9818,2,  33.9827,2,    236.2,2,    235.9,2,     5.19,2,    19.66,2,     0.03,2,     1.52,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.8048,-999.000
    316N138_12,  P19C,   235,  1,     70,     70,2,19930223,1844,-53.0827, -74.9632,  486,    127.6,   7.7980,  33.9885,2,-999.0000,1,    236.1,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.7855,-999.000
    316N138_12,  P19C,   235,  1,     35,     35,2,19930223,1844,-53.0827, -74.9632,  486,    152.2,   7.2747,  34.0403,2,  34.0426,2,    231.7,2,    230.3,2,     5.94,2,    21.61,2,     0.02,2,     1.63,2,    3.731,2,    1.781,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.2604,-999.000
    316N138_12,  P19C,   235,  1,     28,     28,2,19930223,1844,-53.0827, -74.9632,  486,    152.4,   7.2842,  34.0421,2,  34.0425,2,    231.6,2,    230.2,2,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1,    3.567,2,    1.678,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.2699,-999.000
    316N138_12,  P19C,   235,  1,     68,     68,2,19930223,1844,-53.0827, -74.9632,  486,    177.4,   7.1992,  34.0872,2,-999.0000,1,    218.6,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.1826,-999.000
    316N138_12,  P19C,   235,  1,     34,     34,2,19930223,1844,-53.0827, -74.9632,  486,    177.6,   7.2055,  34.0887,2,  34.0889,2,    224.7,2,    219.3,2,     7.06,2,    22.90,2,     0.01,2,     1.69,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.1888,-999.000
    316N138_12,  P19C,   235,  1,     33,     33,2,19930223,1844,-53.0827, -74.9632,  486,    202.5,   7.0098,  34.1146,2,  34.1132,2,    223.3,2,    218.6,2,     7.99,2,    23.64,2,     0.01,2,     1.73,2,    3.490,2,    1.669,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.9910,-999.000
    316N138_12,  P19C,   235,  1,     67,     67,9,19930223,1844,-53.0827, -74.9632,  486,    202.6,   7.0096,  34.1159,2,-999.0000,9,    223.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.9908,-999.000
    316N138_12,  P19C,   235,  1,     32,     32,2,19930223,1844,-53.0827, -74.9632,  486,    232.4,   6.5311,  34.1096,2,  34.1113,2,    233.9,2,    237.1,2,     7.83,2,    23.17,2,     0.02,2,     1.68,2, -999.000,9, -999.000,9, -999.000,9,   1.7742,2,    -1.41,2,   -999.0,9,   -999.0,9,   7.740,2,   -999.0,9,   -999.0,9, -999.00,  -999.0,  0.0089,   0.080,   0.039,  6.5104,-999.000
    316N138_12,  P19C,   235,  1,     66,     66,2,19930223,1844,-53.0827, -74.9632,  486,    232.9,   6.5223,  34.1084,2,-999.0000,1,    233.9,2,   -999.0,9,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.5016,-999.000
    316N138_12,  P19C,   235,  1,     59,     59,9,19930223,1844,-53.0827, -74.9632,  486,    261.4,   6.2230,  34.1363,2,-999.0000,9,    237.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.2003,-999.000
    316N138_12,  P19C,   235,  1,     61,     61,2,19930223,1844,-53.0827, -74.9632,  486,    261.6,   6.2166,  34.1361,2,  34.1391,2,    237.6,2,    240.5,2,  -999.00,1,  -999.00,1,  -999.00,1,  -999.00,1,    3.580,2,    1.712,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.1939,-999.000
    316N138_12,  P19C,   235,  1,     60,     60,2,19930223,1844,-53.0827, -74.9632,  486,    261.8,   6.2196,  34.1377,2,  34.1387,2,    239.6,2,    240.4,2,     8.40,2,    23.82,2,     0.02,2,     1.69,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.1968,-999.000
