BOTTLE,20100303CCHDOSIOCBG
#code : Justin Fields hyd_to_exchange.rb 
#original files copied from HTML directory: 2010-03-03
#original HYD file: kess_33RR20050617hy.txt  2010-03-03
#original SUM file: kess_33RR20050617su.txt  2010-02-10
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CCL4,CCL4_FLAG_W
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,UMOL/KG,,DEG C,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,PMOL/KG,
33RR20050617,KESS,       13,        1,        3,        3,2,20050624,1705,35.5903,145.5263,0,  5927.30,   5927.3,   1.6014,  34.6945,2,   -999.0,9,   1.0453,  34.6938,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       13,        1,        4,        4,2,20050624,1705,35.5903,145.5263,0,  5927.40,   5927.4,   1.6014,  34.6945,2,   -999.0,9,   1.0453,  34.6935,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        9,        9,2,20050625,0059,34.8267,145.9877,0,    21.00,     21.0,  23.6681,  34.4878,2,   -999.0,9,  23.6638,  34.4882,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,       10,       10,2,20050625,0059,34.8267,145.9877,0,    21.00,     21.0,  23.6699,  34.4884,2,   -999.0,9,  23.6655,  34.4866,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        7,        7,2,20050625,0059,34.8267,145.9877,0,   613.30,    613.3,   6.5550,  34.0765,2,   -999.0,9,   6.4988,  34.0794,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        8,        8,2,20050625,0059,34.8267,145.9877,0,   613.40,    613.4,   6.5516,  34.0767,2,   -999.0,9,   6.4953,  34.0784,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        5,        5,2,20050625,0059,34.8267,145.9877,0,  4048.70,   4048.7,   1.4826,  34.6844,2,   -999.0,9,   1.1589,  34.6829,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        6,        6,2,20050625,0059,34.8267,145.9877,0,  4048.70,   4048.7,   1.4825,  34.6844,2,   -999.0,9,   1.1588,  34.6833,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        3,        3,2,20050625,0059,34.8267,145.9877,0,  6058.20,   6058.2,   1.6153,  34.6948,2,   -999.0,9,   1.0411,  34.6939,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        2,        2,2,20050625,0059,34.8267,145.9877,0,  6058.30,   6058.3,   1.6153,  34.6948,2,   -999.0,9,   1.0411,  34.6967,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       14,        1,        4,        4,2,20050625,0059,34.8267,145.9877,0,  6058.40,   6058.4,   1.6154,  34.6948,2,   -999.0,9,   1.0411,  34.6972,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,       10,       10,2,20050625,1358,34.0103,145.5047,0,    26.30,     26.3,  22.7602,  34.4482,2,   -999.0,9,  22.7549,  34.4403,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        9,        9,2,20050625,1358,34.0103,145.5047,0,   156.00,    156.0,  19.3078,  34.8840,2,   -999.0,9,  19.2797,  34.8836,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        8,        8,2,20050625,1358,34.0103,145.5047,0,   706.00,    706.0,   6.7899,  34.0498,2,   -999.0,9,   6.7235,  34.0518,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        7,        7,2,20050625,1358,34.0103,145.5047,0,  2016.40,   2016.4,   2.0640,  34.5787,2,   -999.0,9,   1.9254,  34.5775,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        6,        6,2,20050625,1358,34.0103,145.5047,0,  2016.50,   2016.5,   2.0627,  34.5789,2,   -999.0,9,   1.9241,  34.5789,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        5,        5,2,20050625,1358,34.0103,145.5047,0,  5070.20,   5070.2,   1.5127,  34.6922,2,   -999.0,9,   1.0694,  34.6913,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        4,        4,2,20050625,1358,34.0103,145.5047,0,  5070.20,   5070.2,   1.5126,  34.6922,2,   -999.0,9,   1.0693,  34.6917,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        2,        2,2,20050625,1358,34.0103,145.5047,0,  5902.30,   5902.3,   1.5959,  34.6941,2,   -999.0,9,   1.0433,  34.6952,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       15,        1,        3,        3,2,20050625,1358,34.0103,145.5047,0,  5902.50,   5902.5,   1.5959,  34.6942,2,   -999.0,9,   1.0433,  34.6950,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,       10,       10,2,20050626,0116,33.9193,144.6227,0,    26.50,     26.5,  23.5065,  34.4809,2,   -999.0,9,  23.5011,  34.4881,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        8,        8,2,20050626,0116,33.9193,144.6227,0,   123.10,    123.1,  19.4462,  34.9268,2,   -999.0,9,  19.4239,  34.9329,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        9,        9,2,20050626,0116,33.9193,144.6227,0,   123.20,    123.2,  19.4406,  34.9257,2,   -999.0,9,  19.4183,  34.9299,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        7,        7,2,20050626,0116,33.9193,144.6227,0,   703.20,    703.2,   7.0391,  34.1642,2,   -999.0,9,   6.9716,  34.1646,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        6,        6,2,20050626,0116,33.9193,144.6227,0,  2017.20,   2017.2,   2.0761,  34.5754,2,   -999.0,9,   1.9372,  34.5757,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        5,        5,2,20050626,0116,33.9193,144.6227,0,  3031.00,   3031.0,   1.5655,  34.6636,2,   -999.0,9,   1.3444,  34.6639,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        4,        4,2,20050626,0116,33.9193,144.6227,0,  4049.50,   4049.5,   1.4705,  34.6849,2,   -999.0,9,   1.1470,  34.6886,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        3,        3,2,20050626,0116,33.9193,144.6227,0,  5868.70,   5868.7,   1.5875,  34.6946,2,   -999.0,9,   1.0397,  34.6955,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       16,        1,        2,        2,2,20050626,0116,33.9193,144.6227,0,  5868.70,   5868.7,   1.5875,  34.6946,2,   -999.0,9,   1.0397,  34.6953,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,       10,       10,2,20050626,1058,33.1913,145.0322,0,    15.90,     15.9,  23.8523,  34.5064,2,   -999.0,9,  23.8489,  34.5125,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        9,        9,2,20050626,1058,33.1913,145.0322,0,   702.70,    702.7,   7.0480,  33.8977,2,   -999.0,9,   6.9807,  33.9005,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        8,        8,2,20050626,1058,33.1913,145.0322,0,   702.80,    702.8,   7.0501,  33.8982,2,   -999.0,9,   6.9828,  33.9001,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        7,        7,2,20050626,1058,33.1913,145.0322,0,  2016.50,   2016.5,   2.0824,  34.5770,2,   -999.0,9,   1.9435,  34.5768,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        6,        6,2,20050626,1058,33.1913,145.0322,0,  2076.10,   2076.1,   2.0321,  34.5858,2,   -999.0,9,   1.8889,  34.5856,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        4,        4,2,20050626,1058,33.1913,145.0322,0,  5071.20,   5071.2,   1.5116,  34.6924,2,   -999.0,9,   1.0683,  34.6908,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        5,        5,2,20050626,1058,33.1913,145.0322,0,  5071.40,   5071.4,   1.5118,  34.6923,2,   -999.0,9,   1.0684,  34.6919,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        3,        3,2,20050626,1058,33.1913,145.0322,0,  5841.30,   5841.3,   1.5925,  34.6939,2,   -999.0,9,   1.0481,  34.6944,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       17,        1,        2,        2,2,20050626,1058,33.1913,145.0322,0,  5841.40,   5841.4,   1.5925,  34.6939,2,   -999.0,9,   1.0481,  34.6942,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,       10,       10,2,20050626,1906,33.1870,145.9928,0,    21.20,     21.2,  23.5733,  34.4848,2,   -999.0,9,  23.5689,  34.4852,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        9,        9,2,20050626,1906,33.1870,145.9928,0,    95.90,     95.9,  19.9460,  34.9453,2,   -999.0,9,  19.9284,  34.9581,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        8,        8,2,20050626,1906,33.1870,145.9928,0,   884.70,    884.7,   5.7396,  34.2121,2,   -999.0,9,   5.6621,  34.2141,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        6,        6,2,20050626,1906,33.1870,145.9928,0,  2009.60,   2009.6,   2.1012,  34.5698,2,   -999.0,9,   1.9626,  34.5695,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        7,        7,2,20050626,1906,33.1870,145.9928,0,  2011.40,   2011.4,   2.0989,  34.5703,2,   -999.0,9,   1.9602,  34.5703,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        5,        5,2,20050626,1906,33.1870,145.9928,0,  4024.70,   4024.7,   1.4816,  34.6836,2,   -999.0,9,   1.1606,  34.6833,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        4,        4,2,20050626,1906,33.1870,145.9928,0,  4025.10,   4025.1,   1.4815,  34.6836,2,   -999.0,9,   1.1604,  34.6833,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        2,        2,2,20050626,1906,33.1870,145.9928,0,  5830.60,   5830.6,   1.5900,  34.6939,2,   -999.0,9,   1.0472,  34.6947,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       18,        1,        3,        3,2,20050626,1906,33.1870,145.9928,0,  5831.10,   5831.1,   1.5900,  34.6939,2,   -999.0,9,   1.0471,  34.6943,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,       10,       10,2,20050627,0529,33.9465,146.4567,0,   126.00,    126.0,  19.2082,  34.7614,2,   -999.0,9,  19.1856,  34.7638,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        8,        8,2,20050627,0529,33.9465,146.4567,0,   468.00,    468.0,   7.2859,  34.0017,2,   -999.0,9,   7.2409,  33.9930,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        9,        9,2,20050627,0529,33.9465,146.4567,0,   471.60,    471.6,   7.2473,  34.0088,2,   -999.0,9,   7.2021,  34.0043,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        6,        6,2,20050627,0529,33.9465,146.4567,0,  1415.50,   1415.5,   2.5890,  34.4805,2,   -999.0,9,   2.4929,  34.4794,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        7,        7,2,20050627,0529,33.9465,146.4567,0,  1421.00,   1421.0,   2.5772,  34.4822,2,   -999.0,9,   2.4808,  34.4796,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        4,        4,2,20050627,0529,33.9465,146.4567,0,  3238.70,   3238.7,   1.5359,  34.6698,2,   -999.0,9,   1.2952,  34.6688,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        5,        5,2,20050627,0529,33.9465,146.4567,0,  3240.00,   3240.0,   1.5360,  34.6698,2,   -999.0,9,   1.2952,  34.6686,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        3,        3,2,20050627,0529,33.9465,146.4567,0,  5614.60,   5614.6,   1.5618,  34.6939,2,   -999.0,9,   1.0482,  34.6941,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       19,        1,        2,        2,2,20050627,0529,33.9465,146.4567,0,  5617.40,   5617.4,   1.5621,  34.6939,2,   -999.0,9,   1.0482,  34.6942,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,       10,       10,2,20050627,2000,34.8188,146.9252,0,    26.80,     26.8,  23.5617,  34.4540,2,   -999.0,9,  23.5561,  34.4544,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        9,        9,2,20050627,2000,34.8188,146.9252,0,   146.50,    146.5,  19.0708,  34.8563,2,   -999.0,9,  19.0446,  34.8562,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        8,        8,2,20050627,2000,34.8188,146.9252,0,   596.20,    596.2,   6.3051,  34.0500,2,   -999.0,9,   6.2516,  34.0535,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        6,        6,2,20050627,2000,34.8188,146.9252,0,  1508.80,   1508.8,   2.4858,  34.4995,2,   -999.0,9,   2.3834,  34.4990,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        7,        7,2,20050627,2000,34.8188,146.9252,0,  1509.40,   1509.4,   2.4851,  34.4997,2,   -999.0,9,   2.3827,  34.4990,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        4,        4,2,20050627,2000,34.8188,146.9252,0,  4028.90,   4028.9,   1.4902,  34.6827,2,   -999.0,9,   1.1684,  34.6808,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        5,        5,2,20050627,2000,34.8188,146.9252,0,  4029.40,   4029.4,   1.4902,  34.6828,2,   -999.0,9,   1.1684,  34.6825,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        3,        3,2,20050627,2000,34.8188,146.9252,0,  6054.00,   6054.0,   1.6220,  34.6935,2,   -999.0,9,   1.0481,  34.7158,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
33RR20050617,KESS,       20,        1,        2,        2,2,20050627,2000,34.8188,146.9252,0,  6054.70,   6054.7,   1.6222,  34.6935,2,   -999.0,9,   1.0482,  34.7329,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,    20.00,-999.0000,9,    25.00, -999.000,9
