BOTTLE,20020817WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 17, 2002
#original HYD file: i02ehy.txt   Sat Aug 17 16:20:57 2002
#original SUM file: i02esu.txt   Tue Jan  8 10:56:35 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PM/KG,,PM/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
    316N145_14,  I02E,  1143,  1,      5, 002,2,19951224,1642, -8.0003,  76.6662, 5260,   4491.5,   1.3671,  34.7172,2,  34.7176,2,    182.1,2,    181.3,2,   134.32,2,    33.53,2,     0.00,2,     2.30,3,   -0.001,2,   -0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -193.0,2,      0.3,2,-999.000,9,   2295.6,2,   -999.0,5,   2415.8,2,45056.8,     3.1,-999.0000,-999.000,-999.000,  0.9970,-999.000
    316N145_14,  I02E,  1143,  1,      4, 020,2,19951224,1642, -8.0003,  76.6662, 5260,   4746.7,   1.3800,  34.7172,2,  34.7156,2,    183.0,2,    182.1,2,   134.00,2,    33.36,2,     0.00,2,     2.31,3, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -186.3,2,      0.3,2,-999.000,9,   2295.1,2,   -999.0,5,   2417.2,2,47610.1,     3.2,-999.0000,-999.000,-999.000,  0.9798,-999.000
    316N145_14,  I02E,  1143,  1,      3, 021,2,19951224,1642, -8.0003,  76.6662, 5260,   4995.7,   1.4044,  34.7165,2,  34.7164,2,    183.2,2,    182.4,2,   133.69,2,    33.48,2,     0.00,2,     2.30,3, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -182.9,2,      0.3,2,-999.000,9,   2294.5,2,   -999.0,5,   2411.8,2,50101.7,     3.0,-999.0000,-999.000,-999.000,  0.9737,-999.000
    316N145_14,  I02E,  1143,  1,      2, 022,2,19951224,1642, -8.0003,  76.6662, 5260,   5242.1,   1.4322,  34.7164,2,  34.7172,2,    184.8,2,    182.9,2,   133.37,2,    33.42,2,     0.00,2,     2.30,3, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -192.2,2,      0.3,2,-999.000,9,   2294.0,2,   -999.0,5,   2419.8,2,52565.3,     2.8,-999.0000,-999.000,-999.000,  0.9703,-999.000
    316N145_14,  I02E,  1143,  1,      1, 023,2,19951224,1642, -8.0003,  76.6662, 5260,   5381.5,   1.4504,  34.7164,2,  34.7154,2,    182.6,2,    183.4,2,   133.08,6,    33.27,6,     0.00,6,     2.30,3,    0.000,2,    0.000,2, -999.000,1,-999.0000,1,  -999.00,9,   -189.6,2,      0.3,2,-999.000,9,   2294.7,2,   -999.0,5,   2413.1,2,53961.0,     2.1,-999.0000,-999.000,-999.000,  0.9704,-999.000
    316N145_14,  I02E,  1144,  1,     36, 024,2,19951225,0000, -8.0000,  76.0000, 5175,     13.0,  28.3580,  34.0672,2,  34.0709,2,    210.9,2,    207.5,2,     4.56,2,     0.09,2,     0.00,2,     0.11,2,    1.609,2,    0.933,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1892.4,2,   -999.0,5,   2234.3,2,  270.2,  -999.0,-999.0000,-999.000,-999.000, 28.3549,-999.000
    316N145_14,  I02E,  1144,  1,     35, 003,2,19951225,0000, -8.0000,  76.0000, 5175,     38.3,  26.8351,  35.0409,2,  34.9906,2,    223.5,2,    216.8,2,     5.32,2,     0.12,2,     0.01,2,     0.19,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1956.0,2,   -999.0,5,   2294.4,2,  514.4,  -999.0,-999.0000,-999.000,-999.000, 26.8263,-999.000
    316N145_14,  I02E,  1144,  1,     34, 026,2,19951225,0000, -8.0000,  76.0000, 5175,     68.3,  20.1624,  35.1349,2,  35.1333,2,    147.7,3,    116.2,2,    13.60,6,    11.98,6,     0.71,6,     1.00,6,    1.554,2,    0.845,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2092.0,2,   -999.0,5,   2308.9,2,  811.3,  -999.0,-999.0000,-999.000,-999.000, 20.1497,-999.000
    316N145_14,  I02E,  1144,  1,     33, 027,2,19951225,0000, -8.0000,  76.0000, 5175,    108.0,  17.1520,  35.1385,2,  35.1445,2,     91.8,2,     91.3,2,    17.58,6,    18.72,6,     0.05,6,     1.38,6,    1.318,2,    0.704,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1207.1,  -999.0,-999.0000,-999.000,-999.000, 17.1341,-999.000
    316N145_14,  I02E,  1144,  1,     32, 028,2,19951225,0000, -8.0000,  76.0000, 5175,    158.1,  13.8879,  34.9763,2,  34.9656,2,     70.9,2,     71.3,2,    26.31,6,    24.69,6,     0.02,6,     1.78,6,    0.832,2,    0.433,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1706.5,  -999.0,-999.0000,-999.000,-999.000, 13.8652,-999.000
    316N145_14,  I02E,  1144,  1,     31, 029,2,19951225,0000, -8.0000,  76.0000, 5175,    207.4,  12.8344,  34.9493,2,  34.9445,2,     71.7,2,     69.7,2,    27.71,2,    26.08,2,     0.01,2,     1.83,2,    0.651,2,    0.335,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2200.0,  -999.0,-999.0000,-999.000,-999.000, 12.8061,-999.000
    316N145_14,  I02E,  1144,  1,     30, 030,2,19951225,0000, -8.0000,  76.0000, 5175,    258.5,  11.7718,  34.9458,2,  34.9481,2,     84.0,2,     81.7,2,    27.02,6,    26.28,6,     0.02,6,     1.82,2,    0.606,2,    0.313,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2711.2,  -999.0,-999.0000,-999.000,-999.000, 11.7384,-999.000
    316N145_14,  I02E,  1144,  1,     29, 007,3,19951225,0000, -8.0000,  76.0000, 5175,    308.0,  11.0892,  34.9271,2,  34.9280,2,     92.2,2,     92.8,2,    26.23,6,    26.28,6,     0.01,6,     1.82,6,    0.587,2,    0.300,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3206.3,  -999.0,-999.0000,-999.000,-999.000, 11.0509,-999.000
    316N145_14,  I02E,  1144,  1,     28, 9439,2,19951225,0000, -8.0000,  76.0000, 5175,    357.9,  10.5552,  34.8952,2,  34.8936,2,    108.0,2,    106.3,2,    25.97,2,    26.00,2,     0.01,2,     1.81,2,    0.632,2,    0.325,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3705.5,  -999.0,-999.0000,-999.000,-999.000, 10.5119,-999.000
    316N145_14,  I02E,  1144,  1,     27, 033,2,19951225,0000, -8.0000,  76.0000, 5175,    407.6,   9.9288,  34.8434,2,  34.8458,2,    113.2,2,    113.3,2,    27.74,2,    26.57,2,     0.01,2,     1.84,2,    0.584,2,    0.296,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 4202.6,  -999.0,-999.0000,-999.000,-999.000,  9.8813,-999.000
    316N145_14,  I02E,  1144,  1,     26, 037,2,19951225,0000, -8.0000,  76.0000, 5175,    498.2,   8.8917,  34.7945,2,  34.7938,2,     92.0,2,     94.6,2,    39.91,2,    30.46,2,     0.01,2,     2.14,2,    0.211,2,    0.112,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5109.1,  -999.0,-999.0000,-999.000,-999.000,  8.8371,-999.000
    316N145_14,  I02E,  1144,  1,     25, 9446,2,19951225,0000, -8.0000,  76.0000, 5175,    598.4,   8.0187,  34.7925,2,  34.7907,2,     74.4,2,     77.2,2,    55.08,2,    33.54,2,     0.01,2,     2.40,2,    0.064,2,    0.033,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 6110.6,  -999.0,-999.0000,-999.000,-999.000,  7.9566,-999.000
    316N145_14,  I02E,  1144,  1,     24, 036,2,19951225,0000, -8.0000,  76.0000, 5175,    698.7,   7.4073,  34.7962,2,  34.7952,2,     70.3,2,     70.5,2,    66.03,2,    34.95,2,     0.04,2,     2.53,2,    0.030,2,    0.015,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7114.5,  -999.0,-999.0000,-999.000,-999.000,  7.3376,-999.000
    316N145_14,  I02E,  1144,  1,     23, 001,2,19951225,0000, -8.0000,  76.0000, 5175,    799.9,   6.5521,  34.7539,2,  34.7537,2,     69.9,2,     69.9,2,    79.97,2,    36.13,2,     0.01,2,     2.63,2,    0.010,2,    0.005,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 8126.1,  -999.0,-999.0000,-999.000,-999.000,  6.4769,-999.000
    316N145_14,  I02E,  1144,  1,     22, 019,2,19951225,0000, -8.0000,  76.0000, 5175,    899.6,   5.9687,  34.7310,2,  34.7313,2,     74.2,2,     73.3,2,    88.80,2,    36.54,2,     0.01,2,     2.66,2,    0.007,6,    0.005,6, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 9123.3,  -999.0,-999.0000,-999.000,-999.000,  5.8874,-999.000
    316N145_14,  I02E,  1144,  1,     21, 013,2,19951225,0000, -8.0000,  76.0000, 5175,    999.9,   5.4411,  34.7065,2,  34.7060,2,     79.7,2,     79.8,2,    96.21,2,    36.64,2,     0.01,2,     2.68,2,    0.006,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10127.6,  -999.0,-999.0000,-999.000,-999.000,  5.3541,-999.000
    316N145_14,  I02E,  1144,  1,     20, 004,2,19951225,0000, -8.0000,  76.0000, 5175,   1100.3,   5.0875,  34.7222,2,  34.7211,2,     83.6,2,     83.7,2,    99.56,2,    36.68,2,     0.01,2,     2.68,2,    0.004,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,11132.1,  -999.0,-999.0000,-999.000,-999.000,  4.9939,-999.000
    316N145_14,  I02E,  1144,  1,     19, 005,2,19951225,0000, -8.0000,  76.0000, 5175,   1200.3,   4.7689,  34.7430,2,  34.7421,2,     86.8,2,     87.8,2,   102.56,2,    36.72,2,     0.01,2,     2.69,2,    0.001,2,    0.000,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12132.5,  -999.0,-999.0000,-999.000,-999.000,  4.6688,-999.000
    316N145_14,  I02E,  1144,  1,     18, 006,2,19951225,0000, -8.0000,  76.0000, 5175,   1402.6,   3.9699,  34.7529,2,  34.7514,2,    101.5,2,    103.0,2,   108.03,2,    36.29,2,     0.01,2,     2.64,2,    0.000,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14155.5,  -999.0,-999.0000,-999.000,-999.000,  3.8594,-999.000
    316N145_14,  I02E,  1144,  1,     17, 038,2,19951225,0000, -8.0000,  76.0000, 5175,   1603.4,   3.3218,  34.7546,2,  34.7539,2,    115.2,2,    116.4,2,   114.73,2,    36.01,2,     0.01,2,     2.60,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,16164.3,  -999.0,-999.0000,-999.000,-999.000,  3.2009,-999.000
    316N145_14,  I02E,  1144,  1,     16, 008,2,19951225,0000, -8.0000,  76.0000, 5175,   1806.2,   2.8195,  34.7539,2,  34.7535,2,    129.9,2,    130.0,2,   119.33,2,    35.41,2,     0.01,2,     2.54,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18192.5,  -999.0,-999.0000,-999.000,-999.000,  2.6874,-999.000
    316N145_14,  I02E,  1144,  1,     15, 009,2,19951225,0000, -8.0000,  76.0000, 5175,   2006.5,   2.4410,  34.7460,2,  34.7453,2,    141.7,2,    141.6,2,   122.15,2,    34.86,2,     0.01,2,     2.49,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20197.4,  -999.0,-999.0000,-999.000,-999.000,  2.2969,-999.000
    316N145_14,  I02E,  1144,  1,     14, 010,2,19951225,0000, -8.0000,  76.0000, 5175,   2256.7,   2.1434,  34.7425,2,  34.7408,2,    151.4,2,    151.7,2,   124.98,2,    34.48,2,     0.01,2,     2.43,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,22699.7,  -999.0,-999.0000,-999.000,-999.000,  1.9821,-999.000
    316N145_14,  I02E,  1144,  1,     13, 011,2,19951225,0000, -8.0000,  76.0000, 5175,   2504.5,   1.9387,  34.7364,2,  34.7362,2,    157.3,2,    158.2,2,   127.45,2,    34.16,2,     0.01,2,     2.41,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,25178.8,  -999.0,-999.0000,-999.000,-999.000,  1.7588,-999.000
    316N145_14,  I02E,  1144,  1,     12, 012,2,19951225,0000, -8.0000,  76.0000, 5175,   2753.3,   1.7853,  34.7318,2,  34.7311,2,    164.7,2,    164.1,2,   128.86,2,    33.88,2,     0.01,2,     2.38,2,   -0.001,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,27668.1,  -999.0,-999.0000,-999.000,-999.000,  1.5854,-999.000
    316N145_14,  I02E,  1144,  1,     11, 9426,2,19951225,0000, -8.0000,  76.0000, 5175,   3000.1,   1.6578,  34.7277,2,  34.7290,2,    163.9,2,    163.6,2,   134.16,2,    34.19,2,     0.01,2,     2.39,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30137.5,  -999.0,-999.0000,-999.000,-999.000,  1.4373,-999.000
    316N145_14,  I02E,  1144,  1,     10, 014,2,19951225,0000, -8.0000,  76.0000, 5175,   3250.8,   1.5462,  34.7256,2,  34.7245,2,    166.6,2,    166.9,2,   136.45,2,    34.12,2,     0.02,2,     2.38,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,32645.0,  -999.0,-999.0000,-999.000,-999.000,  1.3038,-999.000
    316N145_14,  I02E,  1144,  1,      9, 015,2,19951225,0000, -8.0000,  76.0000, 5175,   3498.6,   1.4531,  34.7221,2,  34.7217,2,    168.6,2,    169.8,2,   138.40,2,    34.11,2,     0.01,2,     2.38,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,35124.2,  -999.0,-999.0000,-999.000,-999.000,  1.1880,-999.000
    316N145_14,  I02E,  1144,  1,      8, 016,2,19951225,0000, -8.0000,  76.0000, 5175,   3748.1,   1.4026,  34.7204,2,  34.7205,2,    173.6,2,    173.8,2,   138.22,2,    33.89,2,     0.01,2,     2.37,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,37619.6,  -999.0,-999.0000,-999.000,-999.000,  1.1130,-999.000
    316N145_14,  I02E,  1144,  1,      7, 017,2,19951225,0000, -8.0000,  76.0000, 5175,   3997.1,   1.3733,  34.7187,2,  34.7219,4,    176.4,2,    173.5,4,   137.87,2,    33.88,2,     0.01,2,     2.37,2,    0.002,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,40111.7,  -999.0,-999.0000,-999.000,-999.000,  1.0580,-999.000
    316N145_14,  I02E,  1144,  1,      6, 018,2,19951225,0000, -8.0000,  76.0000, 5175,   4247.2,   1.3627,  34.7177,2,  34.7170,2,    178.9,2,    179.4,2,   136.99,2,    33.65,2,     0.01,2,     2.34,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,42613.5,  -999.0,-999.0000,-999.000,-999.000,  1.0203,-999.000
    316N145_14,  I02E,  1144,  1,      5, 002,2,19951225,0000, -8.0000,  76.0000, 5175,   4497.2,   1.3660,  34.7168,2,  34.7170,2,    181.1,2,    181.0,2,   136.46,2,    33.59,2,     0.01,2,     2.33,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,45113.5,  -999.0,-999.0000,-999.000,-999.000,  0.9953,-999.000
    316N145_14,  I02E,  1144,  1,      4, 020,2,19951225,0000, -8.0000,  76.0000, 5175,   4748.1,   1.3819,  34.7172,2,  34.7158,2,    182.1,2,    182.1,2,   135.76,2,    33.52,2,     0.01,2,     2.33,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,47624.7,  -999.0,-999.0000,-999.000,-999.000,  0.9815,-999.000
    316N145_14,  I02E,  1144,  1,      3, 021,2,19951225,0000, -8.0000,  76.0000, 5175,   4998.8,   1.4034,  34.7165,2,  34.7158,2,    183.2,2,    182.7,2,   135.58,2,    33.51,2,     0.01,2,     2.33,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,50131.8,  -999.0,-999.0000,-999.000,-999.000,  0.9723,-999.000
    316N145_14,  I02E,  1144,  1,      2, 022,2,19951225,0000, -8.0000,  76.0000, 5175,   5254.7,   1.4327,  34.7162,2,  34.7164,2,    181.5,2,    183.0,2,   135.41,2,    33.45,2,     0.01,2,     2.32,2,    0.000,2,   -0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,52692.3,  -999.0,-999.0000,-999.000,-999.000,  0.9692,-999.000
    316N145_14,  I02E,  1144,  1,      1, 023,2,19951225,0000, -8.0000,  76.0000, 5175,   5286.8,   1.4368,  34.7166,2,  34.7162,2,    182.7,2,    183.3,2,   135.07,6,    33.43,6,     0.02,6,     2.32,6,    0.000,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,53013.7,  -999.0,-999.0000,-999.000,-999.000,  0.9692,-999.000
    316N145_14,  I02E,  1145,  1,     36, 024,2,19951225,0706, -7.9972,  75.3333, 5160,     10.8,  28.4214,  34.1028,2,  34.1079,2,    197.8,2,    211.1,2,     3.38,2,     0.06,2,    -0.01,2,     0.11,3,    1.609,2,    0.935,2,    1.022,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1889.8,2,   -999.0,5,   2232.9,2,  246.5,  -999.0,-999.0000,-999.000,-999.000, 28.4188,   0.004
    316N145_14,  I02E,  1145,  1,     35, 003,2,19951225,0706, -7.9972,  75.3333, 5160,     38.1,  25.4467,  35.0814,2,  35.1640,2,    194.2,2,    195.4,2,     5.78,2,     0.65,2,     0.02,2,     0.37,3,    1.609,2,    0.898,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2007.5,2,   -999.0,5,   2313.3,2,  513.6,  -999.0,-999.0000,-999.000,-999.000, 25.4383,-999.000
    316N145_14,  I02E,  1145,  1,     34, 026,2,19951225,0706, -7.9972,  75.3333, 5160,     62.9,  21.5226,  35.1850,2,  35.1809,2,    162.9,2,    158.2,2,     9.21,2,     6.94,2,     0.34,2,     0.64,3, -999.000,5, -999.000,5,    1.058,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2052.1,2,   -999.0,5,   2305.7,2,  757.8,  -999.0,-999.0000,-999.000,-999.000, 21.5104,   0.004
    316N145_14,  I02E,  1145,  1,     33, 027,2,19951225,0706, -7.9972,  75.3333, 5160,    103.1,  17.2329,  35.0683,2,  35.0697,2,     91.4,2,     90.4,2,    19.15,2,    18.85,2,     0.03,2,     1.35,3,    1.323,2,    0.709,2,    1.079,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2138.3,2,   -999.0,5,   2311.6,2, 1156.5,  -999.0,-999.0000,-999.000,-999.000, 17.2157,   0.004
    316N145_14,  I02E,  1145,  1,     32, 028,2,19951225,0706, -7.9972,  75.3333, 5160,    152.9,  13.8304,  34.9845,2,  34.9799,2,     75.9,2,     75.5,2,    24.81,2,    24.28,2,     0.00,2,     1.72,3,    0.877,2,    0.515,2,    0.674,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2181.3,2,   -999.0,5,   2307.8,2, 1653.2,  -999.0,-999.0000,-999.000,-999.000, 13.8085,   0.003
    316N145_14,  I02E,  1145,  1,     31, 029,2,19951225,0706, -7.9972,  75.3333, 5160,    198.0,  12.4899,  34.9576,2,  34.9522,2,     81.2,2,     78.6,2,    26.37,2,    25.59,2,     0.00,2,     1.80,3,    0.693,2,    0.363,2,    0.518,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2192.3,2,   -999.0,5,   2309.2,2, 2104.5,  -999.0,-999.0000,-999.000,-999.000, 12.4634,   0.003
    316N145_14,  I02E,  1145,  1,     30, 030,2,19951225,0706, -7.9972,  75.3333, 5160,    248.0,  11.5682,  34.9421,2,  34.9406,2,     84.4,2,     82.2,2,    26.19,2,    26.63,2,     0.00,2,     1.85,3,    0.563,6,    0.294,6, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2198.7,2,   -999.0,5,   2311.8,2, 2604.0,  -999.0,-999.0000,-999.000,-999.000, 11.5366,-999.000
    316N145_14,  I02E,  1145,  1,     29, 007,3,19951225,0706, -7.9972,  75.3333, 5160,    297.8,  10.7494,  34.9113,2,  34.9093,2,    102.6,2,     97.8,2,    25.51,2,    26.53,2,     0.00,2,     1.83,3,    0.563,2,    0.293,2,    0.303,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2195.4,2,   -999.0,5,   2319.4,2, 3103.2,  -999.0,-999.0000,-999.000,-999.000, 10.7131,   0.003
    316N145_14,  I02E,  1145,  1,     28, 9439,2,19951225,0706, -7.9972,  75.3333, 5160,    348.3,  10.3370,  34.8850,2,  34.8845,2,    103.4,2,    100.2,2,    26.71,2,    27.27,2,     0.00,2,     1.88,3,    0.512,2,    0.259,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2198.2,2,   -999.0,5,   2311.6,2, 3608.2,  -999.0,-999.0000,-999.000,-999.000, 10.2955,-999.000
    316N145_14,  I02E,  1145,  1,     27, 033,2,19951225,0706, -7.9972,  75.3333, 5160,    398.3,   9.7538,  34.8490,2,  34.8442,2,    103.9,2,    102.8,2,    30.15,2,    28.10,2,     0.00,2,     1.94,3,    0.418,2,    0.212,2,    0.207,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2203.3,2,   -999.0,5,   2316.5,2, 4108.9,  -999.0,-999.0000,-999.000,-999.000,  9.7079,   0.002
    316N145_14,  I02E,  1145,  1,     26, 037,2,19951225,0706, -7.9972,  75.3333, 5160,    498.6,   9.0103,  34.8375,2,  34.8365,2,     90.2,2,     85.8,2,    39.92,2,    31.07,2,     0.00,2,     2.20,3,    0.166,2,    0.088,2,    0.104,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2226.4,2,   -999.0,5,   2324.8,2, 5112.5,  -999.0,-999.0000,-999.000,-999.000,  8.9553,   0.002
    316N145_14,  I02E,  1145,  1,     25, 9446,2,19951225,0706, -7.9972,  75.3333, 5160,    600.0,   8.2413,  34.8253,2,  34.8231,2,     82.4,2,     77.6,2,    51.75,2,    33.00,2,     0.00,2,     2.38,3,    0.086,2,    0.041,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2245.8,2,   -999.0,5,   2336.2,2, 6126.8,  -999.0,-999.0000,-999.000,-999.000,  8.1781,-999.000
    316N145_14,  I02E,  1145,  1,     24, 036,2,19951225,0706, -7.9972,  75.3333, 5160,    699.3,   7.5152,  34.8078,2,  34.8049,2,     75.0,2,     69.9,2,    63.75,2,    34.72,2,     0.00,2,     2.53,3,    0.035,2,    0.018,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2265.1,2,   -999.0,5,   2350.0,2, 7120.6,  -999.0,-999.0000,-999.000,-999.000,  7.4448,-999.000
