BOTTLE,20110510CCHDOSIODM
#Changed CFC units from PMOL/L to PMOL/KG. Original data file from Deborah Lebel, LDEO, received April 10, 2002, says "08 Apr 2001; CFCs are in pmol/kg"
#BOTTLE,20080826WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20080826
#original HYD file: a20hy.txt   Tue Aug 26 11:29:57 2008
#original SUM file: a20su.txt   Mon Aug 25 11:33:14 2008
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,DELHER,HELIER,NEONER,TRITER
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM@20,,UMOL/KG,,25_DEG,,/MILLE,PERCNT,NMOL/KG,NMOL/KG,TU
     316N151_3,   A20,     6,  1,     12,     12,2,19970720,0914, 42.9673, -50.8453,  156,  452.4,      2.3,  13.6227,  33.1000,2,-999.0000,9,    103.2,4, 13.6224,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8326,2,    -1.43,2,   -999.0,9,  -999.00,9,   7.684,2,   2011.1,2,   -999.0,9,   2224.8,2,   7.9170,2,  -999.0,    0.15,  0.0092,   0.038,-999.000
     316N151_3,   A20,     6,  1,     11,     11,2,19970720,0914, 42.9673, -50.8453,  156,  452.3,      2.5,  13.6279,  33.0968,2,  33.1010,2,    103.3,4, 13.6275,    273.3,2,     0.36,2,     0.04,2,     0.00,2,     0.24,2,    3.851,2,    1.983,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,    452.3,2,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,     10,     10,2,19970720,0914, 42.9673, -50.8453,  156,  906.3,     51.0,  -0.6219,  33.1358,2,-999.0000,9,    166.0,4, -0.6233,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2110.4,2,    799.9,2,   2238.9,2,   7.6890,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,      9,      9,2,19970720,0914, 42.9673, -50.8453,  156,  908.4,     51.2,  -0.5035,  33.1298,2,  33.1380,2,    166.2,4, -0.5049,    335.7,2,     4.20,2,     7.42,2,     0.13,2,     0.92,2,    6.528,2,    3.326,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,      8,      8,2,19970720,0914, 42.9673, -50.8453,  156, 1368.0,    100.1,   6.9269,  34.3011,2,-999.0000,9,    141.3,4,  6.9177,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8429,2,    -0.05,2,   -999.0,9,  -999.00,9,   8.059,2,   2104.8,2,    613.4,2,   2284.0,2,   7.8110,2,  -999.0,    0.15,  0.0092,   0.040,-999.000
     316N151_3,   A20,     6,  1,      7,      7,2,19970720,0914, 42.9673, -50.8453,  156, 1364.5,    100.3,   6.9692,  34.3062,2,  34.3085,2,    141.5,4,  6.9600,    268.6,2,     3.91,2,     7.31,2,     0.16,2,     0.72,2,    4.614,2,    2.324,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,      6,      6,2,19970720,0914, 42.9673, -50.8453,  156, 1846.3,    151.8,   6.2445,  34.2856,2,-999.0000,9,    148.7,4,  6.2314,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8897,2,     1.04,2,   -999.0,9,  -999.00,9,   8.210,2,   2120.3,2,    666.3,2,   2284.3,2,   7.7660,2,  -999.0,    0.15,  0.0094,   0.041,-999.000
     316N151_3,   A20,     6,  1,      5,      5,2,19970720,0914, 42.9673, -50.8453,  156, 1847.0,    151.9,   6.2498,  34.2858,2,  34.2899,2,    148.6,4,  6.2367,    259.7,2,     5.91,2,     9.65,2,     0.14,2,     0.84,2,    4.562,2,    2.219,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,      4,      4,2,19970720,0914, 42.9673, -50.8453,  156, 2558.2,    227.0,   7.6375,  34.7104,2,-999.0000,9,    141.7,4,  7.6151,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8614,2,     3.49,2,   -999.0,9,  -999.00,9,   8.054,2,   2145.2,2,    714.1,2,   2295.5,2,   7.7520,2,  -999.0,    0.15,  0.0093,   0.040,-999.000
     316N151_3,   A20,     6,  1,      3,      3,2,19970720,0914, 42.9673, -50.8453,  156, 2551.0,    227.2,   7.6162,  34.7136,2,  34.7148,2,    141.8,4,  7.5939,    215.9,2,     8.88,2,    14.74,2,     0.11,2,     1.07,2,    3.293,2,    1.607,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     6,  1,      2,      2,2,19970720,0914, 42.9673, -50.8453,  156, 3192.6,    295.8,   4.6798,  34.5349,2,-999.0000,9,   -999.0,9,  4.6574,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8317,2,     2.66,2,   -999.0,9,  -999.00,9,   7.945,2,   2156.7,2,   -999.0,9,   2290.4,2,   7.6940,2,  -999.0,    0.15,  0.0092,   0.040,-999.000
     316N151_3,   A20,     6,  1,      1,      1,2,19970720,0914, 42.9673, -50.8453,  156, 3192.4,    295.9,   4.6692,  34.5357,2,  34.5341,2,     43.5,4,  4.6468,    237.9,2,    11.87,6,    16.90,6,     0.05,6,     1.19,6,    3.797,2,    1.878,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,    816.9,2,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     21,     21,2,19970720,1058, 42.9282, -50.8785,  673,  417.8,      0.1,  16.8065,-999.0000,9,-999.0000,9,    104.6,4, 16.8065,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     20,     20,2,19970720,1058, 42.9282, -50.8785,  673,  428.3,      1.3,  13.9047,  33.0353,2,-999.0000,9,    101.8,4, 13.9045,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8381,2,    -1.31,2,   -999.0,9,  -999.00,9,   7.723,2,   2008.0,2,    449.9,2,   2219.8,2,   7.9230,2,  -999.0,    0.15,  0.0092,   0.039,-999.000
     316N151_3,   A20,     7,  1,     19,     19,2,19970720,1058, 42.9282, -50.8785,  673,  430.7,      1.6,  13.9121,-999.0000,9,  33.0338,2,    104.4,4, 13.9119,    271.1,2,     0.42,2,     0.04,2,  -999.00,2,     0.24,2,    3.785,2,    1.657,3, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,     32.4,2,     1.83,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     2.4, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     18,     18,2,19970720,1058, 42.9282, -50.8785,  673,  881.7,     49.7,  -0.8661,  33.1229,2,-999.0000,9,    162.3,4, -0.8673,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.9830,2,     0.27,2,   -999.0,9,  -999.00,9,   8.879,2,   2120.5,2,    862.5,2,   2235.1,2,   7.6650,2,  -999.0,    0.15,  0.0099,   0.044,-999.000
     316N151_3,   A20,     7,  1,     17,     17,2,19970720,1058, 42.9282, -50.8785,  673,  880.1,     49.9,  -0.8640,  33.1236,2,  33.1267,2,    162.4,4, -0.8653,    324.4,2,     6.46,2,     8.41,2,     0.10,2,     0.99,2,    6.513,2,    3.361,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     16,     16,2,19970720,1058, 42.9282, -50.8785,  673, 1350.3,    100.1,   0.5519,  33.4652,2,-999.0000,9,    169.9,4,  0.5480,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2124.1,2,    835.4,2,   2240.9,2,   7.6870,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     15,     15,2,19970720,1058, 42.9282, -50.8785,  673, 1354.9,    100.6,   0.7062,  33.4380,2,  33.4465,2,    169.0,4,  0.7022,    307.5,2,     9.72,2,    10.09,2,     0.11,2,     1.01,2,    6.071,2,    3.112,2, -999.000,5, -999.000,5,   1.9016,2,     0.59,2,     27.2,2,     0.91,2,   8.486,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     2.4,    0.15,  0.0095,   0.042,-999.000
     316N151_3,   A20,     7,  1,     14,     14,2,19970720,1058, 42.9282, -50.8785,  673, 1815.5,    150.0,   1.5625,  33.6512,2,-999.0000,9,    181.1,4,  1.5553,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     13,     13,2,19970720,1058, 42.9282, -50.8785,  673, 1815.9,    150.1,   1.5499,  33.7206,2,-999.0000,9,    181.1,4,  1.5427,    299.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.819,2,    2.911,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,     20.1,2,     0.88,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     12,     12,2,19970720,1058, 42.9282, -50.8785,  673, 2289.9,    200.0,   4.0503,  34.1051,2,-999.0000,9,    153.0,4,  4.0363,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8761,2,     1.48,2,   -999.0,9,  -999.00,9,   8.286,2,   2128.5,2,    741.6,2,   2271.6,2,   7.7310,2,  -999.0,    0.15,  0.0094,   0.041,-999.000
     316N151_3,   A20,     7,  1,     11,     11,2,19970720,1058, 42.9282, -50.8785,  673, 2287.0,    200.7,   4.0542,  34.1023,2,  34.1040,2,    153.0,4,  4.0403,    267.5,2,     8.56,2,    11.51,2,     0.11,2,     0.96,2,    4.926,2,    2.478,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,     10,     10,2,19970720,1058, 42.9282, -50.8785,  673, 2745.3,    249.7,   7.4478,  34.8115,2,-999.0000,9,    146.6,4,  7.4235,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5,    1.319,2,   1.8672,2,     4.52,2,   -999.0,9,  -999.00,9,   7.915,2,   2159.8,2,    785.4,2,   2302.6,2,   7.7170,2,  -999.0,    0.15,  0.0093,   0.040,   0.014
     316N151_3,   A20,     7,  1,      9,      9,2,19970720,1058, 42.9282, -50.8785,  673, 2745.4,    249.9,   7.4837,  34.8266,2,  34.8230,2,    146.6,4,  7.4593,    195.6,2,    11.42,2,    18.53,2,     0.06,2,     1.25,2,    2.536,2,    1.299,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,    -16.4,2,     0.79,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     3.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,      8,      8,2,19970720,1058, 42.9282, -50.8785,  673, 3683.5,    350.3,   5.4292,  34.7673,2,-999.0000,9,    158.2,4,  5.4003,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8973,2,     3.98,2,   -999.0,9,  -999.00,9,   8.203,2,   2164.4,2,    829.9,2,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0095,   0.041,-999.000
     316N151_3,   A20,     7,  1,      7,      7,2,19970720,1058, 42.9282, -50.8785,  673, 3680.0,    350.5,   5.3368,  34.7795,2,  34.7480,2,    158.2,4,  5.3082,    218.4,2,    13.05,2,    19.29,2,     0.02,2,     1.29,2,    2.782,2,    1.407,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,    -35.1,2,     0.79,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,      6,      6,2,19970720,1058, 42.9282, -50.8785,  673, 4614.2,    450.2,   3.7658,  34.7316,2,-999.0000,9,    177.9,4,  3.7343,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8948,2,     1.49,2,   -999.0,9,  -999.00,9,   8.264,2,   2153.6,2,    787.1,2,   2296.5,2,   7.7090,2,  -999.0,    0.15,  0.0095,   0.041,-999.000
     316N151_3,   A20,     7,  1,      5,      5,2,19970720,1058, 42.9282, -50.8785,  673, 4612.4,    450.5,   3.7659,  34.7281,2,  34.7335,2,    177.9,4,  3.7343,    272.1,2,    11.03,2,    16.52,2,     0.02,2,     1.12,2,    4.319,2,    2.135,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,     -9.4,2,     0.84,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     4.4, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,      4,      4,2,19970720,1058, 42.9282, -50.8785,  673, 5549.9,    550.7,   3.7483,-999.0000,9,-999.0000,9,    188.1,4,  3.7420,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.9022,2,     2.31,2,   -999.0,9,  -999.00,9,   8.227,2,   2155.6,2,    771.6,2,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0095,   0.041,-999.000
     316N151_3,   A20,     7,  1,      3,      3,2,19970720,1058, 42.9282, -50.8785,  673, 5552.9,    551.0,   3.7472,  34.8365,2,  34.8393,2,    183.0,4,  3.7082,    276.9,2,    10.93,2,    16.74,2,     0.01,2,     1.12,2,    4.095,2,    2.047,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,      6.4,2,     0.84,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     4.4, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     7,  1,      2,      2,2,19970720,1058, 42.9282, -50.8785,  673, 6779.0,    682.4,   3.6578,-999.0000,9,-999.0000,9,   -999.0,9,  3.6497,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,5, -999.000,5,   1.8599,2,     3.26,2,   -999.0,9,  -999.00,9,   8.129,2,   2156.7,2,    768.0,2,   2303.3,2,   7.7190,2,  -999.0,    0.15,  0.0093,   0.041,-999.000
     316N151_3,   A20,     7,  1,      1,      1,2,19970720,1058, 42.9282, -50.8785,  673, 6782.9,    682.8,   3.6563,  34.8682,2,  34.8677,2,     43.4,4,  3.6077,    277.4,2,    11.11,6,    16.87,6,     0.01,6,     1.13,6,    3.872,2,    1.907,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,      0.9,2,     0.87,2,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,     3.6, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     18,     18,2,19970720,1404, 42.8928, -50.9008,  948,  141.5,      2.5,  13.3348,  33.0677,2,  33.0642,2,    264.5,2, 13.3344,    278.8,2,     0.42,2,     0.07,2,     0.00,2,     0.24,2,    3.954,2,    2.050,2, -999.000,5, -999.000,5,   1.8061,2,    -1.86,2,   -999.0,9,  -999.00,9,   7.521,2,   2010.6,2,    452.7,2,   2219.9,2,   7.9080,2,  -999.0,    0.15,  0.0090,   0.038,-999.000
     316N151_3,   A20,     8,  1,     17,     17,2,19970720,1404, 42.8928, -50.9008,  948,  365.8,     25.5,   6.7939,  32.7316,2,  32.7588,2,    347.5,2,  6.7916,    348.5,2,     0.32,2,     0.03,2,     0.00,2,     0.33,2, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2024.7,2,    500.0,2,   2221.9,2,   7.8720,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     16,     16,2,19970720,1404, 42.8928, -50.9008,  948,  598.0,     48.5,  -0.7381,  33.1065,2,  33.1088,2,    406.6,2, -0.7394,    330.0,3,     5.42,2,     7.86,2,     0.09,2,     0.96,2,    6.504,2,    3.331,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2116.1,2,    839.9,2,   2236.2,2,   7.6800,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     15,     15,2,19970720,1404, 42.8928, -50.9008,  948,  849.1,     73.4,  -0.8284,  33.2262,2,  33.2223,2,    348.8,2, -0.8304,    319.6,3,     8.88,2,     9.48,2,     0.10,2,     1.04,2,    6.630,2,    3.248,2, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2124.7,2,    879.2,2,   2230.6,6,   7.6660,6,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     14,     14,2,19970720,1404, 42.8928, -50.9008,  948, 1111.7,     99.4,  -0.5593,  33.3542,2,  33.3537,2,    325.2,2, -0.5622,    309.4,3,    10.80,2,    10.55,2,     0.10,2,     1.07,2,    6.270,2,    3.115,2, -999.000,5, -999.000,5,   1.9210,2,    -0.80,2,   -999.0,9,  -999.00,9,   8.429,2,   2130.3,2,    887.7,2,   2242.0,2,   7.6570,2,  -999.0,    0.15,  0.0096,   0.042,-999.000
     316N151_3,   A20,     8,  1,     13,     13,2,19970720,1404, 42.8928, -50.9008,  948, 1351.7,    123.2,   1.4692,  33.5806,2,  33.5616,2,    311.2,2,  1.4635,    305.1,2,     8.29,2,     9.28,2,     0.10,2,     0.95,2, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2119.6,2,    787.7,2,   2244.7,2,   7.7130,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     12,     12,2,19970720,1404, 42.8928, -50.9008,  948, 1623.7,    150.1,   3.4866,  33.8648,2,  33.8639,2,    276.4,2,  3.4770,    291.2,2,     6.74,2,     8.61,2,     0.11,2,     0.86,2,    5.427,2,    2.705,2, -999.000,5, -999.000,5,   1.8679,2,    -0.47,2,   -999.0,9,  -999.00,9,   7.989,2,   2114.7,2,    714.1,2,   2264.4,2,   7.7460,2,  -999.0,    0.15,  0.0093,   0.040,-999.000
     316N151_3,   A20,     8,  1,     11,     11,2,19970720,1404, 42.8928, -50.9008,  948, 1854.1,    172.8,   1.7721,  33.8232,2,  33.8035,2,    290.6,2,  1.7635,    290.3,2,     9.92,2,    11.56,2,     0.09,2,     1.02,2, -999.000,9, -999.000,9, -999.000,5, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2126.8,2,    810.6,2,   2248.3,3,   7.6990,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_3,   A20,     8,  1,     10,     10,3,19970720,1404, 42.8928, -50.9008,  948, 2133.1,    200.7,   4.2147,  34.2152,2,  34.3356,2,    222.9,2,  4.2005,    243.8,2,    10.30,2,    14.74,2,     0.09,2,     1.11,2,    4.176,2,    2.065,2, -999.000,5, -999.000,5,   1.9543,2,     1.90,2,   -999.0,9,  -999.00,9,   8.155,2,   2143.4,2,    788.9,2,   2280.9,2,   7.7100,2,  -999.0,    0.15,  0.0098,   0.041,-999.000
     316N151_3,   A20,     8,  1,      9,      9,2,19970720,1404, 42.8928, -50.9008,  948, 2620.2,    249.6,   7.4305,  34.9158,2,  34.9158,2,    192.6,2,  7.4062,    182.5,2,    12.88,2,    20.66,2,     0.02,2,     1.37,2,    1.975,2,    0.999,2, -999.000,5, -999.000,5,   1.8738,2,     4.13,2,   -999.0,9,  -999.00,9,   7.791,2,   2173.3,2,    826.9,2,   2308.1,2,   7.7020,2,  -999.0,    0.15,  0.0094,   0.039,-999.000
     316N151_3,   A20,     8,  1,      8,      8,2,19970720,1404, 42.8928, -50.9008,  948, 3122.5,    300.1,   6.9235,  34.9187,2,  34.9075,2,    182.3,2,  6.8954,    188.3,2,    13.55,2,    21.00,2,     0.02,2,     1.39,2,    1.941,6,    0.987,6, -999.000,5, -999.000,5,   1.8741,2,     4.35,2,   -999.0,9,  -999.00,9,   7.829,2,   2175.0,2,    840.5,2,   2303.8,2,   7.6940,2,  -999.0,    0.15,  0.0094,   0.039,-999.000
     316N151_3,   A20,     8,  1,      7,      7,2,19970720,1404, 42.8928, -50.9008,  948, 3637.2,    351.6,   4.4480,  34.6504,2,  34.6451,2,    237.3,2,  4.4218,    243.2,2,    12.20,2,    17.58,2,     0.01,2,     1.21,2,    3.730,2,    1.822,2, -999.000,5, -999.000,5,   1.8935,2,     1.84,2,   -999.0,9,  -999.00,9,   7.986,2,   2158.9,2,    821.9,2,   2290.3,2,   7.6940,2,  -999.0,    0.15,  0.0095,   0.040,-999.000
     316N151_3,   A20,     8,  1,      6,      6,2,19970720,1404, 42.8928, -50.9008,  948, 4126.2,    400.6,   3.7837,  34.6770,2,  34.6678,2,    283.2,2,  3.7558,    266.5,2,    11.43,2,    16.48,2,     0.01,2,     1.12,2,    4.246,2,    2.115,2, -999.000,5, -999.000,5,   1.8930,2,     1.09,2,   -999.0,9,  -999.00,9,   8.025,2,   2153.1,2,    801.7,2,   2286.4,2,   7.7130,2,  -999.0,    0.15,  0.0095,   0.040,-999.000
     316N151_3,   A20,     8,  1,      5,      5,2,19970720,1404, 42.8928, -50.9008,  948, 5115.0,    499.6,   3.6943,  34.7457,2,  34.7418,2,    278.7,2,  3.6594,    282.6,2,    10.18,2,    15.96,2,     0.01,2,     1.09,2,    4.581,2,    2.305,2, -999.000,5, -999.000,5,   1.9094,2,     0.36,2,   -999.0,9,  -999.00,9,   8.098,2,   2150.5,2,    770.6,2,   2288.2,2,   7.7200,2,  -999.0,    0.15,  0.0095,   0.040,-999.000
     316N151_3,   A20,     8,  1,      4,      4,2,19970720,1404, 42.8928, -50.9008,  948, 6109.0,    599.0,   3.6885,  34.8157,2,  34.8159,2,    284.3,2,  3.6461,    282.3,2,    10.26,2,    16.28,2,     0.01,2,     1.10,2,    4.352,2,    2.121,2, -999.000,5, -999.000,5,   1.9067,2,     1.16,2,   -999.0,9,  -999.00,9,   8.042,2,   2152.7,2,    764.1,2,   2297.4,2,   7.7280,2,  -999.0,    0.15,  0.0095,   0.040,-999.000
     316N151_3,   A20,     8,  1,      3,      3,2,19970720,1404, 42.8928, -50.9008,  948, 7096.9,    697.9,   3.7485,  34.8609,2,  34.8601,2,    279.2,2,  3.6982,    277.3,2,    10.84,2,    16.77,2,     0.01,2,     1.13,2,    3.930,2,    1.935,2, -999.000,5, -999.000,5,   1.9104,2,     2.38,2,   -999.0,9,  -999.00,9,   8.064,2,   2155.7,2,    769.9,2,   2301.9,2,   7.7230,2,  -999.0,    0.15,  0.0096,   0.040,-999.000
     316N151_3,   A20,     8,  1,      2,      2,2,19970720,1404, 42.8928, -50.9008,  948, 8010.5,    789.5,   3.7033,  34.8738,2,  34.8699,2,    283.2,2,  3.6461,    278.4,2,    10.73,2,    16.81,2,     0.00,2,     1.13,2,    3.889,2,    1.882,2, -999.000,5, -999.000,5,   1.8868,2,     2.78,2,   -999.0,9,  -999.00,9,   7.969,2,   2156.5,2,    767.0,2,   2300.4,2,   7.7220,2,  -999.0,    0.15,  0.0094,   0.040,-999.000
     316N151_3,   A20,     8,  1,      1,      1,2,19970720,1404, 42.8928, -50.9008,  948, 9482.0,    936.8,   3.6201,  34.8778,2,  34.8765,2,    282.0,2,  3.5518,    278.5,2,    11.28,6,    16.85,6,     0.01,6,     1.13,6,    3.799,2,    1.843,2, -999.000,5, -999.000,5,   1.8845,2,     3.54,2,   -999.0,9,  -999.00,9,   8.298,2,   2156.1,2,    767.9,2,   2301.1,6,   7.7210,6,  -999.0,    0.15,  0.0094,   0.041,-999.000
