BOTTLE,20020807WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020807
#original HYD file: p17ehy.txt   Wed Aug  7 10:12:17 2002
#original SUM file: p17esu.txt   Wed Aug  7 08:58:31 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
    316N138_10,  P17E,   128,  1,     11,     11,2,19921214,0602,-52.5005,-134.9928, 4336,    553.1,   5.4764,  34.2368,2,  34.2352,2,    285.1,2,    273.8,2,    10.95,2,    22.59,2,     0.02,2,     1.62,2,    3.642,2,    1.771,2,    0.249,2,   1.8109,2,    -0.86,2,   -999.0,9,   -999.0,9,   7.671,2,   2126.6,2,    366.2,2,    4.00,  -999.0,  0.0000,   0.130,   0.037,  5.4303,   0.007
    316N138_10,  P17E,   128,  1,     12,     12,2,19921214,0602,-52.5005,-134.9928, 4336,    622.3,   5.0453,  34.1951,2,  34.1966,2,    275.8,2,    279.5,2,    12.02,2,    23.14,2,     0.10,2,     1.66,2,    3.790,2,    1.882,2,    0.273,2,   1.8197,2,    -0.72,2,   -999.0,9,   -999.0,9,   7.682,2,   2128.8,2,    367.6,2,    4.00,  -999.0,  0.0000,   0.130,   0.054,  4.9953,   0.018
    316N138_10,  P17E,   128,  1,     13,     13,2,19921214,0602,-52.5005,-134.9928, 4336,    660.5,   5.2045,  34.2416,2,  34.2421,2,    238.3,2,    255.0,2,    15.66,2,    24.89,2,     0.04,2,     1.77,2,    3.018,2,    1.456,2, -999.000,5,   1.8227,2,     0.18,2,   -999.0,9,   -999.0,9,   7.715,2,   2142.6,2,    401.3,2,    4.00,  -999.0,  0.0000,   0.130,   0.048,  5.1504,-999.000
    316N138_10,  P17E,   128,  1,     14,     14,3,19921214,0602,-52.5005,-134.9928, 4336,    698.4,   5.4898,  34.3316,2,  34.3310,3,    258.2,2,    222.0,3,    21.22,3,    27.09,3,     0.01,3,     1.91,3,    1.519,2,    0.747,2,   -0.024,4,   1.8336,2,     1.30,2,   -999.0,9,   -999.0,9,   7.738,2,   2160.8,2,    444.4,2,    4.00,  -999.0,  0.0000,   0.150,   0.034,  5.4307,   0.006
    316N138_10,  P17E,   128,  1,     15,     15,2,19921214,0602,-52.5005,-134.9928, 4336,    748.6,   5.1011,  34.3003,2,  34.2984,2,    229.5,2,    227.4,2,    22.71,2,    27.52,2,     0.01,2,     1.94,2,    1.852,2,    0.898,2,    0.144,2,   1.8320,2,     1.45,2,   -999.0,9,   -999.0,9,   7.730,2,   2163.0,2,    450.2,2,    4.00,  -999.0,  0.0000,   0.130,   0.035,  5.0398,   0.007
    316N138_10,  P17E,   128,  1,     16,     16,2,19921214,0602,-52.5005,-134.9928, 4336,    797.5,   5.0511,  34.3357,2,  34.3357,2,    220.3,2,    213.9,2,    26.98,2,    28.57,2,     0.00,2,     2.01,2,    1.221,2,    0.580,2,    0.117,2,   1.8440,2,     2.12,2,   -999.0,9,   -999.0,9,   7.745,2,   2172.8,2,    472.0,2,    4.00,  -999.0,  0.0000,   0.130,   0.045,  4.9858,   0.007
    316N138_10,  P17E,   128,  1,     17,     17,2,19921214,0602,-52.5005,-134.9928, 4336,    898.5,   4.3208,  34.3165,2,  34.3163,2,    212.8,2,    214.3,2,    32.96,2,    29.90,2,     0.00,2,     2.11,2,    1.382,2,    0.667,2, -999.000,5,   1.8563,2,     2.54,2,   -999.0,9,   -999.0,9,   7.871,2,   2171.8,2,    495.4,2,    4.00,  -999.0,  0.0000,   0.130,   0.038,  4.2515,-999.000
    316N138_10,  P17E,   128,  1,     18,     18,2,19921214,0602,-52.5005,-134.9928, 4336,    999.7,   3.9137,  34.3458,2,  34.3447,2,    200.9,2,    205.9,2,    40.43,2,    31.33,2,     0.00,2,     2.21,2,    0.945,2,    0.444,2,    0.111,2,   1.8445,2,     4.10,2,   -999.0,9,   -999.0,9,   7.796,2,   2197.5,2,    530.8,2,    4.00,  -999.0,  0.0000,   0.130,   0.053,  3.8390,   0.006
    316N138_10,  P17E,   128,  1,     19,     19,2,19921214,0602,-52.5005,-134.9928, 4336,   1153.0,   3.3267,  34.3823,2,  34.3816,2,    193.6,2,    195.2,2,    51.53,2,    32.71,2,     0.00,2,     2.30,2,    0.730,2,    0.339,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2212.4,2,    592.5,2,    4.00,  -999.0,-999.0000,-999.000,-999.000,  3.2444,-999.000
    316N138_10,  P17E,   128,  1,     20,     20,2,19921214,0602,-52.5005,-134.9928, 4336,   1302.4,   3.0077,  34.4431,2,  34.4421,2,    184.6,2,    185.1,2,    61.77,2,    33.55,2,     0.00,2,     2.38,2,    0.444,2,    0.209,2,    0.039,2,   1.8812,2,     7.13,2,   -999.0,9,   -999.0,9,   7.910,2,   2225.6,2,   -999.0,9, -999.00,  -999.0,  0.0000,   0.130,   0.049,  2.9163,   0.012
