BOTTLE,20061130WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20061129
#original HYD file: a23hy.txt   Thu Nov 30 11:26:30 2006
#original SUM file: a23su.txt   Wed Nov 29 16:06:37 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,REVPRS,HELIER,TRITER,REVTMP,NEONER,DELHER
,,,,,,,,,,,,,DBAR,ITS90,PSS78,,PSS78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,UMOL/KG,,UATM@4C,,DBAR,NMOL/KG,TU,ITS90,NMOL/KG,PERCNT
      74JC10_1,   A23,    19,  1,   1907,      7,2,19950403,1726,-68.1543, -23.8340, 4854,   2571,   2559.7,  -0.2096,  34.6622,2,  34.6620,2,    234.6,3, -0.3527,    229.0,2,   125.04,2,    31.90,2,     2.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,  -0.211,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1906,      6,2,19950403,1726,-68.1543, -23.8340, 4854,   3087,   3076.8,  -0.2773,  34.6587,2,  34.6590,2,    239.4,3, -0.4608,    234.4,2,   124.06,2,    31.83,2,     2.23,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2224.5,6,    467.4,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1905,      5,2,19950403,1726,-68.1543, -23.8340, 4854,   3608,   3598.2,  -0.3231,  34.6558,2,  34.6555,2,    244.1,3, -0.5516,    235.7,2,   124.65,2,    31.83,2,     2.31,3, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1904,      4,2,19950403,1726,-68.1543, -23.8340, 4854,   4121,   4111.9,  -0.3481,  34.6550,2,  34.6541,2,    247.2,3, -0.6251,    238.4,2,   125.62,2,    31.67,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2223.1,6,    453.5,2,  4124.0,-999.0000,-999.000,  -0.355,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1903,      3,2,19950403,1726,-68.1543, -23.8340, 4854,   4644,   4636.2,  -0.4213,  34.6522,2,  34.6506,2,    252.1,3, -0.7499,    242.0,2,   122.89,2,    31.62,2,     2.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2221.4,6,    441.7,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1902,      2,2,19950403,1726,-68.1543, -23.8340, 4854,   4913,   4905.8,  -0.4698,  34.6478,2,  34.6470,2,    250.9,3, -0.8258,    243.3,2,   128.94,2,    31.75,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2224.4,6,    438.7,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    19,  1,   1901,      1,2,19950403,1726,-68.1543, -23.8340, 4854,   4913,   4906.5,  -0.4701,  34.6479,2,  34.6470,2,    251.2,3, -0.8261,    245.2,2,   129.14,2,    31.85,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  4899.0,-999.0000,-999.000,  -0.479,-999.000,-999.000
      74JC10_1,   A23,    20,  1,   2020,     20,2,19950404,0235,-67.2595, -24.9947, 4846,     11,      9.2,  -1.8459,  34.0200,2,  34.0198,2,    452.8,3, -1.8461,   -999.0,9,    65.69,2,    26.48,2,     1.78,2,    7.265,2,    3.402,2,    0.668,2,    8.212,2,    0.354,3,   1.7880,2,    -0.67,2,   8.060,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.013,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2019,     19,2,19950404,0235,-67.2595, -24.9947, 4846,     58,     54.9,  -1.6519,  34.3342,2,  34.3747,2,    305.7,3, -1.6531,    288.9,2,    71.49,2,    28.60,2,     1.92,2,    5.186,2,    2.485,2,    0.459,2,    5.392,2, -999.000,9,   1.8310,2,     2.03,2,   8.148,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2018,     18,2,19950404,0235,-67.2595, -24.9947, 4846,    109,    105.3,  -1.1971,  34.4975,2,  34.4942,2,    260.4,3, -1.1998,    257.9,2,    79.89,2,    30.31,2,     2.05,2,    3.958,2,    1.922,2,    0.340,2,    4.321,2,   -0.176,4,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,   1.528,-999.000,-999.000,-999.000
      74JC10_1,   A23,    20,  1,   2017,     17,2,19950404,0235,-67.2595, -24.9947, 4846,    160,    155.9,   0.5021,  34.6492,2,  34.6539,2,    208.0,3,  0.4958,    198.9,2,   100.83,2,    32.16,2,     2.16,2,    1.138,2,    0.535,2,    0.086,2,    1.356,2, -999.000,9,   1.8490,2,     8.29,2,   8.124,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2016,     16,2,19950404,0235,-67.2595, -24.9947, 4846,    212,    206.8,   0.8189,  34.6831,2,  34.6826,2,    192.5,3,  0.8098,    185.8,2,   104.63,2,    32.29,2,     2.17,2,    0.642,2,    0.298,2,    0.038,2,    0.860,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    20,  1,   2015,     15,2,19950404,0235,-67.2595, -24.9947, 4846,    264,    258.0,   0.8734,  34.6954,2,  34.6958,2,    193.6,3,  0.8618,    190.6,2,   109.12,2,    32.29,2,     2.18,2,    0.379,2,    0.186,2,    0.006,2,    0.588,2, -999.000,9,   1.8590,2,     9.39,2,   8.104,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,-999.000,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2014,     14,2,19950404,0235,-67.2595, -24.9947, 4846,    366,    359.1,   0.7493,  34.6959,2,  34.6960,2,    199.9,3,  0.7333,    194.1,2,   113.52,2,    32.31,2,     2.19,2,    0.295,2,    0.158,2,    0.000,2,    0.528,2,    0.233,3,   1.8570,2,     9.30,2,   8.092,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.017,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2013,     13,2,19950404,0235,-67.2595, -24.9947, 4846,    520,    511.8,   0.5788,  34.6917,2,  34.6924,2,    203.7,3,  0.5559,    195.1,2,   118.69,2,    32.51,2,     2.20,2,    0.223,2,    0.132,2,    0.000,2,    0.459,2,    0.018,3,   1.9240,3,     8.41,2,   8.191,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.002,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2012,     12,2,19950404,0235,-67.2595, -24.9947, 4846,    778,    767.6,   0.3895,  34.6846,2,  34.6857,2,    206.8,3,  0.3546,    198.9,2,   123.08,2,    32.66,2,     2.20,2,    0.155,2,    0.091,2,    0.000,2,    0.406,2,    0.115,3,   1.8660,2,     8.45,2,   8.154,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.028,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2011,     11,2,19950404,0235,-67.2595, -24.9947, 4846,   1034,   1022.6,   0.2550,  34.6802,2,  34.6802,2,    207.6,3,  0.2075,    202.6,3,   127.28,2,    32.83,2,     2.22,2,    0.130,2,    0.088,3,    0.000,2,    0.377,2,    0.280,3,   1.8640,2,     8.36,2,   8.097,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.012,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2010,     10,2,19950404,0235,-67.2595, -24.9947, 4846,   1287,   1274.9,   0.1414,  34.6760,2,  34.6757,2,    211.3,3,  0.0805,    207.3,2,   127.38,2,    32.73,2,     2.21,2,    0.113,2,    0.068,2,    0.000,2,    0.349,2,    0.421,3,   1.8660,2,     8.27,2,   8.108,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.014,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2009,      9,2,19950404,0235,-67.2595, -24.9947, 4846,   1545,   1532.6,   0.0496,  34.6731,2,  34.6722,2,    216.9,3, -0.0259,    212.8,2,   127.28,2,    32.45,2,     2.20,2,    0.139,2,    0.077,2,    0.005,2,    0.371,2,    0.030,2,   1.8650,2,     7.65,2,   8.157,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.002,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2008,      8,2,19950404,0235,-67.2595, -24.9947, 4846,   1799,   1786.3,  -0.0357,  34.6688,2,  34.6682,2,    219.8,3, -0.1264,    217.2,2,   127.87,2,    32.25,2,     2.18,2,    0.142,2,    0.060,3,    0.000,2,    0.438,2,    0.016,2,   1.8780,2,     7.39,2,   8.218,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.002,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2007,      7,2,19950404,0235,-67.2595, -24.9947, 4846,   2062,   2049.4,  -0.1126,  34.6654,2,  34.6663,2,    223.7,3, -0.2199,    224.1,2,   127.87,2,    32.22,2,     2.17,2,    0.213,2,    0.109,2,    0.000,2,    0.498,2,    0.023,2,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,   0.003,  -0.112,-999.000,-999.000
      74JC10_1,   A23,    20,  1,   2006,      6,2,19950404,0235,-67.2595, -24.9947, 4846,   3092,   3082.0,  -0.2773,  34.6588,2,  34.6590,2,    236.4,3, -0.4613,    231.1,2,   126.31,2,    31.78,2,     2.17,2,    0.281,2,    0.143,2,    0.000,2,    0.646,2,    0.024,2,   1.8730,2,     6.24,2,   8.173,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.003,-999.000,   0.025,   0.300
      74JC10_1,   A23,    20,  1,   2004,      4,2,19950404,0235,-67.2595, -24.9947, 4846,   4126,   4117.5,  -0.3472,  34.6542,2,  34.6539,3,    247.6,3, -0.6248,    242.7,2,   125.04,2,    31.75,2,     2.13,2,    0.206,2,    0.108,2,    0.000,2,    0.617,2,   -0.188,4,   1.8810,2,     5.44,2,   8.246,2,   -999.0,9,   -999.0,9,  4129.0,  0.0070,   1.304,  -0.353,   0.026,   0.300
      74JC10_1,   A23,    20,  1,   2003,      3,2,19950404,0235,-67.2595, -24.9947, 4846,   4645,   4637.6,  -0.4273,  34.6505,2,  34.6510,2,    254.4,3, -0.7558,    244.0,2,   122.60,2,    31.57,2,     2.13,2,    0.159,2,    0.086,2,    0.000,2,    0.616,2,    0.027,2,   1.8780,2,     4.99,2,   8.251,2,   -999.0,9,   -999.0,9,  -999.0,  0.0070,   0.011,-999.000,   0.026,   0.300
      74JC10_1,   A23,    20,  1,   2001,      1,2,19950404,0235,-67.2595, -24.9947, 4846,   4905,   4898.1,  -0.4675,  34.6479,2,  34.6474,2,    253.3,3, -0.8228,    245.2,2,   129.43,2,    31.71,2,     2.12,2, -999.000,9,    0.125,2,    0.000,2,    0.716,2,    0.038,2,   1.8810,2,     3.93,2,   8.302,2,   -999.0,9,   -999.0,9,  4891.0,  0.0070,   0.002,  -0.477,   0.026,   0.300
      74JC10_1,   A23,    20,  1,   2002,      2,2,19950404,0235,-67.2595, -24.9947, 4846,   4905,   4898.2,  -0.4676,  34.6478,2,  34.6474,2,    253.3,3, -0.8228,    243.8,2,   129.53,2,    31.84,2,     2.14,2,    0.258,2,    0.151,2,    0.030,2,    0.731,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2122,     25,2,19950404,1147,-66.3602, -26.0975, 4902,     10,      7.6,  -1.8540,  33.9891,2,  33.9892,2,    351.2,3, -1.8541,    340.9,2,    65.18,2,    26.73,2,     1.78,2,    6.946,2,    3.101,2,    0.658,2,    8.325,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2121,     21,2,19950404,1147,-66.3602, -26.0975, 4902,     57,     54.1,  -1.8331,  34.0337,3,  34.3715,3,    346.2,3, -1.8341,    295.6,2,    70.17,2,    28.39,2,     1.91,2,    5.188,2,    2.377,2,    0.467,2,    5.778,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2120,     20,2,19950404,1147,-66.3602, -26.0975, 4902,    109,    105.1,  -0.9953,  34.5264,2,  34.5105,2,    277.9,3, -0.9982,    268.9,2,    81.98,2,    30.52,2,     2.12,2,    4.022,2,    1.882,2, -999.000,9,    4.149,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2119,     19,2,19950404,1147,-66.3602, -26.0975, 4902,    160,    155.5,   0.6110,  34.6714,2,  34.6696,2,    205.9,3,  0.6045,    192.5,2,   105.37,2,    32.62,2,     2.23,2,    0.767,2,    0.335,2, -999.000,9,    0.997,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2118,     18,2,19950404,1147,-66.3602, -26.0975, 4902,    211,    206.6,   0.8001,  34.6933,2,  34.6934,2,    194.5,3,  0.7911,    189.0,2,   111.63,2,    32.77,2,     2.24,2,    0.323,2,    0.142,2,    0.005,2,    0.561,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2117,     17,2,19950404,1147,-66.3602, -26.0975, 4902,    263,    257.5,   0.7379,  34.6950,2,  34.6995,2,    196.6,3,  0.7266,    191.1,2,   113.97,2,    32.77,2,     2.23,2,    0.267,2,    0.148,2,    0.003,2,    0.484,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2116,     16,2,19950404,1147,-66.3602, -26.0975, 4902,    366,    359.4,   0.6093,  34.6924,2,  34.6930,2,    199.2,3,  0.5936,    193.2,2,   117.70,2,    32.76,2,     2.24,2,    0.218,2,    0.116,2,    0.004,2,    0.453,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2115,     15,2,19950404,1147,-66.3602, -26.0975, 4902,    520,    512.2,   0.4543,  34.6877,2,  34.6879,2,    199.9,3,  0.4319,    195.0,2,   122.23,2,    33.04,2,     2.27,2,    0.157,2,    0.091,2,    0.000,2,    0.394,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2114,     14,2,19950404,1147,-66.3602, -26.0975, 4902,    778,    767.8,   0.2979,  34.6829,2,  34.6820,2,    203.4,3,  0.2636,    198.1,2,   126.52,2,    33.23,2,     2.31,2,    0.186,2,    0.122,3,    0.000,2,    0.429,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2113,     13,2,19950404,1147,-66.3602, -26.0975, 4902,   1035,   1023.6,   0.1712,  34.6785,2,  34.6777,2,    209.1,3,  0.1243,    204.3,2,   128.20,2,    32.92,2,     2.24,2,    0.102,2,    0.064,2,    0.000,2,    0.365,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2112,     12,2,19950404,1147,-66.3602, -26.0975, 4902,   1291,   1278.6,   0.0791,  34.6744,2,  34.6730,2,    215.1,3,  0.0186,    209.8,2,   128.35,2,    32.83,2,     2.23,2,    0.092,2,    0.053,2,    0.000,2,    0.352,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2111,     11,2,19950404,1147,-66.3602, -26.0975, 4902,   1546,   1533.9,  -0.0103,  34.6709,2,  34.6698,2,    220.4,3, -0.0852,    219.2,2,   128.15,2,    32.69,2,     2.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2110,     10,2,19950404,1147,-66.3602, -26.0975, 4902,   1805,   1792.1,  -0.0915,  34.6682,2,  34.6673,2,    225.1,3, -0.1817,    219.9,2,   128.15,2,    32.44,2,     2.20,2,    0.183,2,    0.102,2, -999.000,9,    0.449,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2109,      9,2,19950404,1147,-66.3602, -26.0975, 4902,   2062,   2049.9,  -0.1495,  34.6644,2,  34.6647,2,    229.3,3, -0.2563,    224.1,2,   127.74,2,    32.37,2,     2.20,2,    0.148,2,    0.084,2,    0.000,2,    0.461,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2108,      8,2,19950404,1147,-66.3602, -26.0975, 4902,   2576,   2564.1,  -0.2390,  34.6607,2,  34.6616,2,    235.8,3, -0.3818,    229.8,2,   127.13,2,    32.11,2,     2.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2107,      7,2,19950404,1147,-66.3602, -26.0975, 4902,   3091,   3081.0,  -0.3028,  34.6589,2,  34.6586,2,    240.6,3, -0.4861,    235.2,2,   126.17,2,    31.76,2,     2.17,2,    0.176,2,    0.108,2,    0.000,2,    0.565,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,  -0.304,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2106,      6,2,19950404,1147,-66.3602, -26.0975, 4902,   3609,   3599.3,  -0.3523,  34.6564,2,  34.6561,2,    245.7,3, -0.5801,    237.9,2,   127.09,2,    31.88,2,     2.16,2,    0.215,2,    0.113,2,    0.000,2,    0.618,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2105,      5,2,19950404,1147,-66.3602, -26.0975, 4902,   4126,   4117.1,  -0.3862,  34.6542,2,  34.6541,2,    249.7,3, -0.6625,    240.9,2,   128.51,2,    31.85,2,     2.16,2,    0.145,2,    0.102,3,    0.000,2,    0.563,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2104,      4,2,19950404,1147,-66.3602, -26.0975, 4902,   4645,   4637.0,  -0.4785,  34.6486,2,  34.6482,2,    255.1,3, -0.8053,    245.6,2,   120.66,2,    31.51,2,     2.13,2,    0.282,2,    0.163,2,    0.000,2,    0.777,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  4647.0,-999.0000,-999.000,  -0.484,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2103,      3,2,19950404,1147,-66.3602, -26.0975, 4902,   4853,   4845.7,  -0.4948,  34.6469,2,  34.6470,2,    255.3,3, -0.8434,    246.2,2,   127.39,2,    31.79,2,     2.14,2,    0.319,2,    0.168,2,    0.000,2,    0.812,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2101,      1,2,19950404,1147,-66.3602, -26.0975, 4902,   4962,   4954.9,  -0.4975,  34.6455,2,  34.6453,2,    253.8,3, -0.8579,    247.8,2,   126.11,2,    31.46,2,     2.10,2, -999.000,9,    0.239,2,    0.000,2,    0.930,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  4949.0,-999.0000,-999.000,  -0.508,-999.000,-999.000
      74JC10_1,   A23,    21,  1,   2102,      2,2,19950404,1147,-66.3602, -26.0975, 4902,   4962,   4954.9,  -0.4970,  34.6455,2,  34.6455,2,    253.8,3, -0.8574,    247.2,2,   126.17,3,    31.74,2,     2.15,2,    0.462,2,    0.244,2,    0.010,2,    0.923,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2224,     24,2,19950404,1951,-65.4617, -27.1737, 4947,     13,     11.4,  -1.8498,  33.8744,2,  33.8750,2,    342.4,3, -1.8500,    344.7,2,    61.67,2,    25.82,2,     1.69,2,    7.075,2,    2.992,2,    0.643,2,    8.066,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2160.7,6,    323.6,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2223,     23,2,19950404,1951,-65.4617, -27.1737, 4947,     59,     56.2,  -1.7595,  34.1255,2,  34.1475,2,    334.2,3, -1.7606,    317.8,2,    66.17,2,    26.89,2,     1.83,2,    5.925,2,    2.511,2,    0.539,2,    6.497,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2183.4,6,    341.7,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2222,     25,2,19950404,1951,-65.4617, -27.1737, 4947,    109,    105.6,  -1.4878,  34.4646,2,  34.4911,2,    275.5,3, -1.4902,    266.1,2,    78.29,2,    29.89,2,     2.01,2,    4.007,2,    1.751,2,    0.396,2,    4.310,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2219,     19,2,19950404,1951,-65.4617, -27.1737, 4947,    159,    155.2,   0.3483,  34.6468,2,  34.6449,2,    223.2,3,  0.3422,   -999.0,9,    99.27,2,    32.31,2,     2.21,2,    1.114,2,    0.472,2,    0.077,2,    1.342,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2220,     26,2,19950404,1951,-65.4617, -27.1737, 4947,    159,    155.2,   0.3349,  34.6443,2,  34.6441,2,    223.2,3,  0.3288,   -999.0,9,    98.78,2,    32.20,2,     2.22,2,    1.152,2,    0.452,2,    0.077,2,    1.320,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,   0.281,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2221,     21,2,19950404,1951,-65.4617, -27.1737, 4947,    160,    155.5,   0.3256,  34.6428,2,  34.6425,2,    223.2,3,  0.3195,    199.7,2,    98.20,2,    32.23,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2218,     18,2,19950404,1951,-65.4617, -27.1737, 4947,    209,    204.6,   0.7351,  34.6918,2,  34.6910,2,    193.6,3,  0.7262,    189.0,2,   111.17,2,    32.69,2,     2.24,2,    0.336,2,    0.149,2,    0.006,2,    0.561,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2217,     17,2,19950404,1951,-65.4617, -27.1737, 4947,    260,    254.0,   0.6681,  34.6935,2,  34.6930,2,    195.7,3,  0.6571,    189.1,2,   111.95,2,    32.64,2,     2.24,2,    0.229,2,    0.087,3,    0.000,2,    0.455,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2255.6,6,    521.1,2,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
      74JC10_1,   A23,    22,  1,   2216,     16,2,19950404,1951,-65.4617, -27.1737, 4947,    360,    353.1,   0.5323,  34.6908,2,  34.6897,2,    200.2,3,  0.5172,    192.5,2,   113.61,2,    32.62,2,     2.24,2,    0.174,2,    0.085,2,    0.000,2,    0.421,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,  -999.0,-999.0000,-999.000,-999.000,-999.000,-999.000
